seq_len,d_model,nhead,window_size,batch_size,device,avg_time_s,min_time_s,max_time_s,std_time_s,memory_mb,tokens_per_sec,total_tokens,success,error
128,1024,8,16,2,cuda,0.001329501469930013,0.0012753009796142578,0.0014355182647705078,7.497151315293114e-05,61.06640625,192553.3786837229,256,True,
128,1024,8,64,2,cuda,0.0013217926025390625,0.0012688636779785156,0.001416921615600586,6.74088215065007e-05,61.06640625,193676.37518037518,256,True,
128,1024,16,16,2,cuda,0.0013302961985270183,0.0012743473052978516,0.0014050006866455078,5.496305285755343e-05,62.06640625,192438.3458987992,256,True,
128,1024,16,64,2,cuda,0.0013345082600911458,0.0012793540954589844,0.0014274120330810547,6.607603156767059e-05,62.06640625,191830.95950452596,256,True,
512,256,8,16,2,cuda,0.0012079874674479167,0.0011456012725830078,0.001285552978515625,5.813449193408257e-05,182.166015625,847690.9136842105,1024,True,
512,256,8,64,2,cuda,0.0011899471282958984,0.0011401176452636719,0.0012667179107666016,5.508346405185689e-05,302.265625,860542.4355840513,1024,True,
512,256,8,256,2,cuda,0.0011985301971435547,0.001131296157836914,0.001316070556640625,8.340039568908823e-05,302.265625,854379.8082355282,1024,True,
512,256,16,16,2,cuda,0.0012145837148030598,0.001165628433227539,0.0012814998626708984,4.897953027398104e-05,302.265625,843087.2137669306,1024,True,
512,256,16,64,2,cuda,0.0012351671854654949,0.0011928081512451172,0.001316070556640625,5.7228516082065e-05,109.7578125,829037.5683953159,1024,True,
512,256,16,256,2,cuda,0.0012308756510416667,0.0011835098266601562,0.0012955665588378906,4.735889000024676e-05,109.7578125,831928.0661157024,1024,True,
512,512,8,16,2,cuda,0.0013342698415120442,0.0013229846954345703,0.0013554096221923828,1.4959486091426142e-05,81.724609375,767460.9499076777,1024,True,
512,512,8,64,2,cuda,0.0013363361358642578,0.0013320446014404297,0.0013420581817626953,4.21131175342934e-06,63.7578125,766274.2722569135,1024,True,
512,512,8,256,2,cuda,0.0013311703999837239,0.00131988525390625,0.001344919204711914,1.036747747190024e-05,63.7578125,769247.8739104478,1024,True,
512,512,16,16,2,cuda,0.0015213489532470703,0.0015153884887695312,0.0015261173248291016,4.460403188197543e-06,115.7578125,673086.8666353236,1024,True,
512,512,16,64,2,cuda,0.0015207926432291667,0.0015139579772949219,0.0015289783477783203,6.2060111380750775e-06,115.7578125,673333.0836120402,1024,True,
512,512,16,256,2,cuda,0.0015178521474202473,0.001508951187133789,0.0015304088592529297,9.1335028957104e-06,115.7578125,674637.514424839,1024,True,
512,768,8,16,2,cuda,0.0016803741455078125,0.0016672611236572266,0.0016961097717285156,1.1922518306322448e-05,73.724609375,609388.0953461975,1024,True,
512,768,8,64,2,cuda,0.001676797866821289,0.0016674995422363281,0.0016939640045166016,1.215233319985834e-05,69.0078125,610687.7998009385,1024,True,
512,768,8,256,2,cuda,0.0016870498657226562,0.0016751289367675781,0.0016989707946777344,9.73339773330362e-06,67.7578125,606976.7235726399,1024,True,
512,768,16,16,2,cuda,0.0019179979960123699,0.0019102096557617188,0.0019295215606689453,8.314699586010338e-06,119.7578125,533890.0260213806,1024,True,
512,768,16,64,2,cuda,0.0019199053446451824,0.0019137859344482422,0.0019266605377197266,5.275226203688331e-06,121.5078125,533359.6277837569,1024,True,
512,768,16,256,2,cuda,0.001918474833170573,0.0019083023071289062,0.0019342899322509766,1.13348470874681e-05,121.5078125,533757.3275890638,1024,True,
512,1024,8,16,2,cuda,0.0028257369995117188,0.0028231143951416016,0.002830982208251953,3.7089226689586747e-06,73.7578125,362383.3358083024,1024,True,
512,1024,8,64,2,cuda,0.0028215249379475913,0.002814769744873047,0.0028312206268310547,7.030541278392942e-06,72.7578125,362924.31310030137,1024,True,
512,1024,8,256,2,cuda,0.0028143723805745444,0.0028083324432373047,0.002821207046508789,5.285990762175207e-06,72.7578125,363846.6633157315,1024,True,
512,1024,16,16,2,cuda,0.003034194310506185,0.003031492233276367,0.003038644790649414,3.1709571430301674e-06,124.7578125,337486.62584143115,1024,True,
512,1024,16,64,2,cuda,0.003028233846028646,0.0030252933502197266,0.0030333995819091797,3.6643797185893074e-06,125.7578125,338150.89985303377,1024,True,
512,1024,16,256,2,cuda,0.0030221144358317056,0.0030181407928466797,0.0030260086059570312,3.2125128001225373e-06,125.7578125,338835.6138533148,1024,True,
1024,256,8,16,2,cuda,0.0017536481221516926,0.0017437934875488281,0.0017702579498291016,1.1812886072753547e-05,221.015625,1167851.1636001088,2048,True,
1024,256,8,64,2,cuda,0.001744985580444336,0.0017383098602294922,0.0017528533935546875,5.996910565666669e-06,347.115234375,1173648.6667577538,2048,True,
1024,256,8,256,2,cuda,0.001741965611775716,0.0017364025115966797,0.0017516613006591797,6.880715949348882e-06,347.115234375,1175683.3694967837,2048,True,
1024,256,8,1024,2,cuda,0.0017380714416503906,0.0017309188842773438,0.0017480850219726562,7.294205923451593e-06,347.115234375,1178317.5023319616,2048,True,
1024,256,16,16,2,cuda,0.002564032872517904,0.0025556087493896484,0.002577543258666992,9.649981967074418e-06,429.015625,798741.709574435,2048,True,
1024,256,16,64,2,cuda,0.0025735696156819663,0.0025680065155029297,0.002584218978881836,7.532752743449393e-06,429.015625,795781.853935707,2048,True,
1024,256,16,256,2,cuda,0.0025668938954671225,0.002551555633544922,0.0025801658630371094,1.1771108335281517e-05,429.015625,797851.4435741045,2048,True,
1024,256,16,1024,2,cuda,0.00256498654683431,0.002552509307861328,0.002580881118774414,1.1832118352972182e-05,429.015625,798444.7335708753,2048,True,
1024,512,8,16,2,cuda,0.0025325616200764975,0.0025284290313720703,0.002538442611694336,4.270880649103929e-06,397.982421875,808667.3918473655,2048,True,
1024,512,8,64,2,cuda,0.002534071604410807,0.002529621124267578,0.0025429725646972656,6.293929377626843e-06,367.94921875,808185.5289468733,2048,True,
1024,512,8,256,2,cuda,0.0025310516357421875,0.0025293827056884766,0.002534151077270508,2.1937964346952854e-06,231.015625,809149.8296910324,2048,True,
1024,512,8,1024,2,cuda,0.002537886301676432,0.0025310516357421875,0.002548694610595703,7.731365526209074e-06,232.015625,806970.7451618965,2048,True,
1024,512,16,16,2,cuda,0.0033175150553385415,0.0033044815063476562,0.0033261775970458984,9.381164334313132e-06,440.015625,617329.5270218474,2048,True,
1024,512,16,64,2,cuda,0.0033338069915771484,0.003323078155517578,0.0033402442932128906,7.636841477416499e-06,440.015625,614312.707716513,2048,True,
1024,512,16,256,2,cuda,0.0033260186513264975,0.003318309783935547,0.0033349990844726562,6.872449718834069e-06,439.015625,615751.2072829801,2048,True,
1024,512,16,1024,2,cuda,0.0033271312713623047,0.003325939178466797,0.0033278465270996094,8.485379419351666e-07,439.015625,615545.2950197062,2048,True,
1024,768,8,16,2,cuda,0.003498713175455729,0.003493785858154297,0.0035042762756347656,4.306226470993063e-06,393.982421875,585358.0723241868,2048,True,
1024,768,8,64,2,cuda,0.003497600555419922,0.0034911632537841797,0.0035054683685302734,5.926991889312769e-06,350.94921875,585544.2802999319,2048,True,
1024,768,8,256,2,cuda,0.0034933884938557944,0.00348663330078125,0.0035021305084228516,6.480815581599907e-06,350.69921875,586250.2849603021,2048,True,
1024,768,8,1024,2,cuda,0.0034973621368408203,0.0034933090209960938,0.0035037994384765625,4.602569654963894e-06,350.69921875,585584.1974231373,2048,True,
1024,768,16,16,2,cuda,0.004316171010335286,0.0043108463287353516,0.004319190979003906,3.776424525743078e-06,449.015625,474494.63774627144,2048,True,
1024,768,16,64,2,cuda,0.0043188730875651045,0.0043146610260009766,0.004327058792114258,5.788985523056766e-06,449.015625,474197.77300161927,2048,True,
1024,768,16,256,2,cuda,0.004318952560424805,0.004316568374633789,0.004320621490478516,1.7302466278932287e-06,449.015625,474189.04730886006,2048,True,
1024,768,16,1024,2,cuda,0.0043183167775472,0.004315376281738281,0.004321575164794922,2.5406467697057373e-06,450.015625,474258.8618436793,2048,True,
1024,1024,8,16,2,cuda,0.005730470021565755,0.005724430084228516,0.00574040412902832,7.078886331444852e-06,389.732421875,357387.78709122684,2048,True,
1024,1024,8,64,2,cuda,0.0057315826416015625,0.0057239532470703125,0.005735635757446289,5.398307704207641e-06,326.69921875,357318.4106489185,2048,True,
1024,1024,8,256,2,cuda,0.005725860595703125,0.005725383758544922,0.0057260990142822266,3.371747880871523e-07,326.69921875,357675.491005996,2048,True,
1024,1024,8,1024,2,cuda,0.005724032719930013,0.0057179927825927734,0.005731821060180664,5.779157944583207e-06,327.69921875,357789.7087955571,2048,True,
1024,1024,16,16,2,cuda,0.006486733754475911,0.0064809322357177734,0.006493806838989258,5.332386079539062e-06,459.015625,315721.29788537405,2048,True,
1024,1024,16,64,2,cuda,0.006490389506022136,0.0064852237701416016,0.00649714469909668,4.994791781892989e-06,459.015625,315543.46593525005,2048,True,
1024,1024,16,256,2,cuda,0.0064850648244222,0.006484031677246094,0.006487131118774414,1.4610907483776598e-06,459.015625,315802.5486942562,2048,True,
1024,1024,16,1024,2,cuda,0.006486972173055013,0.006485939025878906,0.006488323211669922,9.98958356378598e-07,459.015625,315709.69403981627,2048,True,
2048,256,8,16,2,cuda,0.005016326904296875,0.004996776580810547,0.005026340484619141,1.382553687285273e-05,864.03125,816533.7064638783,4096,True,
2048,256,8,64,2,cuda,0.005013386408487956,0.0049991607666015625,0.0050241947174072266,1.050185052554194e-05,996.130859375,817012.6270469064,4096,True,
2048,256,8,256,2,cuda,0.005006631215413411,0.004995822906494141,0.005019664764404297,9.859760550989039e-06,996.130859375,818114.9806660529,4096,True,
2048,256,8,1024,2,cuda,0.0049902598063151045,0.004976987838745117,0.004998445510864258,9.469617268962835e-06,996.130859375,820798.9481462606,4096,True,
2048,256,16,16,2,cuda,0.008582115173339844,0.008567333221435547,0.008596420288085938,1.1879531187092333e-05,1696.03125,477271.6186242916,4096,True,
2048,256,16,64,2,cuda,0.008584340413411459,0.008583307266235352,0.008586406707763672,1.4610907483776598e-06,1696.03125,477147.8998666864,4096,True,
2048,256,16,256,2,cuda,0.008582035700480143,0.008567571640014648,0.008589744567871094,1.0235042990874057e-05,1696.03125,477276.0383379481,4096,True,
2048,256,16,1024,2,cuda,0.008501847585042318,0.008491039276123047,0.008508443832397461,7.704359880064113e-06,1696.03125,481777.63233562035,4096,True,
2048,512,8,16,2,cuda,0.006964524586995442,0.006954193115234375,0.006974220275878906,8.188404637903378e-06,884.03125,588123.4173037863,4096,True,
2048,512,8,64,2,cuda,0.0069739023844401045,0.006968498229980469,0.006978034973144531,3.995833425514391e-06,885.03125,587332.5685112589,4096,True,
2048,512,8,256,2,cuda,0.006965080897013347,0.006960391998291016,0.00696873664855957,3.4841394769005733e-06,885.03125,588076.4431259342,4096,True,
2048,512,8,1024,2,cuda,0.006935834884643555,0.006930112838745117,0.006941556930541992,4.672030911985737e-06,886.03125,590556.1577120072,4096,True,
2048,512,16,16,2,cuda,0.010378519694010416,0.010364770889282227,0.010393142700195312,1.1599226547839455e-05,1716.03125,394661.29282038717,4096,True,
2048,512,16,64,2,cuda,0.010366439819335938,0.01035618782043457,0.01037907600402832,9.4949282416057e-06,1716.03125,395121.1863845446,4096,True,
2048,512,16,256,2,cuda,0.010360320409138998,0.010352134704589844,0.01036691665649414,6.138474628870493e-06,1717.03125,395354.5680292721,4096,True,
2048,512,16,1024,2,cuda,0.01030580202738444,0.010282278060913086,0.01031804084777832,1.6638512004473028e-05,1717.03125,397446.0201269308,4096,True,
2048,768,8,16,2,cuda,0.00924372673034668,0.00923919677734375,0.009252071380615234,5.907779547388013e-06,1664.498046875,443111.32506254676,4096,True,
2048,768,8,64,2,cuda,0.009238481521606445,0.009224891662597656,0.009247064590454102,9.719761424369578e-06,1612.71484375,443362.9044362435,4096,True,
2048,768,8,256,2,cuda,0.009232680002848307,0.009226322174072266,0.009238004684448242,4.824990983537209e-06,905.03125,443641.49940606335,4096,True,
2048,768,8,1024,2,cuda,0.009202003479003906,0.009182453155517578,0.009215831756591797,1.4214760154286303e-05,905.78125,445120.4576640066,4096,True,
2048,768,16,16,2,cuda,0.01265875498453776,0.012644529342651367,0.012675762176513672,1.2901556584199593e-05,1736.03125,323570.52530072076,4096,True,
2048,768,16,64,2,cuda,0.012674172719319662,0.012653350830078125,0.012694358825683594,1.6747479229128326e-05,1736.53125,323176.91187499213,4096,True,
2048,768,16,256,2,cuda,0.012671311696370443,0.012652397155761719,0.012694120407104492,1.7254580964230816e-05,1736.53125,323249.8811605474,4096,True,
2048,768,16,1024,2,cuda,0.012598752975463867,0.012567520141601562,0.012616872787475586,2.2179336032023874e-05,1736.53125,325111.5414340594,4096,True,
2048,1024,8,16,2,cuda,0.012784481048583984,0.012775897979736328,0.012789726257324219,6.118894117647857e-06,1668.998046875,320388.4447428294,4096,True,
2048,1024,8,64,2,cuda,0.012790203094482422,0.012784004211425781,0.012794256210327148,4.4518990752413805e-06,1600.96484375,320245.1102412109,4096,True,
2048,1024,8,256,2,cuda,0.012793540954589844,0.012781381607055664,0.012814521789550781,1.4898140919093508e-05,1600.96484375,320161.55765933654,4096,True,
2048,1024,8,1024,2,cuda,0.012767314910888672,0.01275777816772461,0.01277780532836914,8.203816668551089e-06,1600.96484375,320819.2191223156,4096,True,
2048,1024,16,16,2,cuda,0.01610247294108073,0.01609492301940918,0.016109466552734375,5.950389400270743e-06,1756.03125,254370.86682196864,4096,True,
2048,1024,16,64,2,cuda,0.01609071095784505,0.016072511672973633,0.016108989715576172,1.4892204559874838e-05,1756.03125,254556.80676452577,4096,True,
2048,1024,16,256,2,cuda,0.016089121500651043,0.016085386276245117,0.016093015670776367,3.116714406192713e-06,1756.03125,254581.95463526435,4096,True,
2048,1024,16,1024,2,cuda,0.01601235071818034,0.0159909725189209,0.01603221893310547,1.687259534054511e-05,1756.03125,255802.5409316961,4096,True,
4096,256,8,16,2,cuda,0.016512473424275715,0.016496658325195312,0.016536235809326172,1.710679841952601e-05,3416.0625,496109.8067813741,8192,True,
4096,256,8,64,2,cuda,0.016476154327392578,0.01645517349243164,0.0165097713470459,2.4013694770622248e-05,3560.162109375,497203.4030040807,8192,True,
4096,256,8,256,2,cuda,0.0164795716603597,0.016442298889160156,0.016500234603881836,2.6407720357032918e-05,3560.162109375,497100.29901476175,8192,True,
4096,256,8,1024,2,cuda,0.016481637954711914,0.016455650329589844,0.016514062881469727,2.427736522692344e-05,3560.162109375,497037.97780960234,8192,True,
4096,256,8,4096,2,cuda,0.016391992568969727,0.016368627548217773,0.016417980194091797,2.023329688003266e-05,3560.162109375,499756.20508196007,8192,True,
4096,256,16,16,2,cuda,0.029581387837727863,0.0295712947845459,0.02959299087524414,8.92151434880812e-06,6744.0625,276930.8879264951,8192,True,
4096,256,16,64,2,cuda,0.029600222905476887,0.029586076736450195,0.02962517738342285,1.7698018809852986e-05,6744.0625,276754.6726306661,8192,True,
4096,256,16,256,2,cuda,0.029580195744832356,0.02957296371459961,0.029592275619506836,8.597038815191447e-06,6744.0625,276942.0483443264,8192,True,
4096,256,16,1024,2,cuda,0.0294952392578125,0.02947545051574707,0.02951216697692871,1.5125336793224318e-05,6744.0625,277739.7371960683,8192,True,
4096,256,16,4096,2,cuda,0.029433806737263996,0.029416561126708984,0.02945542335510254,1.616369341936216e-05,6744.0625,278319.4193372448,8192,True,
4096,512,8,16,2,cuda,0.020706892013549805,0.020667076110839844,0.020740270614624023,3.0226235682656224e-05,6696.029296875,395617.07254953886,8192,True,
4096,512,8,64,2,cuda,0.02065761884053548,0.020614147186279297,0.020687580108642578,3.1464227540982e-05,6647.99609375,396560.7102753402,8192,True,
4096,512,8,256,2,cuda,0.02068789800008138,0.02065730094909668,0.020715713500976562,2.3927798616607344e-05,6647.99609375,395980.29727175646,8192,True,
4096,512,8,1024,2,cuda,0.020646174748738606,0.020590543746948242,0.020678043365478516,3.9476018189954554e-05,6647.99609375,396780.52228539315,8192,True,
4096,512,8,4096,2,cuda,0.020627895991007488,0.0205991268157959,0.020647764205932617,2.0829774368175922e-05,6647.99609375,397132.1167981075,8192,True,
4096,512,16,16,2,cuda,0.03336016337076823,0.03332042694091797,0.033425331115722656,4.6449150073377155e-05,6784.0625,245562.34659145054,8192,True,
4096,512,16,64,2,cuda,0.033328851064046226,0.03332352638244629,0.033335208892822266,4.82499098353721e-06,6784.0625,245793.0513193474,8192,True,
4096,512,16,256,2,cuda,0.033257246017456055,0.033236026763916016,0.033293962478637695,2.6067340275948734e-05,6785.0625,246322.2599880996,8192,True,
4096,512,16,1024,2,cuda,0.03319215774536133,0.033167362213134766,0.03322267532348633,2.294110432010487e-05,6785.0625,246805.28644284504,8192,True,
4096,512,16,4096,2,cuda,0.03314852714538574,0.03305673599243164,0.03320026397705078,6.508113952420549e-05,6784.0625,247130.13534721473,8192,True,
4096,768,8,16,2,cuda,0.027487436930338543,0.02745676040649414,0.027525901794433594,2.8759074677319064e-05,6718.529296875,298027.0594439561,8192,True,
4096,768,8,64,2,cuda,0.027437527974446613,0.027356386184692383,0.0274810791015625,5.742748655238747e-05,6655.49609375,298569.17166989145,8192,True,
4096,768,8,256,2,cuda,0.02741702397664388,0.02733325958251953,0.027503252029418945,6.94209872741328e-05,6656.99609375,298792.4585461439,8192,True,
4096,768,8,1024,2,cuda,0.027432044347127277,0.027341842651367188,0.027510404586791992,6.932265901989562e-05,6656.24609375,298628.8552299558,8192,True,
4096,768,8,4096,2,cuda,0.02735598882039388,0.027323246002197266,0.02740001678466797,3.234145071765179e-05,6655.99609375,299459.1076120366,8192,True,
4096,768,16,16,2,cuda,0.040082852045694985,0.04001808166503906,0.040120840072631836,4.602748045679449e-05,6824.0625,204376.6743609215,8192,True,
4096,768,16,64,2,cuda,0.04012091954549154,0.040069580078125,0.04021096229553223,6.387848316432616e-05,6824.0625,204182.75784311004,8192,True,
4096,768,16,256,2,cuda,0.04005185763041178,0.039947509765625,0.04011178016662598,7.405582815391112e-05,6824.0625,204534.83270597993,8192,True,
4096,768,16,1024,2,cuda,0.04003469149271647,0.03994131088256836,0.04011988639831543,7.31325646813491e-05,6824.0625,204622.53347176098,8192,True,
4096,768,16,4096,2,cuda,0.0398871103922526,0.03979206085205078,0.03993725776672363,6.724427793805518e-05,6824.8125,205379.63064858058,8192,True,
4096,1024,8,16,2,cuda,0.03458595275878906,0.034523963928222656,0.03467535972595215,6.47764749136751e-05,6745.029296875,236859.16814647327,8192,True,
4096,1024,8,64,2,cuda,0.0346531867980957,0.034613609313964844,0.034694671630859375,3.3121023426042366e-05,6664.99609375,236399.6144923149,8192,True,
4096,1024,8,256,2,cuda,0.034657955169677734,0.034628868103027344,0.03469061851501465,2.5336017472934018e-05,6665.24609375,236367.0897458828,8192,True,
4096,1024,8,1024,2,cuda,0.034505208333333336,0.034468650817871094,0.034548044204711914,3.2714836422977136e-05,6665.24609375,237413.43396226413,8192,True,
4096,1024,8,4096,2,cuda,0.03455201784769694,0.03448820114135742,0.03460526466369629,4.837188578742834e-05,6665.24609375,237091.79695697676,8192,True,
4096,1024,16,16,2,cuda,0.04673131306966146,0.04667091369628906,0.04680442810058594,5.5243642161632435e-05,6864.0625,175300.0175233327,8192,True,
4096,1024,16,64,2,cuda,0.04675928751627604,0.046722412109375,0.04680323600769043,3.33731132113406e-05,6864.0625,175195.14165284313,8192,True,
4096,1024,16,256,2,cuda,0.046677350997924805,0.04664778709411621,0.04672408103942871,3.3428518118192703e-05,6864.0625,175502.6758130341,8192,True,
4096,1024,16,1024,2,cuda,0.04657928148905436,0.04655647277832031,0.04661202430725098,2.3741776961605678e-05,6864.0625,175872.1847593341,8192,True,
4096,1024,16,4096,2,cuda,0.04653080304463705,0.046465158462524414,0.046660661697387695,9.182579108083007e-05,6864.0625,176055.41843198807,8192,True,
