seq_len,d_model,nhead,window_size,batch_size,device,avg_time_s,min_time_s,max_time_s,std_time_s,memory_mb,tokens_per_sec,total_tokens,success,error
1024,512,16,64,2,cuda,0.002722501754760742,0.0026493072509765625,0.0028176307678222656,7.044640328531016e-05,463.52587890625,752249.2855766704,2048,True,
1024,512,16,256,2,cuda,0.0034627914428710938,0.00345611572265625,0.003469228744506836,5.3560226585052e-06,463.52587890625,591430.3629854035,2048,True,
1024,512,16,1024,2,cuda,0.00735926628112793,0.007344484329223633,0.0073773860931396484,1.3637876173091021e-05,880.27587890625,278288.6121748145,2048,True,
1024,768,8,16,2,cuda,0.0032256444295247397,0.0032105445861816406,0.003245830535888672,1.4847606211543712e-05,836.24267578125,634911.8896225485,2048,True,
1024,768,8,64,2,cuda,0.0032671292622884116,0.003255605697631836,0.003284931182861328,1.276869441891595e-05,792.20947265625,626850.0067136949,2048,True,
1024,768,8,256,2,cuda,0.0037425359090169272,0.0037271976470947266,0.003759145736694336,1.307370814187852e-05,792.20947265625,547222.5383504629,2048,True,
1024,768,8,1024,2,cuda,0.00613713264465332,0.006123781204223633,0.006163597106933594,1.8713453871350187e-05,792.20947265625,333706.3281146809,2048,True,
1024,768,16,16,2,cuda,0.0032521883646647134,0.0032281875610351562,0.00327301025390625,1.843633317788318e-05,102.2080078125,629729.8220028346,2048,True,
1024,768,16,64,2,cuda,0.0033178329467773438,0.0033109188079833984,0.0033309459686279297,9.276903371021137e-06,118.4169921875,617270.3788444955,2048,True,
1024,768,16,256,2,cuda,0.004354317982991536,0.0043506622314453125,0.0043561458587646484,2.585006708668167e-06,276.61376953125,470337.72177404637,2048,True,
1024,768,16,1024,2,cuda,0.008461952209472656,0.008454084396362305,0.008470296859741211,6.627293185993634e-06,904.40087890625,242024.52924602726,2048,True,
1024,1024,8,16,2,cuda,0.005136648813883464,0.005127429962158203,0.0051500797271728516,9.714561605126567e-06,843.11767578125,398703.5271838351,2048,True,
1024,1024,8,64,2,cuda,0.00521540641784668,0.005213260650634766,0.005217313766479492,1.6632437337602258e-06,782.58447265625,392682.7242057143,2048,True,
1024,1024,8,256,2,cuda,0.005867163340250651,0.005865335464477539,0.005869626998901367,1.808771558879382e-06,782.58447265625,349061.3574621407,2048,True,
1024,1024,8,1024,2,cuda,0.008438905080159506,0.008436918258666992,0.00844264030456543,2.6429953810876036e-06,782.58447265625,242685.5119883977,2048,True,
1024,1024,16,16,2,cuda,0.0051640669504801435,0.005159616470336914,0.005172014236450195,5.633050647312594e-06,782.58447265625,396586.64762461715,2048,True,
1024,1024,16,64,2,cuda,0.005314270655314128,0.0053098201751708984,0.005320549011230469,4.5667514478552e-06,782.58447265625,385377.43612137163,2048,True,
1024,1024,16,256,2,cuda,0.0064392884572347,0.0064373016357421875,0.0064432621002197266,2.809789900726269e-06,298.14501953125,318047.56280160445,2048,True,
1024,1024,16,1024,2,cuda,0.0106504758199056,0.010646820068359375,0.010653972625732422,2.9221814967553196e-06,928.52587890625,192291.8782813736,2048,True,
2048,256,8,16,2,cuda,0.002522150675455729,0.002509593963623047,0.0025446414947509766,1.5939410860069326e-05,1060.62548828125,1624010.8253087976,4096,True,
2048,256,8,64,2,cuda,0.0025630791982014975,0.0024945735931396484,0.0026400089263916016,5.967178801514536e-05,1192.72509765625,1598077.8131530804,4096,True,
2048,256,8,256,2,cuda,0.003025690714518229,0.0030069351196289062,0.0030393600463867188,1.3717301057428625e-05,1192.72509765625,1353740.479932759,4096,True,
2048,256,8,1024,2,cuda,0.006979544957478841,0.006973743438720703,0.006989002227783203,6.74443229334422e-06,1192.72509765625,586857.74286918,4096,True,
2048,256,16,16,2,cuda,0.0026432673136393228,0.0025703907012939453,0.0027768611907958984,9.459547361760633e-05,1192.72509765625,1549597.340709561,4096,True,
2048,256,16,64,2,cuda,0.0025969346364339194,0.0025932788848876953,0.002602100372314453,3.756301338862252e-06,1192.72509765625,1577244.1641521559,4096,True,
2048,256,16,256,2,cuda,0.004156033198038737,0.004144430160522461,0.004164457321166992,8.479422676308402e-06,1192.72509765625,985555.1687924275,4096,True,
2048,256,16,1024,2,cuda,0.0117646853129069,0.01174306869506836,0.01178121566772461,1.5983333702057566e-05,1710.16845703125,348160.60872502264,4096,True,
2048,512,8,16,2,cuda,0.0035393238067626953,0.003526926040649414,0.00356292724609375,1.6697245931768998e-05,136.2197265625,1157283.2053890198,4096,True,
2048,512,8,64,2,cuda,0.003665765126546224,0.0035958290100097656,0.003760814666748047,6.965668079223778e-05,144.3173828125,1117365.6408966742,4096,True,
2048,512,8,256,2,cuda,0.0046765804290771484,0.004654407501220703,0.004690885543823242,1.5897353246850635e-05,298.16259765625,875853.6418047412,4096,True,
2048,512,8,1024,2,cuda,0.008951425552368164,0.008948087692260742,0.008957624435424805,4.387592869390571e-06,924.54345703125,457580.7480090558,4096,True,
2048,512,16,16,2,cuda,0.003566106160481771,0.0035576820373535156,0.003581523895263672,1.0917615738598122e-05,922.54345703125,1148591.7175967195,4096,True,
2048,512,16,64,2,cuda,0.003905773162841797,0.003893136978149414,0.00392913818359375,1.653990408590032e-05,922.54345703125,1048704.0156269076,4096,True,
2048,512,16,256,2,cuda,0.005793412526448567,0.005773305892944336,0.0058209896087646484,2.017076915895742e-05,922.54345703125,707009.8981042004,4096,True,
2048,512,16,1024,2,cuda,0.013551870981852213,0.013526201248168945,0.01358652114868164,2.543106675026743e-05,1756.29345703125,302246.0887861977,4096,True,
2048,768,8,16,2,cuda,0.0054247379302978516,0.005421638488769531,0.005426883697509766,2.2450203723630166e-06,1706.26025390625,755059.5167230695,4096,True,
2048,768,8,64,2,cuda,0.005605300267537435,0.00558924674987793,0.005634307861328125,2.055045834997574e-05,1655.97705078125,730736.9461938723,4096,True,
2048,768,8,256,2,cuda,0.00676417350769043,0.006760597229003906,0.006767749786376953,2.9200193199910856e-06,342.22509765625,605543.3077438229,4096,True,
2048,768,8,1024,2,cuda,0.011435270309448242,0.011413097381591797,0.011450529098510742,1.604446621780583e-05,970.79345703125,358190.0461605821,4096,True,
2048,768,16,16,2,cuda,0.005486011505126953,0.0054836273193359375,0.005490779876708984,3.3717478808715227e-06,970.79345703125,746626.2139939157,4096,True,
2048,768,16,64,2,cuda,0.005956570307413737,0.005952358245849609,0.005963325500488281,4.82499098353721e-06,970.79345703125,687644.0281250416,4096,True,
2048,768,16,256,2,cuda,0.007918437321980795,0.00791168212890625,0.007924079895019531,5.1221475742092185e-06,970.79345703125,517273.7793390005,4096,True,
2048,768,16,1024,2,cuda,0.01610453923543294,0.016102313995361328,0.016108036041259766,2.503079692208548e-06,1802.41845703125,254338.22974506769,4096,True,
2048,1024,8,16,2,cuda,0.008938471476236979,0.00893259048461914,0.008945941925048828,5.5653703689612056e-06,1734.38525390625,458243.89672096167,4096,True,
2048,1024,8,64,2,cuda,0.009130318959554037,0.009121179580688477,0.009143352508544922,9.461610263075923e-06,1666.35205078125,448615.2146649722,4096,True,
2048,1024,8,256,2,cuda,0.010374784469604492,0.01037287712097168,0.010376930236816406,1.6632437337602258e-06,1666.35205078125,394803.38237389404,4096,True,
2048,1024,8,1024,2,cuda,0.015288511912027994,0.015285015106201172,0.015295267105102539,4.777634418865565e-06,1666.35205078125,267913.5826670964,4096,True,
2048,1024,16,16,2,cuda,0.009077072143554688,0.009072065353393555,0.009079694747924805,3.5416730173678704e-06,272.2822265625,451246.826644253,4096,True,
2048,1024,16,64,2,cuda,0.009476502736409506,0.009467840194702148,0.00948643684387207,7.645107354365181e-06,288.5673828125,432226.9632512034,4096,True,
2048,1024,16,256,2,cuda,0.011501550674438477,0.011497020721435547,0.011504650115966797,3.274821881935837e-06,594.16259765625,356125.8925809996,4096,True,
2048,1024,16,1024,2,cuda,0.019827763239542644,0.019816160202026367,0.01983475685119629,8.26212019498636e-06,1848.54345703125,206579.02510310992,4096,True,
4096,256,8,16,2,cuda,0.002804438273111979,0.0027818679809570312,0.002821207046508789,1.6575760104183157e-05,1992.64306640625,2921084.0825209706,8192,True,
4096,256,8,64,2,cuda,0.0031398932139078775,0.0031256675720214844,0.003156423568725586,1.2661400912155675e-05,2136.74267578125,2609005.9253334682,8192,True,
4096,256,8,256,2,cuda,0.005637566248575847,0.0054056644439697266,0.005986452102661133,0.0002511208566891905,2136.74267578125,1453109.3097255311,8192,True,
4096,256,8,1024,2,cuda,0.012927373250325521,0.012906074523925781,0.012959480285644531,2.3103513476825233e-05,2136.74267578125,633694.0878375055,8192,True,
4096,256,8,4096,2,cuda,0.04110415776570638,0.04105424880981445,0.04113507270812988,3.5624944869709366e-05,6753.10205078125,199298.5733145144,8192,True,
4096,256,16,16,2,cuda,0.002862850824991862,0.002837657928466797,0.002889394760131836,2.1143066896556237e-05,6753.10205078125,2861483.3607417485,8192,True,
4096,256,16,64,2,cuda,0.003749291102091471,0.0037343502044677734,0.003760814666748047,1.1071000087379642e-05,296.2041015625,2184946.374377345,8192,True,
4096,256,16,256,2,cuda,0.007270097732543945,0.00725245475769043,0.0072896480560302734,1.5243880618234425e-05,920.60400390625,1126807.410487653,8192,True,
4096,256,16,1024,2,cuda,0.02251720428466797,0.0225067138671875,0.022523880004882812,7.509239076625644e-06,3418.20361328125,363810.7065350896,8192,True,
4096,256,16,4096,2,cuda,0.07691073417663574,0.0768582820892334,0.07698369026184082,5.321098184650816e-05,13408.60205078125,106513.09063291454,8192,True,
4096,512,8,16,2,cuda,0.005919059117635091,0.005918264389038086,0.0059201717376708984,8.104673248279548e-07,13359.56884765625,1384003.7474187356,8192,True,
4096,512,8,64,2,cuda,0.006399631500244141,0.006390094757080078,0.0064160823822021484,1.168169940028047e-05,13310.53564453125,1280073.7041949185,8192,True,
4096,512,8,256,2,cuda,0.00836030642191569,0.008356809616088867,0.008362293243408203,2.4802663380825098e-06,13310.53564453125,979868.3907716001,8192,True,
4096,512,8,1024,2,cuda,0.016788482666015625,0.016760826110839844,0.01680612564086914,1.9802621011230498e-05,13310.53564453125,487953.5669166099,8192,True,
4096,512,8,4096,2,cuda,0.04716086387634277,0.04712367057800293,0.04719090461730957,2.791025281269435e-05,13309.53564453125,173703.34906247,8192,True,
4096,512,16,16,2,cuda,0.0060261885325113935,0.006021022796630859,0.006036043167114258,6.970997574993258e-06,13308.53564453125,1359399.8853178946,8192,True,
4096,512,16,64,2,cuda,0.006954034169514974,0.006948947906494141,0.0069599151611328125,4.51249108841527e-06,384.3369140625,1178021.2464172249,8192,True,
4096,512,16,256,2,cuda,0.010547796885172525,0.01054525375366211,0.01055288314819336,3.596531072929624e-06,1010.13525390625,776655.0768071609,8192,True,
4096,512,16,1024,2,cuda,0.026153167088826496,0.026128053665161133,0.026189804077148438,2.6493681661183207e-05,3508.32861328125,313231.6622371864,8192,True,
4096,512,16,4096,2,cuda,0.08200844128926595,0.08196353912353516,0.08206915855407715,4.45455126523867e-05,13505.10205078125,99892.15587093774,8192,True,
4096,768,8,16,2,cuda,0.011042435963948568,0.011037349700927734,0.011051177978515625,6.209063525080556e-06,13443.06884765625,741865.2937400141,8192,True,
4096,768,8,64,2,cuda,0.011515061060587565,0.011513471603393555,0.011516571044921875,1.2665889621185643e-06,13381.03564453125,711416.1146777277,8192,True,
4096,768,8,256,2,cuda,0.01371622085571289,0.013710975646972656,0.013721942901611328,4.490040744726033e-06,13381.03564453125,597249.0590648358,8192,True,
4096,768,8,1024,2,cuda,0.022961219151814777,0.022951364517211914,0.02297067642211914,7.889057466970044e-06,13381.03564453125,356775.48068489786,8192,True,
4096,768,8,4096,2,cuda,0.05719137191772461,0.05709695816040039,0.05728888511657715,7.83844968947278e-05,13381.03564453125,143238.38938126882,8192,True,
4096,768,16,16,2,cuda,0.011096477508544922,0.011094093322753906,0.011098384857177734,1.7841612752790171e-06,13381.03564453125,738252.2961626059,8192,True,
4096,768,16,64,2,cuda,0.012058099110921225,0.012043952941894531,0.01206827163696289,1.0318013742521593e-05,472.4697265625,679377.3980992051,8192,True,
4096,768,16,256,2,cuda,0.015845060348510742,0.01584148406982422,0.015849828720092773,3.5094264611911164e-06,1098.16650390625,517006.5509261349,8192,True,
4096,768,16,1024,2,cuda,0.032349586486816406,0.03233456611633301,0.03237104415893555,1.557221965103906e-05,3598.45361328125,253233.53061525308,8192,True,
4096,768,16,4096,2,cuda,0.09197799364725749,0.09186697006225586,0.09210658073425293,9.860586860641025e-05,13602.10205078125,89064.78251109646,8192,True,
4096,1024,8,16,2,cuda,0.017658789952596027,0.017538785934448242,0.017871618270874023,0.0001509008594268841,13522.06884765625,463904.9460348607,8192,True,
4096,1024,8,64,2,cuda,0.018090565999348957,0.018082857131958008,0.018094778060913086,5.458807869299062e-06,13442.03564453125,452832.70851198427,8192,True,
4096,1024,8,256,2,cuda,0.020562410354614258,0.020276546478271484,0.02097296714782715,0.00029767060081492016,13442.03564453125,398396.8736506464,8192,True,
4096,1024,8,1024,2,cuda,0.030121326446533203,0.030115127563476562,0.030133485794067383,8.598508017768216e-06,13442.03564453125,271966.7745888015,8192,True,
4096,1024,8,4096,2,cuda,0.06626296043395996,0.06618833541870117,0.06639862060546875,9.60865327619337e-05,13442.03564453125,123628.64481680442,8192,True,
4096,1024,16,16,2,cuda,0.017629543940226238,0.017627716064453125,0.017630815505981445,1.3250773748185687e-06,13442.03564453125,464674.5274736173,8192,True,
4096,1024,16,64,2,cuda,0.018574317296346027,0.01856255531311035,0.018584489822387695,9.024982176830538e-06,576.6025390625,441039.0901210428,8192,True,
4096,1024,16,256,2,cuda,0.02238639195760091,0.02237725257873535,0.022394180297851562,6.976431639148313e-06,1186.19775390625,365936.59288711543,8192,True,
4096,1024,16,1024,2,cuda,0.03922390937805176,0.0392153263092041,0.0392301082611084,6.265768478529302e-06,3688.57861328125,208852.20596047826,8192,True,
4096,1024,16,4096,2,cuda,0.09980463981628418,0.09960365295410156,0.09997153282165527,0.00015210893583667262,13698.10205078125,82080.35232710082,8192,True,
