seq_len,d_model,nhead,window_size,batch_size,device,avg_time_s,min_time_s,max_time_s,std_time_s,memory_mb,tokens_per_sec,total_tokens,success,error
512,256,8,256,2,cuda,0.002499183019002279,0.0024399757385253906,0.002614259719848633,8.138292464551004e-05,301.263671875,409733.89792349027,1024,True,
512,256,16,16,2,cuda,0.002433141072591146,0.002384185791015625,0.002502918243408203,5.0659070372303956e-05,301.263671875,420855.1701071335,1024,True,
512,256,16,64,2,cuda,0.002440293629964193,0.0023810863494873047,0.002549409866333008,7.725015421556632e-05,37.142578125,419621.6338174949,1024,True,
512,256,16,256,2,cuda,0.0024747848510742188,0.002408742904663086,0.0025806427001953125,7.561465690134477e-05,115.54248046875,413773.34258188825,1024,True,
512,512,8,16,2,cuda,0.0025312105814615884,0.002493619918823242,0.002554655075073242,2.6850302893565263e-05,87.50927734375,404549.5098273156,1024,True,
512,512,8,64,2,cuda,0.002583185831705729,0.0025529861450195312,0.002608060836791992,2.279721611752055e-05,61.47607421875,396409.73074083193,1024,True,
512,512,8,256,2,cuda,0.0025806427001953125,0.002568483352661133,0.002587556838989258,8.624910868090798e-06,77.13623046875,396800.37841832964,1024,True,
512,512,16,16,2,cuda,0.0025932788848876953,0.0025620460510253906,0.0026254653930664062,2.5899618494682665e-05,77.13623046875,394866.90227084677,1024,True,
512,512,16,64,2,cuda,0.00252683957417806,0.0024967193603515625,0.002544403076171875,2.1396065801058656e-05,77.13623046875,405249.3124076112,1024,True,
512,512,16,256,2,cuda,0.0025839805603027344,0.002559185028076172,0.002621173858642578,2.678223580656121e-05,128.07373046875,396287.81103524636,1024,True,
512,768,8,16,2,cuda,0.002719720204671224,0.0026464462280273438,0.002841472625732422,8.668503765663003e-05,85.54052734375,376509.318216352,1024,True,
512,768,8,64,2,cuda,0.00266114870707194,0.002643585205078125,0.002675294876098633,1.3169014959703564e-05,52.3486328125,384796.2337763178,1024,True,
512,768,8,256,2,cuda,0.0026779969533284507,0.002657175064086914,0.002702474594116211,1.8673247258124507e-05,86.69873046875,382375.3416624625,1024,True,
512,768,16,16,2,cuda,0.0026612281799316406,0.002645254135131836,0.002685546875,1.7475718632801187e-05,85.94873046875,384784.7425192618,1024,True,
512,768,16,64,2,cuda,0.0026756922403971353,0.0026586055755615234,0.002687215805053711,1.2324700688736299e-05,85.19873046875,382704.70143756684,1024,True,
512,768,16,256,2,cuda,0.002855380376180013,0.002806425094604492,0.0029087066650390625,4.187050824582053e-05,138.60498046875,358621.2220768738,1024,True,
512,1024,8,16,2,cuda,0.003323157628377279,0.003314495086669922,0.003332853317260742,7.5302369339464005e-06,81.57177734375,308140.66454621544,1024,True,
512,1024,8,64,2,cuda,0.003355264663696289,0.0033354759216308594,0.0033674240112304688,1.411443358058853e-05,69.1298828125,305192.0198962552,1024,True,
512,1024,8,256,2,cuda,0.0034971237182617188,0.0034873485565185547,0.0035152435302734375,1.2825944572747007e-05,98.26123046875,292812.05999454594,1024,True,
512,1024,16,16,2,cuda,0.003326257069905599,0.0033180713653564453,0.0033316612243652344,5.886358956381863e-06,98.26123046875,307853.53581497585,1024,True,
512,1024,16,64,2,cuda,0.003367185592651367,0.0033419132232666016,0.0034041404724121094,2.6713522425516702e-05,98.26123046875,304111.54117397155,1024,True,
512,1024,16,256,2,cuda,0.0037592252095540366,0.003743410110473633,0.003774881362915039,1.2848576584300863e-05,150.13623046875,272396.5559172974,1024,True,
1024,256,8,16,2,cuda,0.0024051666259765625,0.0023763179779052734,0.0024306774139404297,2.2317303512261507e-05,34.0791015625,851500.2569389374,2048,True,
1024,256,8,64,2,cuda,0.002422491709391276,0.002391815185546875,0.00244140625,2.1887235330602494e-05,160.1787109375,845410.5300177154,2048,True,
1024,256,8,256,2,cuda,0.0024573802947998047,0.00243377685546875,0.002470254898071289,1.6713125389406094e-05,160.1787109375,833407.838556321,2048,True,
1024,256,8,1024,2,cuda,0.004140774408976237,0.0041234493255615234,0.004156351089477539,1.3488864586688439e-05,440.27587890625,494593.47400341625,2048,True,
1024,256,16,16,2,cuda,0.002418041229248047,0.0024023056030273438,0.002444744110107422,1.8981872519653458e-05,440.27587890625,846966.5344113588,2048,True,
1024,256,16,64,2,cuda,0.0025429725646972656,0.0024793148040771484,0.0026655197143554688,8.66757838495413e-05,440.27587890625,805356.7027939246,2048,True,
1024,256,16,256,2,cuda,0.002794504165649414,0.0027599334716796875,0.002862691879272461,4.821756658127431e-05,440.27587890625,732867.041378722,2048,True,
1024,256,16,1024,2,cuda,0.006494442621866862,0.006481647491455078,0.006506443023681641,1.013832003692914e-05,856.15087890625,315346.5384549493,2048,True,
1024,512,8,16,2,cuda,0.002731800079345703,0.002660036087036133,0.0028684139251708984,9.66418076616884e-05,825.11767578125,749688.8280677256,2048,True,
1024,512,8,64,2,cuda,0.0027534961700439453,0.002717256546020508,0.0027933120727539062,3.115234730167678e-05,793.08447265625,743781.6773746645,2048,True,
1024,512,8,256,2,cuda,0.0028627713521321616,0.0028464794158935547,0.002874612808227539,1.190873688189839e-05,150.14501953125,715390.6994614402,2048,True,
1024,512,8,1024,2,cuda,0.00531156857808431,0.005292654037475586,0.005324125289916992,1.3611916901910553e-05,464.52587890625,385573.48359392537,2048,True,
1024,512,16,16,2,cuda,0.0027762254079182944,0.0027282238006591797,0.0028531551361083984,5.4952020161408525e-05,463.52587890625,737692.2616437179,2048,True,
1024,512,16,64,2,cuda,0.00276033083597819,0.0026962757110595703,0.002828359603881836,5.399617927656408e-05,464.52587890625,741940.0505571071,2048,True,
1024,512,16,256,2,cuda,0.0034825007120768228,0.0034720897674560547,0.0035016536712646484,1.3560315043511524e-05,464.52587890625,588083.1532633501,2048,True,
1024,512,16,1024,2,cuda,0.007342735926310222,0.007322072982788086,0.007356166839599609,1.4828451572044309e-05,880.27587890625,278915.11019233055,2048,True,
1024,768,8,16,2,cuda,0.0032318433125813804,0.0032186508178710938,0.003242969512939453,1.0035002465352756e-05,836.24267578125,633694.0878375055,2048,True,
1024,768,8,64,2,cuda,0.003260056177775065,0.0032465457916259766,0.0032835006713867188,1.664192803015067e-05,792.20947265625,628210.0333000171,2048,True,
1024,768,8,256,2,cuda,0.0037447611490885415,0.0037240982055664062,0.003758668899536133,1.4899836587311962e-05,792.20947265625,546897.3636672326,2048,True,
1024,768,8,1024,2,cuda,0.006138324737548828,0.0061151981353759766,0.006159543991088867,1.8154287167359803e-05,792.20947265625,333641.520702245,2048,True,
1024,768,16,16,2,cuda,0.0032366116841634116,0.003222942352294922,0.003258943557739258,1.5922759810725704e-05,102.2080078125,632760.4914796444,2048,True,
1024,768,16,64,2,cuda,0.0033462047576904297,0.003327608108520508,0.003362417221069336,1.4310411955957254e-05,118.4169921875,612036.6649091557,2048,True,
1024,768,16,256,2,cuda,0.004344065984090169,0.004338741302490234,0.0043528079986572266,6.230388362413928e-06,277.11376953125,471447.71914161835,2048,True,
1024,768,16,1024,2,cuda,0.008457819620768229,0.00844120979309082,0.008473873138427734,1.3340555779942638e-05,904.40087890625,242142.78523641286,2048,True,
1024,1024,8,16,2,cuda,0.0051203568776448565,0.005113363265991211,0.005126953125,5.555147208309585e-06,842.36767578125,399972.12087724474,2048,True,
1024,1024,8,64,2,cuda,0.005223274230957031,0.005217313766479492,0.005229949951171875,5.18343412371328e-06,780.33447265625,392091.2265838963,2048,True,
1024,1024,8,256,2,cuda,0.005858421325683594,0.005848407745361328,0.00586390495300293,7.091366432890642e-06,780.33447265625,349582.23148298875,2048,True,
1024,1024,8,1024,2,cuda,0.008449236551920572,0.008441448211669922,0.00845956802368164,7.6128196810582775e-06,780.33447265625,242388.76345987435,2048,True,
1024,1024,16,16,2,cuda,0.0051526228586832685,0.005148172378540039,0.005156755447387695,3.511225705842101e-06,780.33447265625,397467.475530192,2048,True,
1024,1024,16,64,2,cuda,0.005312760670979817,0.005311012268066406,0.005315065383911133,1.7007934696700331e-06,780.33447265625,385486.9674794316,2048,True,
1024,1024,16,256,2,cuda,0.006434996922810872,0.0064296722412109375,0.0064394474029541016,4.0382849425991375e-06,298.14501953125,318259.6704499142,2048,True,
1024,1024,16,1024,2,cuda,0.01065532366434733,0.010644674301147461,0.010674715042114258,1.3733866740689563e-05,928.52587890625,192204.39139287712,2048,True,
2048,256,8,16,2,cuda,0.002517541249593099,0.0024886131286621094,0.0025365352630615234,2.0786976847010403e-05,1060.62548828125,1626984.2651682554,4096,True,
2048,256,8,64,2,cuda,0.002629518508911133,0.0024957656860351562,0.00287628173828125,0.00017469331314471495,1192.72509765625,1557699.6268020673,4096,True,
2048,256,8,256,2,cuda,0.00428462028503418,0.0030059814453125,0.006821632385253906,0.0017939575377585908,1192.72509765625,955977.3626398086,4096,True,
2048,256,8,1024,2,cuda,0.0069713592529296875,0.006960868835449219,0.006983757019042969,9.440894066440263e-06,1192.72509765625,587546.8257181942,4096,True,
2048,256,16,16,2,cuda,0.0025484561920166016,0.0024871826171875,0.002670764923095703,8.648538791607017e-05,1192.72509765625,1607247.5614182805,4096,True,
2048,256,16,64,2,cuda,0.0025835037231445312,0.002570629119873047,0.002596616744995117,1.0610742903160633e-05,1192.72509765625,1585443.815430048,4096,True,
2048,256,16,256,2,cuda,0.004156748453776042,0.004142284393310547,0.0041790008544921875,1.5969101692970795e-05,1192.72509765625,985385.5833588253,4096,True,
2048,256,16,1024,2,cuda,0.011745214462280273,0.01171875,0.011766433715820312,1.9816968312611183e-05,1710.16845703125,348737.77853561495,4096,True,
2048,512,8,16,2,cuda,0.003535588582356771,0.0035169124603271484,0.0035474300384521484,1.3363261515024797e-05,136.2197265625,1158505.8342024814,4096,True,
2048,512,8,64,2,cuda,0.003631432851155599,0.0036242008209228516,0.003645181655883789,9.72625728917565e-06,144.5673828125,1127929.433886287,4096,True,
2048,512,8,256,2,cuda,0.00469207763671875,0.004683494567871094,0.004707813262939453,1.1142083592937396e-05,297.16259765625,872960.8325203252,4096,True,
2048,512,8,1024,2,cuda,0.008928934733072916,0.008909463882446289,0.008957862854003906,2.085977122223675e-05,924.54345703125,458733.3340928511,4096,True,
2048,512,16,16,2,cuda,0.0035553773244222007,0.0035393238067626953,0.0035657882690429688,1.1517259911949976e-05,924.54345703125,1152057.7497820596,4096,True,
2048,512,16,64,2,cuda,0.003898779551188151,0.0038847923278808594,0.003913164138793945,1.158615085382167e-05,924.54345703125,1050585.1757511517,4096,True,
2048,512,16,256,2,cuda,0.005804379781087239,0.005795955657958984,0.005815029144287109,7.944106419626745e-06,924.54345703125,705674.0176351388,4096,True,
2048,512,16,1024,2,cuda,0.013548771540323893,0.013540267944335938,0.013565540313720703,1.1857712870529592e-05,1756.29345703125,302315.23114914686,4096,True,
2048,768,8,16,2,cuda,0.00545350710550944,0.005448102951049805,0.0054590702056884766,4.478773372524698e-06,1706.26025390625,751076.3112166829,4096,True,
2048,768,8,64,2,cuda,0.005611022313435872,0.0056073665618896484,0.005614042282104492,2.7621821080816213e-06,1656.22705078125,729991.7503788791,4096,True,
2048,768,8,256,2,cuda,0.006748278935750325,0.006742715835571289,0.006751537322998047,3.952926036658569e-06,342.22509765625,606969.5753535973,4096,True,
2048,768,8,1024,2,cuda,0.01141651471455892,0.011404275894165039,0.011426687240600586,9.265322139606267e-06,970.79345703125,358778.4978524639,4096,True,
2048,768,16,16,2,cuda,0.005491733551025391,0.005486011505126953,0.005499601364135742,5.751771012217912e-06,970.79345703125,745848.2757662586,4096,True,
2048,768,16,64,2,cuda,0.005960305531819661,0.005953073501586914,0.005967617034912109,5.937638551188421e-06,970.79345703125,687213.0930424811,4096,True,
2048,768,16,256,2,cuda,0.007903416951497396,0.007899761199951172,0.007910490036010742,5.002373053822904e-06,970.79345703125,518256.8533504947,4096,True,
2048,768,16,1024,2,cuda,0.016098499298095703,0.016092538833618164,0.016102313995361328,4.269401556194081e-06,1802.41845703125,254433.65397944374,4096,True,
2048,1024,8,16,2,cuda,0.008973042170206705,0.008970022201538086,0.008977413177490234,3.164976080535233e-06,1734.38525390625,456478.4074680932,4096,True,
2048,1024,8,64,2,cuda,0.009163777033487955,0.009155988693237305,0.009169340133666992,5.673271273795683e-06,1666.35205078125,446977.2654912538,4096,True,
2048,1024,8,256,2,cuda,0.01038058598836263,0.010375261306762695,0.010384559631347656,3.914391312924941e-06,1666.35205078125,394582.7340182823,4096,True,
2048,1024,8,1024,2,cuda,0.015294710795084635,0.015289068222045898,0.015303850173950195,6.521618601140544e-06,1666.35205078125,267804.99839960097,4096,True,
2048,1024,16,16,2,cuda,0.009555339813232422,0.009064912796020508,0.010393142700195312,0.0005952876983722455,272.2822265625,428660.84096012777,4096,True,
2048,1024,16,64,2,cuda,0.009466012318929037,0.009461164474487305,0.009469032287597656,3.4623179293937627e-06,288.5673828125,432705.96551087225,4096,True,
2048,1024,16,256,2,cuda,0.011512358983357748,0.011501073837280273,0.011519670486450195,8.095316300866981e-06,594.16259765625,355791.5459308707,4096,True,
2048,1024,16,1024,2,cuda,0.02003192901611328,0.01980137825012207,0.020453214645385742,0.0002983370717837709,1848.54345703125,204473.56800761723,4096,True,
4096,256,8,16,2,cuda,0.0028035640716552734,0.002782106399536133,0.0028336048126220703,2.1882617770354777e-05,1992.64306640625,2921994.928820478,8192,True,
4096,256,8,64,2,cuda,0.003155310948689779,0.003142833709716797,0.0031766891479492188,1.5187011885010263e-05,2136.74267578125,2596257.590207289,8192,True,
4096,256,8,256,2,cuda,0.00503842035929362,0.005032777786254883,0.005043983459472656,4.575042077580851e-06,2136.74267578125,1625906.4182466322,8192,True,
4096,256,8,1024,2,cuda,0.012926340103149414,0.012890338897705078,0.012961864471435547,2.9202139814572523e-05,2136.74267578125,633744.7363004223,8192,True,
4096,256,8,4096,2,cuda,0.04106744130452474,0.0410466194152832,0.041101932525634766,2.4563156956292776e-05,6753.10205078125,199476.7567634514,8192,True,
4096,256,16,16,2,cuda,0.0028982162475585938,0.002866029739379883,0.002935171127319336,2.8427520787747576e-05,6753.10205078125,2826566.170450806,8192,True,
4096,256,16,64,2,cuda,0.003747701644897461,0.0037317276000976562,0.0037784576416015625,2.1753218479340932e-05,296.2041015625,2185873.0433233664,8192,True,
4096,256,16,256,2,cuda,0.007277568181355794,0.007262229919433594,0.007307529449462891,2.1187828072290603e-05,920.60400390625,1125650.7387985543,8192,True,
4096,256,16,1024,2,cuda,0.022667407989501953,0.022472858428955078,0.02305436134338379,0.00027361874282723266,3418.20361328125,361399.9449691819,8192,True,
4096,256,16,4096,2,cuda,0.0768725077311198,0.07684493064880371,0.07692503929138184,3.716084974893273e-05,13408.60205078125,106566.05647175584,8192,True,
4096,512,8,16,2,cuda,0.0059363047281901045,0.00593113899230957,0.00594019889831543,3.8064098405291387e-06,13360.56884765625,1379983.0660811823,8192,True,
4096,512,8,64,2,cuda,0.006392240524291992,0.006391048431396484,0.0063936710357666016,1.083865300574768e-06,13312.53564453125,1281553.7789713177,8192,True,
4096,512,8,256,2,cuda,0.008365313212076822,0.008361101150512695,0.008368730545043945,3.164976080535233e-06,13311.53564453125,979281.9219456584,8192,True,
4096,512,8,1024,2,cuda,0.01679062843322754,0.016786813735961914,0.016794443130493164,3.114687274657158e-06,13310.53564453125,487891.2086332978,8192,True,
4096,512,8,4096,2,cuda,0.04727673530578613,0.04724478721618652,0.04733014106750488,3.800564653924079e-05,13309.53564453125,173277.6162950785,8192,True,
4096,512,16,16,2,cuda,0.00601951281229655,0.006013393402099609,0.006025552749633789,4.964350918687635e-06,13309.53564453125,1360907.4779715617,8192,True,
4096,512,16,64,2,cuda,0.006946166356404622,0.006942272186279297,0.006949186325073242,2.8895789722916036e-06,384.3369140625,1179355.5725089528,8192,True,
4096,512,16,256,2,cuda,0.010543743769327799,0.010533571243286133,0.010553836822509766,8.273578922042795e-06,1010.13525390625,776953.6304392068,8192,True,
4096,512,16,1024,2,cuda,0.02613520622253418,0.02612924575805664,0.026141643524169922,5.07258523217295e-06,3508.32861328125,313446.92405513645,8192,True,
4096,512,16,4096,2,cuda,0.08191680908203125,0.08188009262084961,0.08197927474975586,4.439624535016707e-05,13505.10205078125,100003.89531526498,8192,True,
4096,768,8,16,2,cuda,0.011059125264485678,0.011009454727172852,0.011147499084472656,6.26499226543583e-05,13442.06884765625,740745.7465290752,8192,True,
4096,768,8,64,2,cuda,0.011520783106486002,0.011513471603393555,0.011530160903930664,6.968278953801147e-06,13379.03564453125,711062.7744903943,8192,True,
4096,768,8,256,2,cuda,0.01372090975443522,0.013717412948608398,0.013725996017456055,3.6798594483662367e-06,13379.03564453125,597044.9588703092,8192,True,
4096,768,8,1024,2,cuda,0.022963444391886394,0.02296137809753418,0.02296614646911621,1.9979167127571954e-06,13379.03564453125,356740.90786199545,8192,True,
4096,768,8,4096,2,cuda,0.05718811353047689,0.056944847106933594,0.05734992027282715,0.0001751148712070829,13379.03564453125,143246.55062514503,8192,True,
4096,768,16,16,2,cuda,0.011116663614908854,0.011113405227661133,0.011119842529296875,2.628618146346605e-06,13379.03564453125,736911.7465255935,8192,True,
4096,768,16,64,2,cuda,0.012065887451171875,0.012063264846801758,0.012067317962646484,1.8570139321562326e-06,472.4697265625,678938.8706923807,8192,True,
4096,768,16,256,2,cuda,0.015853404998779297,0.015847444534301758,0.015857934951782227,4.400529289216083e-06,1098.16650390625,516734.41766174394,8192,True,
4096,768,16,1024,2,cuda,0.03233186403910319,0.032318830490112305,0.03234601020812988,1.112392947319202e-05,3598.45361328125,253372.3385107748,8192,True,
4096,768,16,4096,2,cuda,0.0920095443725586,0.09196233749389648,0.09207916259765625,5.025752052453162e-05,13602.10205078125,89034.24156552202,8192,True,
4096,1024,8,16,2,cuda,0.017632007598876953,0.017590999603271484,0.017706632614135742,5.285405256087865e-05,13522.06884765625,464609.6001298104,8192,True,
4096,1024,8,64,2,cuda,0.018099546432495117,0.018092632293701172,0.01810479164123535,5.102380409010099e-06,13442.03564453125,452608.0269775407,8192,True,
4096,1024,8,256,2,cuda,0.020543654759724934,0.02029252052307129,0.020893573760986328,0.000255127511898128,13442.03564453125,398760.59522087127,8192,True,
4096,1024,8,1024,2,cuda,0.03012569745381673,0.030118465423583984,0.030131816864013672,5.507188205423487e-06,13442.03564453125,271927.3142989799,8192,True,
4096,1024,8,4096,2,cuda,0.06623411178588867,0.06614089012145996,0.06629347801208496,6.673534353338687e-05,13442.03564453125,123682.49198361447,8192,True,
4096,1024,16,16,2,cuda,0.017673492431640625,0.01761937141418457,0.017777442932128906,7.352498092825706e-05,13442.03564453125,463519.0261169868,8192,True,
4096,1024,16,64,2,cuda,0.018589337666829426,0.018561601638793945,0.018621206283569336,2.4508326976085686e-05,576.6025390625,440682.72613164154,8192,True,
4096,1024,16,256,2,cuda,0.02242000897725423,0.022389888763427734,0.022464513778686523,3.211863940699857e-05,1186.19775390625,365387.90008117433,8192,True,
4096,1024,16,1024,2,cuda,0.03922279675801595,0.039206743240356445,0.03923368453979492,1.1589421160379856e-05,3688.57861328125,208858.1304015707,8192,True,
4096,1024,16,4096,2,cuda,0.09962224960327148,0.09951329231262207,0.09983444213867188,0.00015006096430462404,13698.10205078125,82230.62651790373,8192,True,
