word_raw,count
the,95530
you,114059
oh,28962
them,7184
that,41067
door,1302
is,33247
mountain,106
to,42483
now,9266
we,17758
are,17847
on,24565
brown,517
okay,23111
from,2377
like,17035
and,45270
jump,637
was,11708
out,8981
much,1825
as,2203
flower,313
tuesday,245
own,377
bottom,314
do,27116
let,4136
for,12455
way,2997
kitty,886
in,27518
gaspard,26
it,53730
anyone,93
baby,5302
went,2617
should,2608
cab,28
a,65066
done,1482
alright,4329
right,14360
need,2646
four,1326
tire,110
go,15721
wanna,6227
ya,2292
story,1270
my,7563
your,22422
across,204
i,43635
this,24681
her,6358
yeah,18648
who,5473
live,701
favorite,593
his,6219
what,43867
big,5321
will,3052
book,4156
rock,339
how,8870
some,8394
crane,66
have,18409
not,10260
nice,3465
unusual,18
bath,1035
loud,237
love,1219
quick,477
uh,2403
no,18259
behind,459
small,903
well,7223
they,10824
know,11998
cup,1108
move,769
called,1790
up,12569
help,2106
kim,71
close,952
green,1742
play,5514
inside,1102
would,4833
picture,1343
store,595
me,14001
except,167
worse,38
washed,99
about,5994
be,7804
at,9987
come,7853
button,376
hear,1217
of,17549
an,3415
cousin,126
time,3368
b,405
does,5003
balloon,631
sometimes,559
things,1745
get,11455
remember,2516
doing,3825
just,8147
run,530
patrick,155
gonna,10380
night,1706
fred,64
make,5618
he,19102
milk,1477
soon,450
bounce,333
puff,43
eat,4996
put,12023
punch,99
clay,94
asked,582
can,17024
good,9541
year,473
see,16338
bout,311
did,12544
fire,753
animals,854
another,2805
one,18424
flora,10
sis,614
two,4737
blocks,673
wow,2512
yes,6549
driving,231
job,575
warm,442
bringing,92
duck,959
cutter,37
erase,61
give,2762
cut,811
forgot,364
with,12312
stairs,335
said,5734
having,713
cleaner,43
say,5582
but,7214
italy,32
which,1553
there,17463
bird,1041
back,5487
so,9107
abe,1316
must,901
going,6453
turned,293
toy,545
sun,699
while,1034
fall,737
grapes,170
when,5648
tickle,502
stay,1097
why,5293
count,492
build,533
lola,21
wanted,622
too,6039
hat,1288
moo,209
mama,565
broccoli,126
down,7164
almost,825
most,231
boy,2255
colors,478
where,7301
maybe,2577
dry,437
hand,1320
may,767
away,2391
mean,1455
ethan,763
wall,372
kiss,815
other,3334
because,4283
leave,1104
oliver,178
after,1552
mommy,4881
pull,987
instead,278
still,2133
thirty,250
little,9717
bag,683
over,5975
whole,676
got,6150
top,1202
bring,1248
words,281
want,13465
group,80
gotta,716
huh,7126
finish,703
shovel,167
found,1119
drain,127
boom,419
pirate,80
first,2073
shake,459
bit,1230
any,2193
cow,745
look,11319
better,1897
past,321
etcetera,6
talk,1508
sleep,820
has,3559
against,170
here,16461
tissue,80
always,679
their,1675
fly,407
water,2279
supper,502
blue,1852
were,3495
taste,328
take,4372
thing,1728
anymore,686
kinda,329
read,2965
hey,1890
pond,61
ever,672
cube,69
spoon,750
bouncing,40
paint,317
looks,2206
stuff,942
bike,216
yourself,664
ate,2006
lather,1
beep,153
face,996
never,955
through,2544
letter,448
paul,383
jumped,216
dangerous,63
new,1701
scissors,158
shopping,152
outside,931
smooth,112
stolen,11
wearing,391
closes,19
call,1418
press,316
table,1238
puppy,499
all,10154
dump,278
glad,195
elephants,912
lines,78
fries,42
daddy,3549
soldiers,14
grass,355
page,774
taking,544
color,1894
robin,262
beard,62
buying,45
touch,823
she,9224
wear,623
franny,39
chew,254
sneaked,5
getting,1418
around,2363
message,43
alligator,153
long,1359
ding,196
girl,1413
playing,1029
minutes,374
fellow,25
hair,1233
trunk,159
house,2719
clouds,260
idea,681
bed,1665
room,1498
besides,97
eating,1412
camera,546
drive,354
until,740
birth,73
sarah,1507
rain,312
middle,247
windows,99
if,5719
told,735
or,3883
tidings,1
pop,914
tar,3
find,2219
means,344
few,412
place,635
very,4924
throwing,149
these,3830
sit,2779
liked,186
ooh,1164
ah,1586
tell,4142
dinner,544
dog,1888
song,651
kitchen,673
pot,163
since,192
air,351
walk,793
angles,1
course,207
bathing,57
into,2016
fiddle,32
think,9530
pretend,435
honey,3509
sunday,535
egg,1239
lunch,705
mhm,4025
joke,78
throw,1485
shut,340
thank,3204
beans,268
heads,56
fell,879
used,543
tree,1027
promised,22
oatmeal,205
had,3356
only,1186
town,176
lift,137
ball,2914
asian,259
pie,653
cart,43
comes,1050
hanging,123
off,3937
mix,203
um,2634
old,1057
started,512
ketchup,97
many,1382
then,5800
clean,901
turban,6
great,1641
mouth,1444
neck,329
our,1442
melissa,80
welcome,411
wake,269
seek,34
works,283
finger,500
people,1256
lemon,83
orange,993
wrong,458
chi,3538
hold,1320
folded,19
coffee,922
fool,29
could,2849
grey,76
gesundheit,16
more,4949
skipped,48
show,1798
eight,476
looking,1179
turn,2448
d,370
made,1374
eighty,22
toys,1083
difference,71
him,4577
chimney,406
shower,152
enjoy,68
friend,498
dirty,767
couple,335
elephant,922
day,1917
alice,50
pants,388
by,1830
please,2239
black,632
oven,126
smart,252
rocks,194
hafta,331
likes,567
cross,82
hum,65
mac,3
sweet,293
front,605
noise,518
lane,13
racket,24
eve,606
porch,51
ready,2066
awfully,41
goes,2294
making,1032
open,1721
cold,769
rocking,179
monkey,445
head,1471
sweetheart,111
j,265
later,898
safari,11
ladybugs,43
baseball,115
work,1183
mickey,162
finally,98
cool,300
obviously,18
caterpillar,1228
chair,1426
swing,303
em,542
ask,756
doll,315
sticky,288
cleaning,134
microphone,673
closer,282
cream,619
fence,180
cat,1653
mice,170
alex,1117
thirsty,188
actually,564
soft,198
different,871
sweetie,1439
yay,697
came,1532
nobody,305
mail,207
cherries,38
regular,91
pulling,142
bathroom,108
ice,997
built,269
string,228
koala,112
threw,209
raining,158
accident,114
yup,775
mom,1147
valentine,33
bought,263
k,144
woo,451
three,2274
downhill,8
drawing,246
taken,93
tore,24
cradle,31
change,291
before,1160
funny,1211
harry,35
state,174
wax,27
lollipop,212
afraid,208
care,337
spin,140
king,192
nose,1133
hands,831
lot,981
elliot,54
catch,612
else,3246
brave,68
next,1769
clown,299
gosh,722
lady,419
school,1901
fork,191
yesterday,685
homes,14
crisscross,2
those,3749
boiling,15
quite,284
goodbye,260
write,782
picnic,381
start,646
football,243
birds,317
neat,374
box,2174
mother,1081
thought,1258
bright,106
flying,247
letters,275
w,171
whoops,1050
nurse,165
memory,48
clothes,489
sneeze,56
wet,476
pencil,332
side,692
anyway,348
under,990
together,1066
minute,1382
even,1139
last,1297
overalls,56
boston,114
yours,568
enough,919
fairy,90
colin,102
cooking,164
skin,126
fish,989
uncle,303
drank,79
phone,696
movie,290
design,45
juice,1079
lots,583
today,2129
hi,1842
ducks,171
been,1084
amazing,81
muffin,44
po,58
late,242
looked,506
cozy,44
guess,909
seeds,148
lives,334
cherry,291
man,792
laughing,227
game,559
try,2228
rabbit,404
knock,275
macaroni,161
red,2186
poop,61
anybody,261
friends,528
grandmother,72
bye,988
god,392
excuse,364
nine,438
maple,34
philippines,1
use,1442
coming,1113
softly,62
travel,46
deflated,1
wheels,299
true,279
herd,37
cards,168
parade,63
either,459
tonight,448
sure,2061
flowers,446
smells,72
than,1030
hot,1039
thursday,273
dip,83
dum,31
though,939
ride,651
whatever,214
ruffle,3
stack,80
bet,439
hurry,284
someone,313
birthday,891
wondering,51
hope,314
trying,682
winter,146
t,354
six,605
spring,84
wheel,191
worried,45
purse,77
eyes,899
days,241
oops,819
yodel,1
peaches,58
present,230
tongue,181
hooray,154
thanks,492
moon,1230
nectar,11
yep,1395
fine,420
sudden,54
tents,3
light,972
lap,261
kind,2260
walks,342
brought,361
space,484
beautiful,663
lay,301
us,1782
wee,466
headlights,4
donkey,225
tummy,217
something,3311
again,2473
being,510
guys,450
keep,1192
porter,4
wash,612
thomas,235
bigger,418
slinger,34
jill,118
happening,224
woof,275
astra,39
prizes,20
dessert,171
star,351
years,250
ax,25
airplane,500
lad,1
cough,94
tiny,531
square,268
supposed,696
draw,1133
salina,2
stops,42
bunny,1006
cause,276
cleans,19
fixed,162
goblins,18
ear,369
purple,556
madame,29
slice,493
barn,184
child,74
michael,261
paper,1309
jennifer,35
vase,33
really,2818
mouse,354
street,475
ursula,303
cars,555
doggie,623
tablecloth,34
borrow,29
halloween,119
car,2423
stuck,663
beluga,22
christmas,339
supermarket,77
blender,18
whoa,891
closely,10
might,951
couch,196
waiting,200
wait,2204
food,1318
saw,1323
word,449
rest,448
easy,418
ouch,152
says,1595
aw,388
bees,69
am,893
folks,10
yum,310
kush,11
sandra,58
becky,82
peeking,31
name,2204
snow,631
gobble,75
tiger,249
snowing,33
half,374
bend,49
tasted,27
freeze,23
india,35
invisible,21
appeared,36
gabby,60
names,178
shoe,391
real,823
happened,1622
matter,522
lightning,18
bump,430
courtney,79
oil,95
sec,33
crayons,515
cried,231
hurt,776
seven,561
ahead,863
brush,418
shield,8
staring,24
fix,946
cheese,1012
spread,56
flour,126
rid,93
jacket,120
farm,259
drinking,231
popping,69
scary,319
drooling,11
makes,597
push,1341
match,198
cigarettes,22
dumptruck,44
needs,449
pick,1311
pretty,2157
pushed,261
each,359
pancakes,154
touching,89
diaper,426
watch,1802
watering,54
clarabelle,3
bridges,10
helmet,364
drew,84
potatoes,199
putting,543
llamas,4
sticks,171
piece,1571
high,455
naughty,90
downstairs,189
stop,1080
woman,134
mirror,224
nah,96
talking,709
hello,1605
hurts,154
pitcher,49
alarm,19
prehistoric,24
lobster,114
pinch,59
arm,268
farmer,146
waved,204
roared,114
rattles,15
anywhere,154
fifty,165
pink,647
dad,348
switch,138
carol,55
piggy,144
ker,1
hard,1082
writes,25
men,196
fried,16
o,398
breakfast,637
tripod,81
storm,31
railing,5
conditioning,3
anything,1112
mister,276
stool,148
cookie,828
corn,381
home,1744
closed,236
weak,9
climb,260
tea,711
saying,657
yeh,370
tall,402
floor,1099
scratching,19
kay,65
hoo,121
block,383
point,117
banana,359
hopefully,18
stick,643
ringing,70
drop,177
bears,225
el,80
keys,133
taught,95
fun,857
bowl,559
monday,281
dinosaurs,210
choke,174
