word_raw,count
owe,6
i,43635
set,587
no,18259
three,2274
was,11708
though,939
you,114059
yes,6549
book,4156
more,4949
a,65066
for,12455
garbage,199
then,5800
crash,196
away,2391
okay,23111
need,2646
something,3311
some,8394
up,12569
great,1641
that,41067
very,4924
get,11455
just,8147
him,4577
again,2473
jumps,127
and,45270
an,3415
called,1790
it,53730
how,8870
girl,1413
backyard,42
what,43867
calf,163
seats,46
pot,163
is,33247
the,95530
star,351
me,14001
well,7223
where,7301
tomorrow,652
at,9987
almond,42
oh,28962
crayon,407
sat,274
yummy,464
lemon,83
shoe,391
lots,583
andrew,91
her,6358
bye,988
who,5473
party,597
of,17549
went,2617
tater,11
trash,146
eating,1412
baby,5302
with,12312
he,19102
honey,3509
right,14360
because,4283
flap,79
daddy,3549
those,3749
to,42483
second,540
lily,909
nap,460
goes,2294
vroom,151
any,2193
box,2174
smart,252
do,27116
can,17024
moon,1230
mhm,4025
want,13465
go,15721
wakes,26
my,7563
eat,4996
kitchen,673
cinderella,237
rum,27
last,1297
alright,4329
draw,1133
piece,1571
good,9541
first,2073
juice,1079
know,11998
blah,112
got,6150
big,5321
have,18409
will,3052
blue,1852
play,5514
mommy,4881
red,2186
tumble,7
this,24681
matches,62
bear,2811
praise,6
pans,35
mother,1081
coffee,922
wet,476
call,1418
enough,919
song,651
on,24565
are,17847
sometimes,559
make,5618
as,2203
underwater,23
own,377
bears,225
think,9530
aw,388
picture,1343
ah,1586
there,17463
they,10824
like,17035
so,9107
your,22422
nineteen,55
come,7853
cane,25
in,27518
ya,2292
throw,1485
see,16338
asking,105
much,1825
we,17758
rabbit,404
near,294
huh,7126
fell,879
sad,276
squid,27
sprouts,42
yeah,18648
corn,381
chew,254
all,10154
ridiculous,26
museum,173
wanna,6227
down,7164
bowl,559
thanks,492
use,1442
especially,58
dries,18
little,9717
would,4833
us,1782
if,5719
eve,606
love,1219
ducks,171
looks,2206
coming,1113
bath,1035
orange,993
could,2849
horse,498
fall,737
reading,349
job,575
stuff,942
put,12023
wow,2512
when,5648
sit,2779
cheese,1012
leaped,4
lin,1
thinking,261
wedding,49
sleep,820
few,412
but,7214
truck,1164
maybe,2577
rambler,6
food,1318
halloween,119
cha,174
people,1256
took,996
turning,169
tried,195
uh,2403
his,6219
quack,398
huge,150
recently,35
ride,651
look,11319
kids,567
going,6453
bounce,333
ball,2914
sweetie,1439
take,4372
listen,613
coloring,116
smell,232
stop,1080
favorite,593
say,5582
now,9266
feet,782
instead,278
remember,2516
fire,753
splash,142
duck,959
seat,278
foxes,13
bit,1230
times,200
silly,1097
open,1721
movie,290
change,291
clobbered,3
too,6039
announcement,6
hand,1320
care,337
pretty,2157
toots,4
doing,3825
tree,1027
dude,18
small,903
escape,12
has,3559
june,372
switch,138
about,5994
time,3368
did,12544
snake,352
upstairs,315
bell,166
may,767
nice,3465
she,9224
ethan,763
caterpillar,1228
here,16461
not,10260
green,1742
cookies,575
rode,59
milk,1477
best,381
guess,909
one,18424
almost,825
by,1830
off,3937
everything,780
ate,2006
were,3495
due,13
hours,60
than,1030
third,89
light,972
mind,221
played,266
or,3883
legs,346
back,5487
frog,432
medicine,197
jerry,42
rolling,180
please,2239
be,7804
birthday,891
guy,517
confused,30
car,2423
infant,3
thirsty,188
sarah,1507
high,455
fingers,393
bunny,1006
mat,188
minute,1382
bunch,170
faces,57
kept,141
send,88
drip,55
gonna,10380
push,1341
tails,39
smaller,147
out,8981
manuela,382
school,1901
brown,517
bug,309
front,605
options,2
beneath,16
op,81
mouse,354
coat,156
heart,176
written,21
age,58
boy,2255
hairy,28
o,398
still,2133
ten,510
add,69
cold,769
snowing,33
watch,1802
ring,357
yogurt,302
these,3830
made,1374
woo,451
yep,1395
things,1745
them,7184
rest,448
mine,614
inside,1102
night,1706
drink,1217
why,5293
claus,52
beauty,54
rock,339
dry,437
sandwich,365
pet,61
horton,69
help,2106
compass,11
vegetable,51
said,5734
nose,1133
does,5003
read,2965
sprinkler,38
dede,29
wondered,31
told,735
saying,657
came,1532
lobster,114
pencil,332
oops,819
vacuum,55
bump,430
scissors,158
c,406
chocolate,737
fourteen,78
except,167
class,248
whoa,891
bet,439
quit,43
bubbles,481
needs,449
scared,410
find,2219
wait,2204
downstairs,189
tell,4142
move,769
butter,510
paddington,130
knows,169
beautiful,663
popsicle,96
climb,260
puddle,158
ready,2066
mister,276
trees,434
swerved,2
beginning,94
beach,421
part,678
hoped,13
friend,498
metal,79
day,1917
paul,383
kind,2260
elmo,302
taped,17
try,2228
ruby,147
house,2719
cat,1653
wake,269
different,871
later,898
ta,710
bert,122
better,1897
di,119
chi,3538
burp,57
hey,1890
square,268
missing,216
turn,2448
quickly,120
james,50
crackers,134
king,192
way,2997
keep,1192
thin,47
sunday,535
let,4136
tv,434
touch,823
warm,442
should,2608
