word_raw,count
can,17024
you,114059
yeah,18648
wait,2204
just,8147
the,95530
little,9717
do,27116
string,228
play,5514
about,5994
see,16338
alex,1117
whoa,891
it,53730
same,705
ride,651
jewelry,20
there,17463
okay,23111
up,12569
charlie,96
one,18424
new,1701
what,43867
very,4924
leaf,610
have,18409
says,1595
with,12312
at,9987
look,11319
hen,133
oh,28962
pictures,511
no,18259
because,4283
enough,919
funny,1211
bushes,45
is,33247
bro,664
i,43635
that,41067
princess,145
how,8870
pocket,336
moon,1230
broke,376
sweetie,1439
big,5321
she,9224
all,10154
help,2106
cried,231
drop,177
use,1442
doctor,362
while,1034
being,510
bet,439
coming,1113
not,10260
over,5975
way,2997
glasses,231
to,42483
doing,3825
butterfly,464
any,2193
this,24681
ya,2292
own,377
back,5487
week,487
read,2965
quarter,96
body,156
had,3356
know,11998
be,7804
messed,28
rudolph,20
on,24565
was,11708
like,17035
full,396
daisy,197
tufted,1
stayed,286
closer,282
who,5473
your,22422
bulls,37
try,2228
book,4156
probably,683
drives,84
loud,237
shake,459
why,5293
peel,83
an,3415
safe,95
yep,1395
are,17847
tongue,181
those,3749
a,65066
swiss,172
for,12455
bears,225
think,9530
thought,1258
we,17758
change,291
heidi,12
now,9266
cause,276
areas,4
where,7301
both,501
eat,4996
good,9541
head,1471
purple,556
owl,769
seen,565
well,7223
sandals,18
alright,4329
naughty,90
truck,1164
and,45270
three,2274
dinosaur,394
then,5800
today,2129
night,1706
hit,609
buy,591
harvey,34
through,2544
though,939
birthday,891
cover,304
too,6039
put,12023
has,3559
here,16461
does,5003
hungry,1925
wanna,6227
his,6219
of,17549
girl,1413
they,10824
course,207
comes,1050
nice,3465
he,19102
curve,15
radio,95
barrel,33
fly,407
more,4949
say,5582
keep,1192
paper,1309
hold,1320
hundred,225
her,6358
when,5648
pretty,2157
really,2818
turtle,277
plunk,12
eating,1412
mhm,4025
gonna,10380
go,15721
god,392
would,4833
daddy,3549
dishes,253
wrong,458
storytellers,17
fruit,212
want,13465
rice,353
my,7563
than,1030
going,6453
feet,782
boom,419
chi,3538
maybe,2577
please,2239
fingers,393
watch,1802
fire,753
huh,7126
cute,466
two,4737
turn,2448
saw,1323
their,1675
get,11455
teeth,644
blows,38
looks,2206
in,27518
sit,2779
crayon,407
wayland,21
cooked,58
move,769
anna,62
gums,6
cough,94
dough,205
stand,574
hat,1288
black,632
down,7164
share,166
kinds,215
cutting,105
already,676
blue,1852
yes,6549
armadillos,13
earth,115
out,8981
let,4136
uh,2403
right,14360
thank,3204
toy,545
stuff,942
bat,120
catch,612
gave,624
box,2174
trace,17
lobsters,19
pizza,170
baby,5302
but,7214
ahead,863
four,1326
bought,263
bath,1035
filthy,24
mom,1147
first,2073
chug,224
name,2204
word,449
yellow,1145
silver,75
or,3883
wind,256
thanks,492
jenny,63
things,1745
come,7853
friend,498
red,2186
mat,188
window,475
sweet,293
called,1790
cream,619
mommy,4881
tick,144
blueberry,53
ah,1586
went,2617
another,2805
fast,523
syrup,66
tower,276
spoons,130
again,2473
esmerelda,10
quack,398
reading,349
did,12544
mean,1455
orange,993
bird,1041
um,2634
whoops,1050
ta,710
bam,59
playing,1029
make,5618
cube,69
anything,1112
away,2391
build,533
these,3830
empty,181
best,381
goes,2294
halloween,119
potato,282
forgot,364
time,3368
banana,359
green,1742
lily,909
rich,26
if,5719
looking,1179
bed,1665
needed,67
small,903
give,2762
backdrop,1
boats,59
got,6150
talk,1508
tablecloth,34
cut,811
other,3334
pick,1311
said,5734
teddy,350
toys,1083
o,398
cold,769
men,196
learn,263
whole,676
story,1270
sleep,820
nicky,51
doo,406
franklin,187
taking,544
ramp,58
tiny,531
fit,628
scared,410
tea,711
movie,290
nap,460
smart,252
log,33
water,2279
todd,3
protein,4
half,374
sticky,288
space,484
caught,240
will,3052
five,1187
near,294
bowls,42
chimney,406
ball,2914
after,1552
morning,1249
regular,91
supper,502
blink,37
talking,709
likes,567
cookie,828
clown,299
some,8394
stop,1080
kiss,815
off,3937
friends,528
cowboy,178
hot,1039
tell,4142
colors,478
me,14001
stinging,2
day,1917
ache,161
bear,2811
type,103
different,871
crayons,515
flowers,446
dolly,86
group,80
un,23
duck,959
skull,12
carefully,54
wow,2512
old,1057
kind,2260
us,1782
egg,1239
friday,340
sorry,803
someone,313
fuzzy,114
buying,45
last,1297
trying,682
broccoli,126
which,1553
sis,614
carolina,19
finish,703
bran,11
bin,22
hand,1320
invited,32
push,1341
onto,256
knock,275
pickled,18
blocks,673
find,2219
seashell,9
loves,298
later,898
into,2016
zebra,116
corner,341
might,951
couple,335
game,559
lap,261
dollar,58
as,2203
bring,1248
meeting,40
mouth,1444
oops,819
strawberry,175
socks,261
baxter,3
