word_raw,count
and,45270
right,14360
hi,1842
he,19102
comet,8
is,33247
yolk,32
them,7184
it,53730
to,42483
that,41067
oh,28962
sarah,1507
hear,1217
set,587
wanna,6227
you,114059
your,22422
party,597
cute,466
em,542
the,95530
know,11998
yep,1395
a,65066
sound,343
wash,612
me,14001
alright,4329
too,6039
if,5719
beautiful,663
one,18424
beach,421
store,595
eye,421
bleeding,10
much,1825
pictures,511
like,17035
good,9541
story,1270
were,3495
only,1186
do,27116
i,43635
wow,2512
bed,1665
catch,612
recorder,376
jessica,100
want,13465
can,17024
what,43867
through,2544
horse,498
cleaning,134
love,1219
did,12544
ahead,863
yellow,1145
lisa,84
ate,2006
pig,603
well,7223
how,8870
because,4283
match,198
us,1782
on,24565
have,18409
over,5975
with,12312
off,3937
some,8394
in,27518
huh,7126
before,1160
they,10824
fire,753
screwdriver,79
turn,2448
go,15721
tea,711
thank,3204
hat,1288
said,5734
this,24681
pie,653
when,5648
comes,1050
make,5618
first,2073
okay,23111
used,543
plop,41
daddy,3549
will,3052
books,697
boy,2255
honey,3509
life,105
mind,221
read,2965
coming,1113
toad,148
prize,73
crayons,515
now,9266
making,1032
see,16338
something,3311
two,4737
mommy,4881
yeah,18648
away,2391
gonna,10380
draw,1133
around,2363
duck,959
cup,1108
are,17847
walk,793
out,8981
clean,901
for,12455
taking,544
mean,1455
friday,340
butterfly,464
working,233
she,9224
went,2617
born,150
at,9987
foot,606
nah,96
games,147
we,17758
ah,1586
grapes,170
say,5582
of,17549
mouth,1444
tail,488
bridge,281
wolf,167
yet,740
lulu,66
was,11708
look,11319
else,3246
five,1187
still,2133
doll,315
her,6358
slice,493
sweetie,1439
going,6453
back,5487
yeh,370
grow,237
water,2279
strength,10
just,8147
really,2818
little,9717
so,9107
taken,93
baby,5302
joke,78
put,12023
either,459
scream,34
cloud,55
show,1798
which,1553
way,2997
uh,2403
game,559
abe,1316
glad,195
then,5800
everywhere,191
face,996
train,1083
not,10260
eleven,151
big,5321
played,266
think,9530
three,2274
careful,1071
sit,2779
e,367
upset,66
head,1471
bank,79
up,12569
an,3415
llama,27
rain,312
flies,91
play,5514
gave,624
lives,334
shoelace,6
any,2193
has,3559
remember,2516
layer,8
get,11455
different,871
black,632
light,972
our,1442
mountain,106
today,2129
nice,3465
stole,38
stuff,942
eight,476
had,3356
also,507
decorate,17
donkey,225
there,17463
time,3368
anything,1112
cool,300
here,16461
outside,931
bad,667
nanny,18
ask,756
mother,1081
peppers,58
about,5994
orange,993
give,2762
wear,623
planet,76
second,540
mari,2
raggedy,91
minute,1382
all,10154
be,7804
tomorrow,652
let,4136
whoop,259
eve,606
eh,130
seen,565
done,1482
sandwiches,48
woo,451
prettiest,13
into,2016
swearing,3
dancing,252
hill,195
house,2719
lay,301
soggy,115
came,1532
juice,1079
matthew,272
ooh,1164
seems,94
tonic,41
enough,919
does,5003
space,484
bend,49
dessert,171
brushing,64
no,18259
start,646
as,2203
marie,51
yes,6549
tv,434
drain,127
blue,1852
started,512
newspaper,41
ball,2914
onto,256
getting,1418
string,228
quite,284
ramp,58
idea,681
bear,2811
slow,175
almost,825
pear,147
p,275
language,31
jeep,44
finish,703
thick,47
button,376
loud,237
carry,235
saw,1323
ready,2066
hard,1082
where,7301
found,1119
brown,517
spills,9
end,807
moo,209
lock,57
clouds,260
more,4949
hit,609
track,284
many,1382
got,6150
hold,1320
sulking,1
feel,765
click,86
cookies,575
polar,81
who,5473
load,70
take,4372
dogs,277
wait,2204
feed,254
car,2423
burned,47
plants,113
basket,330
but,7214
made,1374
happened,1622
loved,89
aislinn,115
sticky,288
egg,1239
ceiling,60
tape,937
minutes,374
eat,4996
come,7853
tastes,131
moved,87
word,449
kind,2260
nothing,534
sing,715
cheese,1012
seven,561
man,792
small,903
garfield,13
corn,381
sausage,219
book,4156
crying,288
ay,17
alex,1117
fork,191
forest,111
work,1183
front,605
popsicle,96
missus,114
teeth,644
yogurt,302
very,4924
stoop,1
late,242
star,351
hello,1605
hands,831
thing,1728
several,31
crawl,51
nope,491
microphone,673
anymore,686
people,1256
matter,522
please,2239
ice,997
top,1202
