word_raw,count
are,17847
sea,337
trash,146
really,2818
it,53730
right,14360
want,13465
patted,6
got,6150
play,5514
back,5487
war,25
can,17024
all,10154
wrestler,1
driving,231
said,5734
they,10824
some,8394
asked,582
pop,914
your,22422
see,16338
that,41067
from,2377
nectar,11
little,9717
yours,568
what,43867
no,18259
stayed,286
tiptoe,41
set,587
hope,314
think,9530
you,114059
go,15721
yesterday,685
the,95530
to,42483
one,18424
huh,7126
fingers,393
where,7301
do,27116
like,17035
why,5293
here,16461
mommy,4881
is,33247
full,396
sitting,674
dog,1888
fishes,37
phone,696
tricycle,44
get,11455
lily,909
and,45270
in,27518
broom,110
both,501
been,1084
but,7214
very,4924
there,17463
man,792
know,11998
foot,606
down,7164
snail,78
pitcher,49
when,5648
stay,1097
while,1034
honey,3509
come,7853
going,6453
a,65066
five,1187
say,5582
other,3334
not,10260
riding,221
sharp,113
he,19102
she,9224
mean,1455
oh,28962
juice,1079
well,7223
ate,2006
hurt,776
stood,86
fisherman,9
kitchen,673
top,1202
dudley,31
silly,1097
still,2133
whale,113
lamb,131
us,1782
something,3311
fit,628
bugs,220
sad,276
shoes,643
cookie,828
men,196
nope,491
hall,67
how,8870
book,4156
wanna,6227
at,9987
these,3830
hold,1320
her,6358
look,11319
impossible,9
does,5003
my,7563
kill,64
did,12544
texas,101
sweetie,1439
ball,2914
up,12569
alright,4329
yogurt,302
baby,5302
eat,4996
bubbles,481
of,17549
second,540
this,24681
inside,1102
hokey,14
on,24565
racing,45
would,4833
med,1
saw,1323
out,8981
moves,50
were,3495
undone,8
yes,6549
i,43635
open,1721
his,6219
me,14001
boy,2255
corner,341
black,632
put,12023
question,164
too,6039
queen,148
hen,133
need,2646
was,11708
we,17758
holding,267
nice,3465
whey,4
caterpillar,1228
then,5800
be,7804
mom,1147
chantilly,127
so,9107
keys,133
before,1160
side,692
them,7184
throw,1485
ouch,152
big,5321
until,740
just,8147
lurch,9
has,3559
because,4283
already,676
shoulder,40
an,3415
tell,4142
have,18409
morning,1249
who,5473
sis,614
if,5719
knee,122
awful,144
hundred,225
bonk,117
adam,1375
must,901
dale,5
except,167
show,1798
park,323
elephants,912
music,338
into,2016
teddy,350
their,1675
cereal,306
same,705
sure,2061
ice,997
now,9266
two,4737
spanish,40
went,2617
bear,2811
iguana,17
garage,267
peanut,245
chi,3538
flowers,446
hole,618
new,1701
dinner,544
grapes,170
with,12312
use,1442
sunday,535
hand,1320
watch,1802
day,1917
call,1418
okay,23111
yum,310
tuna,67
supper,502
astra,39
had,3356
walking,364
h,153
gonna,10380
boo,562
best,381
playing,1029
bunch,170
help,2106
interesting,191
tree,1027
house,2719
good,9541
pretty,2157
than,1030
for,12455
f,162
bat,120
else,3246
bro,664
polly,97
picnic,381
between,213
shirt,587
built,269
easy,418
daddy,3549
laugh,106
oops,819
heart,176
says,1595
ya,2292
boat,484
drop,177
story,1270
reach,235
four,1326
draw,1133
more,4949
around,2363
child,74
pears,256
please,2239
rats,30
ready,2066
light,972
wheat,213
or,3883
hair,1233
towel,352
gosh,722
over,5975
cooking,164
cheese,1012
nancy,76
could,2849
doing,3825
scratch,156
loved,89
live,701
fell,879
idea,681
yeah,18648
somewhere,229
puzzle,534
about,5994
off,3937
boring,133
rocket,521
wait,2204
sink,193
arm,268
hafta,331
friday,340
brown,517
sand,189
food,1318
guests,20
nibbled,180
sunshine,50
mix,203
