word_raw,count
it,53730
those,3749
you,114059
bigger,418
that,41067
upstairs,315
oh,28962
leg,296
sniff,15
is,33247
delicious,412
need,2646
put,12023
lid,74
joann,5
not,10260
hands,831
the,95530
bear,2811
at,9987
for,12455
hooray,154
no,18259
like,17035
us,1782
okay,23111
dwarfs,22
down,7164
mama,565
in,27518
mother,1081
first,2073
he,19102
what,43867
soup,406
see,16338
a,65066
says,1595
this,24681
we,17758
sweetie,1439
turn,2448
carrots,189
on,24565
be,7804
her,6358
give,2762
are,17847
right,14360
man,792
of,17549
being,510
scary,319
know,11998
do,27116
honey,3509
booth,14
bags,52
which,1553
good,9541
she,9224
ethan,763
realize,39
did,12544
your,22422
to,42483
fire,753
something,3311
one,18424
kids,567
make,5618
eggs,426
oatmeal,205
toes,305
yes,6549
riding,221
look,11319
amen,46
out,8981
toe,153
so,9107
last,1297
say,5582
but,7214
said,5734
very,4924
and,45270
now,9266
go,15721
wrong,458
lil,385
chi,3538
nice,3465
donut,22
likes,567
will,3052
course,207
me,14001
comes,1050
trees,434
eat,4996
gonna,10380
ten,510
floor,1099
angel,52
ever,672
ya,2292
straw,77
all,10154
wire,85
love,1219
dandelions,11
four,1326
doing,3825
come,7853
hill,195
operated,1
huh,7126
there,17463
please,2239
cups,265
job,575
has,3559
wall,372
driving,231
told,735
by,1830
shall,692
three,2274
think,9530
name,2204
smaller,147
freezing,28
help,2106
wee,466
chu,10
get,11455
they,10824
pat,136
neat,374
trunks,175
with,12312
these,3830
um,2634
an,3415
how,8870
book,4156
i,43635
while,1034
crayons,515
mommy,4881
dog,1888
inside,1102
yeah,18648
games,147
hello,1605
listen,613
spank,42
probably,683
river,153
ache,161
drink,1217
pictures,511
cup,1108
under,990
c,406
hold,1320
organ,6
end,807
thank,3204
looking,1179
jump,637
head,1471
eleven,151
take,4372
about,5994
when,5648
try,2228
again,2473
inconvenient,2
easy,418
potato,282
mister,276
house,2719
treat,62
hope,314
wow,2512
rosie,88
pick,1311
carry,235
wanna,6227
sally,98
some,8394
little,9717
orange,993
discuss,7
barn,184
my,7563
can,17024
here,16461
thorns,1
bottle,529
bite,792
trying,682
came,1532
noodle,76
because,4283
mhm,4025
tubs,1
was,11708
airplane,500
raisins,160
use,1442
if,5719
up,12569
would,4833
home,1744
maybe,2577
wednesday,281
black,632
animals,854
story,1270
jessica,100
lotta,41
hat,1288
why,5293
still,2133
