word_raw,count
of,17549
hungry,1925
they,10824
instrument,34
your,22422
i,43635
want,13465
there,17463
b,405
okay,23111
school,1901
tires,32
the,95530
these,3830
in,27518
broken,435
be,7804
where,7301
play,5514
up,12569
day,1917
fingers,393
just,8147
that,41067
put,12023
drivers,8
are,17847
it,53730
things,1745
drugstore,3
with,12312
like,17035
alex,1117
huh,7126
daddy,3549
high,455
have,18409
yours,568
at,9987
remember,2516
asian,259
did,12544
good,9541
hate,109
sweet,293
what,43867
touch,823
live,701
big,5321
new,1701
waterfall,15
oh,28962
back,5487
cracker,145
mave,2
chi,3538
her,6358
digger,35
a,65066
yeah,18648
to,42483
you,114059
an,3415
shake,459
my,7563
kiss,815
hah,44
for,12455
thank,3204
or,3883
now,9266
microphone,673
this,24681
try,2228
think,9530
on,24565
see,16338
cut,811
goes,2294
all,10154
if,5719
his,6219
never,955
me,14001
enough,919
nice,3465
should,2608
he,19102
feet,782
prissy,4
off,3937
distance,21
sit,2779
some,8394
make,5618
picture,1343
two,4737
secret,105
baby,5302
got,6150
no,18259
hee,412
go,15721
them,7184
him,4577
whoops,1050
page,774
ali,4
tomorrow,652
here,16461
still,2133
well,7223
wanna,6227
said,5734
baked,40
long,1359
is,33247
we,17758
those,3749
hid,51
one,18424
birthday,891
so,9107
do,27116
pick,1311
bugs,220
cookie,828
dentist,60
any,2193
dog,1888
were,3495
how,8870
dodge,4
chicken,647
stick,643
right,14360
can,17024
three,2274
why,5293
between,213
boy,2255
hat,1288
face,996
only,1186
cinderella,237
trying,682
about,5994
help,2106
guess,909
but,7214
n,290
come,7853
rocket,521
crazy,134
called,1790
say,5582
into,2016
saw,1323
again,2473
transcribes,2
nine,438
give,2762
not,10260
ever,672
know,11998
hamburger,111
tweet,123
ma,215
green,1742
nothing,534
take,4372
shoe,391
eyebrows,31
little,9717
our,1442
stay,1097
small,903
cause,276
and,45270
sunday,535
who,5473
ketchup,97
yesterday,685
gotten,60
very,4924
people,1256
scoop,101
fell,879
mhm,4025
tree,1027
leaf,610
kindergarten,51
ooh,1164
pretty,2157
tell,4142
spin,140
hit,609
p,275
always,679
call,1418
doing,3825
teddy,350
done,1482
soup,406
when,5648
pour,298
supper,502
ago,274
ask,756
away,2391
jay,69
onions,42
because,4283
such,353
town,176
august,30
window,475
bring,1248
protein,4
picnic,381
gold,101
was,11708
every,490
hoo,121
garage,267
gonna,10380
john,162
bad,667
map,138
apart,233
story,1270
street,475
going,6453
umbrella,148
over,5975
really,2818
triangles,14
