word_raw,count
it,53730
in,27518
and,45270
put,12023
am,893
you,114059
not,10260
of,17549
know,11998
maybe,2577
me,14001
help,2106
is,33247
sarah,1507
the,95530
a,65066
part,678
are,17847
two,4737
zoo,385
pocket,336
ah,1586
cage,54
with,12312
does,5003
ride,651
do,27116
did,12544
mean,1455
gotta,716
her,6358
again,2473
winter,146
hit,609
for,12455
some,8394
looking,1179
what,43867
hospital,163
watch,1802
that,41067
stirring,24
very,4924
bear,2811
right,14360
down,7164
but,7214
sheep,226
up,12569
have,18409
else,3246
job,575
wear,623
grace,50
this,24681
think,9530
thinking,261
three,2274
lions,63
peaches,58
an,3415
i,43635
when,5648
be,7804
see,16338
duck,959
little,9717
if,5719
smiling,70
like,17035
there,17463
alex,1117
his,6219
why,5293
remember,2516
overalls,56
care,337
diaper,426
your,22422
night,1706
no,18259
he,19102
now,9266
nose,1133
earth,115
we,17758
these,3830
should,2608
kiss,815
roast,59
book,4156
wall,372
dog,1888
around,2363
airport,53
all,10154
draw,1133
north,76
doing,3825
chimney,406
squeak,170
to,42483
combed,9
live,701
hope,314
sandwich,365
my,7563
yup,775
biggest,71
hands,831
sky,336
huh,7126
about,5994
bed,1665
yay,697
yeah,18648
one,18424
blue,1852
can,17024
come,7853
okay,23111
off,3937
manuela,382
feel,765
space,484
lumberjack,2
trunks,175
wipe,324
tell,4142
got,6150
looks,2206
wanna,6227
check,249
our,1442
say,5582
here,16461
elephants,912
then,5800
oh,28962
books,697
under,990
lion,427
love,1219
had,3356
ya,2292
said,5734
watching,215
top,1202
go,15721
on,24565
beach,421
going,6453
gentle,167
out,8981
hey,1890
morning,1249
em,542
yes,6549
whose,352
fell,879
sword,57
story,1270
away,2391
so,9107
most,231
lulu,66
white,832
forks,26
sidewalk,56
show,1798
caught,240
saying,657
time,3368
just,8147
which,1553
still,2133
pay,102
push,1341
those,3749
puzzle,534
him,4577
bout,311
hat,1288
medicine,197
today,2129
make,5618
jane,80
something,3311
cars,555
was,11708
bro,664
thank,3204
moment,80
juice,1079
built,269
or,3883
ready,2066
branch,36
nice,3465
mickey,162
sam,261
sabato,21
she,9224
train,1083
pull,987
someplace,38
daddy,3549
doggie,623
table,1238
kitty,886
cat,1653
ruby,147
um,2634
beads,174
moon,1230
get,11455
kisses,109
through,2544
were,3495
back,5487
day,1917
take,4372
they,10824
stove,114
oops,819
way,2997
department,43
nathan,52
later,898
bye,988
pretty,2157
look,11319
pants,388
as,2203
millions,109
paper,1309
breakfast,637
although,52
sleeve,53
lovely,137
past,321
jasmine,48
write,782
fast,523
yep,1395
four,1326
talking,709
bug,309
block,383
them,7184
chocolates,1
more,4949
zipper,50
cake,856
gonna,10380
signal,22
bugs,220
because,4283
alright,4329
too,6039
open,1721
songs,90
lemme,385
houses,58
yours,568
onto,256
toys,1083
stuff,942
stool,148
passengers,112
want,13465
balloon,631
fingerpaint,6
began,135
nothing,534
warm,442
olivia,132
doo,406
who,5473
uh,2403
strap,19
mommy,4881
spoons,130
tape,937
scared,410
cupcake,198
truck,1164
awful,144
fold,120
over,5975
pooh,306
turn,2448
kids,567
big,5321
school,1901
egg,1239
baby,5302
salad,273
leave,1104
has,3559
during,101
eat,4996
eight,476
kept,141
found,1119
tyrannosaurus,21
dancing,252
freeze,23
stomach,217
give,2762
sleep,820
after,1552
uncle,303
thought,1258
stew,67
eighty,22
couple,335
thick,47
week,487
holes,260
read,2965
folks,10
fingernails,28
circle,439
someday,29
new,1701
building,281
really,2818
grocery,83
bunch,170
asked,582
wish,200
best,381
gretel,15
