word_raw,count
okay,23111
see,16338
was,11708
wait,2204
jelly,160
who,5473
baby,5302
dining,23
up,12569
we,17758
that,41067
to,42483
candidates,1
and,45270
going,6453
with,12312
the,95530
one,18424
on,24565
clean,901
this,24681
about,5994
raisins,160
a,65066
you,114059
get,11455
in,27518
day,1917
i,43635
different,871
teeny,55
minute,1382
just,8147
riding,221
for,12455
huh,7126
give,2762
me,14001
like,17035
man,792
grandpa,147
it,53730
adam,1375
daddy,3549
he,19102
when,5648
hand,1320
so,9107
mhm,4025
your,22422
blessed,5
velcro,8
girl,1413
broom,110
of,17549
wheat,213
train,1083
make,5618
there,17463
how,8870
because,4283
yeah,18648
right,14360
said,5734
eat,4996
is,33247
ready,2066
from,2377
would,4833
good,9541
making,1032
they,10824
go,15721
rudolph,20
easy,418
ate,2006
turn,2448
those,3749
house,2719
sick,245
song,651
bees,69
everybody,328
now,9266
mouth,1444
wearing,391
close,952
hold,1320
silly,1097
what,43867
portuguese,4
milk,1477
frustrated,23
neck,329
are,17847
very,4924
happened,1622
hi,1842
yep,1395
my,7563
ours,42
caterpillar,1228
having,713
take,4372
well,7223
here,16461
other,3334
lemme,385
bushes,45
odd,21
know,11998
all,10154
also,507
by,1830
grain,32
oh,28962
yes,6549
c,406
him,4577
her,6358
abe,1316
open,1721
too,6039
fold,120
brown,517
bodies,38
noise,518
snowball,17
color,1894
wow,2512
idea,681
want,13465
steer,6
why,5293
been,1084
be,7804
play,5514
rug,222
soybean,1
has,3559
have,18409
bed,1665
talking,709
pennsylvania,26
kind,2260
cookie,828
food,1318
disapproved,1
plastic,118
brother,291
am,893
window,475
putting,543
ooh,1164
watch,1802
four,1326
start,646
chi,3538
brush,418
where,7301
dog,1888
oatmeal,205
earth,115
water,2279
call,1418
much,1825
needles,6
jumping,229
sticks,171
do,27116
sara,74
off,3937
put,12023
ten,510
still,2133
sheep,226
their,1675
maybe,2577
gloomy,6
elbow,72
sewing,19
elves,23
over,5975
hind,6
at,9987
cars,555
its,511
stop,1080
ache,161
did,12544
way,2997
oven,126
got,6150
only,1186
leaf,610
block,383
apple,962
flavoring,2
honey,3509
bathroom,108
tv,434
spoon,750
um,2634
no,18259
papa,285
sure,2061
fell,879
hide,246
home,1744
as,2203
rocket,521
juice,1079
pan,134
eyes,899
fix,946
whale,113
out,8981
sarah,1507
name,2204
any,2193
everything,780
but,7214
king,192
some,8394
can,17024
if,5719
little,9717
soon,450
live,701
she,9224
important,85
seeds,148
two,4737
gleaming,1
great,1641
back,5487
book,4156
doctor,362
sleeve,53
strong,194
singing,182
took,996
brave,68
not,10260
warm,442
gonna,10380
look,11319
town,176
our,1442
walk,793
lot,981
yet,740
bear,2811
getting,1418
pears,256
shaking,45
attach,55
felt,281
tired,616
telephone,300
bugs,220
had,3356
basking,4
himself,353
cat,1653
find,2219
another,2805
crayon,407
frozen,79
things,1745
walks,342
predict,5
din,4
wing,36
together,1066
airport,53
class,248
caught,240
down,7164
hurt,776
surprise,210
herself,91
boy,2255
ball,2914
teach,107
long,1359
taking,544
tiny,531
fraser,200
picture,1343
his,6219
teeth,644
sorry,803
almost,825
says,1595
dogs,277
charlie,96
them,7184
franny,39
gee,101
first,2073
stayed,286
cake,856
always,679
prehistoric,24
made,1374
sister,331
shed,31
wanted,622
chewing,75
cool,300
space,484
farm,259
new,1701
through,2544
marvelous,22
toot,241
da,167
remember,2516
room,1498
both,501
