word_raw,count
library,195
no,18259
of,17549
the,95530
my,7563
this,24681
out,8981
year,473
they,10824
kind,2260
but,7214
like,17035
more,4949
pretty,2157
you,114059
to,42483
alright,4329
were,3495
tooth,158
take,4372
press,316
people,1256
it,53730
she,9224
away,2391
yeah,18648
went,2617
switch,138
junk,52
say,5582
heard,391
a,65066
all,10154
hear,1217
and,45270
made,1374
oil,95
one,18424
in,27518
balloon,631
cookie,828
these,3830
where,7301
what,43867
sure,2061
oops,819
saying,657
right,14360
other,3334
than,1030
board,156
go,15721
till,80
porch,51
here,16461
whole,676
drive,354
hooray,154
shovel,167
get,11455
why,5293
birthday,891
toys,1083
because,4283
that,41067
we,17758
me,14001
so,9107
getting,1418
lego,101
two,4737
had,3356
gonna,10380
little,9717
well,7223
argument,11
hey,1890
yup,775
is,33247
adam,1375
has,3559
want,13465
them,7184
find,2219
house,2719
high,455
be,7804
oh,28962
stuck,663
cherry,291
wanna,6227
do,27116
kidding,97
see,16338
alight,2
potatoes,199
going,6453
curtains,38
ooh,1164
okay,23111
pull,987
baby,5302
creature,54
sing,715
he,19102
white,832
him,4577
fear,13
sunday,535
fuselage,4
way,2997
each,359
could,2849
up,12569
good,9541
am,893
are,17847
gordon,72
tell,4142
goodness,80
running,295
bucket,162
caboose,74
socks,261
bowl,559
syrup,66
simba,95
vegetables,149
blueberry,53
floor,1099
whoop,259
was,11708
legs,346
who,5473
hippos,62
alligator,153
at,9987
i,43635
standing,223
still,2133
screws,30
live,701
turn,2448
would,4833
deal,62
clip,188
million,33
lemme,385
paper,1309
top,1202
wedding,49
much,1825
over,5975
store,595
brother,291
later,898
now,9266
put,12023
lady,419
mean,1455
life,105
for,12455
else,3246
how,8870
can,17024
let,4136
bring,1248
wow,2512
owl,769
really,2818
make,5618
tiny,531
happened,1622
said,5734
dorothy,40
need,2646
opened,140
africa,48
thank,3204
nibbled,180
mess,354
your,22422
dog,1888
car,2423
beginning,94
sis,614
doggy,146
sitting,674
having,713
diaper,426
just,8147
three,2274
bunny,1006
very,4924
not,10260
have,18409
if,5719
says,1595
girl,1413
almanac,3
play,5514
new,1701
babysit,21
care,337
doorbell,18
front,605
money,493
or,3883
hungry,1925
hello,1605
after,1552
age,58
yes,6549
danny,62
write,782
slice,493
until,740
punched,10
come,7853
dragon,112
on,24565
look,11319
help,2106
reel,4
night,1706
pirate,80
with,12312
