word_raw,count
another,2805
out,8981
we,17758
plate,492
am,893
mean,1455
who,5473
moves,50
call,1418
where,7301
they,10824
a,65066
do,27116
tan,20
though,939
upside,201
matter,522
what,43867
okay,23111
pumpkin,259
the,95530
you,114059
little,9717
him,4577
like,17035
to,42483
happened,1622
make,5618
jumped,216
is,33247
apples,170
i,43635
think,9530
he,19102
this,24681
time,3368
there,17463
gonna,10380
uh,2403
too,6039
die,42
go,15721
it,53730
them,7184
that,41067
bed,1665
rushed,34
putting,543
right,14360
sent,86
bam,59
wow,2512
skill,4
huh,7126
sec,33
see,16338
boy,2255
grammy,43
chicken,647
please,2239
front,605
wall,372
tweet,123
ate,2006
can,17024
some,8394
no,18259
happy,666
peeking,31
sarah,1507
exciting,128
all,10154
nobody,305
north,76
have,18409
birdie,75
one,18424
friend,498
oh,28962
stuck,663
adam,1375
wrote,95
wanna,6227
four,1326
pan,134
chair,1426
jill,118
hole,618
goodbye,260
on,24565
put,12023
up,12569
high,455
again,2473
idea,681
stomach,217
own,377
and,45270
gosh,722
line,248
chi,3538
listen,613
play,5514
of,17549
why,5293
rattlesnakes,4
doing,3825
take,4372
police,171
racquet,20
maybe,2577
stay,1097
with,12312
pretty,2157
yes,6549
ask,756
try,2228
in,27518
tiny,531
kids,567
three,2274
but,7214
want,13465
when,5648
just,8147
at,9987
name,2204
good,9541
your,22422
was,11708
yeah,18648
alright,4329
cleaned,58
anything,1112
hi,1842
stinky,25
raining,158
yummy,464
she,9224
blocks,673
hurt,776
scarf,49
here,16461
finding,42
over,5975
because,4283
then,5800
j,265
be,7804
susan,63
going,6453
left,598
get,11455
not,10260
open,1721
back,5487
hurry,284
hand,1320
pull,987
find,2219
compass,11
me,14001
watch,1802
fishing,81
now,9266
new,1701
sleep,820
picture,1343
so,9107
tomato,111
give,2762
milk,1477
cover,304
his,6219
baby,5302
room,1498
look,11319
whoops,1050
work,1183
pig,603
dinner,544
cookies,575
engine,272
know,11998
pepper,103
ponies,8
frog,432
together,1066
tomorrow,652
toot,241
eating,1412
helmet,364
next,1769
mail,207
full,396
fire,753
face,996
carrying,117
coffee,922
chatty,55
letting,34
feeder,20
insects,45
cheese,1012
after,1552
floor,1099
sunday,535
through,2544
else,3246
got,6150
away,2391
disney,32
minnesota,17
number,457
grace,50
ocean,125
say,5582
dream,127
ice,997
pretend,435
big,5321
an,3415
row,97
alex,1117
hello,1605
grilled,15
wants,815
had,3356
as,2203
said,5734
if,5719
upon,108
paper,1309
square,268
duck,959
real,823
great,1641
almost,825
brussels,34
fat,451
bored,32
light,972
mhm,4025
about,5994
are,17847
does,5003
my,7563
fell,879
used,543
finger,500
felt,281
which,1553
peaches,58
thank,3204
started,512
bye,988
cherry,291
birthday,891
ta,710
came,1532
cat,1653
manuela,382
into,2016
barber,23
things,1745
has,3559
hear,1217
hyenas,33
sure,2061
could,2849
did,12544
ball,2914
plane,219
papa,285
seventy,26
miss,450
likes,567
door,1302
for,12455
favorite,593
airplane,500
job,575
squares,38
hay,56
books,697
bump,430
fur,76
summer,219
way,2997
down,7164
playing,1029
hot,1039
well,7223
spoon,750
signed,6
color,1894
something,3311
e,367
ones,721
very,4924
hugging,41
elephant,922
grandparents,5
lindsay,26
come,7853
head,1471
cucumber,27
hippo,161
friends,528
while,1034
nine,438
many,1382
night,1706
need,2646
by,1830
vim,23
garage,267
cow,745
hey,1890
yup,775
thanks,492
boots,313
easier,114
done,1482
horse,498
gets,503
any,2193
mouth,1444
longer,161
tell,4142
eat,4996
ay,17
sam,261
stromboli,11
moose,68
nail,62
bit,1230
kiss,815
refrigerator,329
somebody,491
dallas,11
other,3334
ernie,233
brush,418
ago,274
told,735
sweetie,1439
around,2363
um,2634
morning,1249
still,2133
sleepy,300
looks,2206
smile,99
last,1297
calling,231
let,4136
feel,765
degrees,13
her,6358
day,1917
broom,110
green,1742
black,632
than,1030
comes,1050
bless,198
how,8870
home,1744
picked,195
talk,1508
oranges,260
turkey,237
tale,9
potato,282
kind,2260
bang,464
brought,361
recipe,27
dat,43
gymnastic,3
two,4737
sleeping,420
penguins,47
suitcase,106
anywhere,154
dip,83
fall,737
eats,141
weeks,369
drawer,98
took,996
snowman,129
actually,564
our,1442
course,207
song,651
bear,2811
drawing,246
feed,254
bob,169
brown,517
top,1202
jelly,160
should,2608
trucks,216
speaker,16
off,3937
hang,408
ahead,863
chocolate,737
walk,793
peed,5
leaving,72
gave,624
movie,290
fudge,36
teeth,644
frances,8
anymore,686
funny,1211
would,4833
toothpaste,60
best,381
also,507
library,195
cookie,828
market,61
ready,2066
fact,59
lola,21
spin,140
malcolm,41
quiet,286
bambi,84
bathing,57
hair,1233
smooth,112
draw,1133
daddy,3549
bunny,1006
request,2
angel,52
displaying,1
boo,562
chop,83
fish,989
hungry,1925
tops,36
really,2818
knew,339
minute,1382
banged,18
read,2965
triangle,211
more,4949
show,1798
cup,1108
dry,437
money,493
remember,2516
fox,173
thing,1728
stirring,24
turn,2448
cube,69
dig,146
mark,104
doo,406
girls,195
cindy,65
bigger,418
coming,1113
nice,3465
kitten,162
mommy,4881
old,1057
nemo,56
happens,438
birdies,37
move,769
worse,38
aunt,227
beautiful,663
true,279
without,283
honk,57
determined,5
mother,1081
tiger,249
sitting,674
experiments,2
giraffe,233
letter,448
rachel,138
interesting,191
drinking,231
diet,49
from,2377
throw,1485
dancing,252
stack,80
candidate,1
tied,63
slippers,89
lily,909
guess,909
space,484
live,701
push,1341
hundred,225
will,3052
nope,491
use,1442
fit,628
mama,565
pop,914
wiped,23
looking,1179
born,150
animals,854
slice,493
store,595
g,199
island,86
shot,76
touch,823
begins,39
stick,643
quack,398
c,406
step,182
book,4156
saucers,28
cautious,4
emily,100
been,1084
sing,715
first,2073
pick,1311
someday,29
red,2186
same,705
puddle,158
feathery,6
smart,252
hope,314
italy,32
admit,7
concept,7
heavens,9
juice,1079
hard,1082
wait,2204
box,2174
gobble,75
ooh,1164
ethan,763
house,2719
table,1238
may,767
means,344
clear,54
salt,171
man,792
made,1374
bleep,85
much,1825
messy,118
wet,476
gliding,3
drink,1217
legs,346
years,250
egg,1239
crayon,407
those,3749
toy,545
spot,216
myself,164
snow,631
craze,1
glove,50
gloves,49
white,832
pears,256
doctor,362
end,807
bitty,18
steve,75
party,597
dad,348
hold,1320
found,1119
l,213
worm,116
pool,171
cold,769
ronnie,35
sandra,58
ya,2292
or,3883
glass,284
clock,268
clothes,489
mummy,174
franklin,187
land,178
scoop,101
castle,129
microphone,673
pieces,509
yourself,664
sit,2779
jaunty,2
finish,703
moons,14
shirt,587
went,2617
nana,219
phone,696
sheba,4
cups,265
crisscross,2
eggs,426
wicked,34
forgets,9
dish,184
pet,61
fork,191
roof,120
ann,206
glue,129
diaper,426
apple,962
saw,1323
mom,1147
fuzzy,114
wash,612
chris,62
joke,78
learn,263
tote,4
outside,931
excited,100
town,176
closed,236
cute,466
train,1083
picking,114
dog,1888
rained,125
lap,261
owl,769
makes,597
piper,23
page,774
wrong,458
poke,55
drag,59
keep,1192
ourselves,29
crowbar,1
snake,352
people,1256
once,430
canada,33
elmo,302
cards,168
shirts,47
outfit,24
max,331
twenty,318
stuff,942
purse,77
