word_raw,count
the,95530
i,43635
then,5800
monkey,445
all,10154
that,41067
inside,1102
do,27116
is,33247
up,12569
in,27518
egg,1239
you,114059
of,17549
what,43867
cold,769
here,16461
says,1595
no,18259
bag,683
did,12544
has,3559
listen,613
d,370
bus,762
hello,1605
standing,223
t,354
pick,1311
book,4156
open,1721
many,1382
we,17758
so,9107
but,7214
huh,7126
where,7301
need,2646
baby,5302
other,3334
nice,3465
her,6358
good,9541
sportscasters,19
newest,3
was,11708
want,13465
to,42483
new,1701
push,1341
forgot,364
for,12455
blanket,296
those,3749
reindeer,52
caterpillar,1228
more,4949
snow,631
were,3495
room,1498
does,5003
off,3937
saw,1323
see,16338
betty,113
why,5293
like,17035
said,5734
me,14001
a,65066
it,53730
washing,143
oh,28962
break,625
cereal,306
phone,696
this,24681
and,45270
hi,1842
right,14360
if,5719
police,171
when,5648
gosh,722
your,22422
probably,683
thomas,235
there,17463
with,12312
hundred,225
mine,614
uh,2403
are,17847
mommy,4881
people,1256
ya,2292
box,2174
look,11319
my,7563
dry,437
called,1790
away,2391
yeah,18648
bug,309
nails,51
these,3830
alright,4329
try,2228
bear,2811
pop,914
year,473
thanks,492
go,15721
know,11998
or,3883
dummy,6
shake,459
sure,2061
happens,438
game,559
nana,219
please,2239
his,6219
squeak,170
slow,175
use,1442
cake,856
okay,23111
train,1083
anita,4
hurt,776
u,135
tree,1027
high,455
take,4372
down,7164
done,1482
fires,16
at,9987
blew,76
daddy,3549
after,1552
which,1553
winter,146
scary,319
well,7223
piano,76
start,646
they,10824
pushed,261
too,6039
two,4737
calling,231
sit,2779
gonna,10380
friday,340
most,231
stick,643
yes,6549
not,10260
later,898
jet,19
play,5514
trees,434
poor,403
pockets,61
how,8870
goes,2294
thank,3204
christmas,339
read,2965
home,1744
hold,1320
she,9224
jen,28
he,19102
moving,208
big,5321
shapes,162
girl,1413
tomorrow,652
back,5487
cocoa,52
brush,418
come,7853
tennis,59
one,18424
jelly,160
shoot,166
got,6150
now,9266
them,7184
happened,1622
tow,105
story,1270
making,1032
ah,1586
out,8981
white,832
bro,664
little,9717
seem,95
thing,1728
have,18409
make,5618
from,2377
going,6453
on,24565
rooster,133
chi,3538
yours,568
repaired,5
went,2617
let,4136
comes,1050
far,331
car,2423
night,1706
breast,20
noise,518
numbers,148
polka,17
twelve,156
finally,98
hat,1288
wow,2512
wand,44
empty,181
mailman,50
coat,156
should,2608
alligator,153
their,1675
water,2279
jamie,123
battery,118
pizza,170
wanna,6227
fall,737
teeth,644
dad,348
spell,276
ask,756
some,8394
turn,2448
silly,1097
bunk,26
hide,246
curious,31
makes,597
looking,1179
santa,296
took,996
nap,460
happy,666
him,4577
think,9530
chair,1426
eating,1412
coming,1113
sarah,1507
reading,349
calf,163
roll,476
blocks,673
flowers,446
grandparents,5
cousins,73
apple,962
picture,1343
put,12023
trotted,3
indian,70
feel,765
couple,335
ones,721
ready,2066
pudding,62
driver,179
having,713
crush,24
give,2762
corn,381
berlioz,3
first,2073
afraid,208
something,3311
bought,263
neck,329
eat,4996
bath,1035
throwing,149
hear,1217
ball,2914
graham,56
caught,240
though,939
sometime,59
piece,1571
yesterday,685
crayons,515
wanted,622
about,5994
old,1057
bed,1665
alone,245
