word_raw,count
a,65066
need,2646
up,12569
again,2473
not,10260
happy,666
want,13465
mosquito,23
that,41067
go,15721
animals,854
this,24681
was,11708
there,17463
yeah,18648
knock,275
home,1744
short,154
for,12455
like,17035
says,1595
the,95530
you,114059
children,272
bunny,1006
some,8394
yard,156
will,3052
suit,113
painted,70
little,9717
is,33247
adam,1375
real,823
ga,11
good,9541
get,11455
side,692
in,27518
ready,2066
does,5003
bed,1665
he,19102
hour,161
how,8870
okay,23111
gonna,10380
since,192
your,22422
it,53730
away,2391
she,9224
games,147
at,9987
me,14001
wanna,6227
mam,5
here,16461
south,42
papa,285
have,18409
come,7853
too,6039
nice,3465
came,1532
night,1706
last,1297
were,3495
right,14360
today,2129
lamb,131
him,4577
money,493
make,5618
oh,28962
told,735
cherry,291
so,9107
two,4737
know,11998
upside,201
remember,2516
with,12312
to,42483
i,43635
goes,2294
spider,266
leave,1104
pick,1311
out,8981
checking,54
jean,35
or,3883
cage,54
yes,6549
from,2377
shovel,167
other,3334
nearby,26
no,18259
what,43867
on,24565
broken,435
j,265
down,7164
see,16338
em,542
ate,2006
many,1382
very,4924
john,162
wave,76
maybe,2577
do,27116
great,1641
did,12544
medicine,197
feet,782
all,10154
toys,1083
bunch,170
truck,1164
cold,769
who,5473
toe,153
graham,56
under,990
trees,434
mess,354
one,18424
morning,1249
them,7184
put,12023
jessica,100
stretched,33
rocks,194
book,4156
my,7563
listen,613
mother,1081
and,45270
daddy,3549
dark,329
lion,427
auntie,332
boat,484
hello,1605
ya,2292
green,1742
think,9530
mitten,14
kidding,97
monday,281
bread,446
stuff,942
milk,1477
seem,95
let,4136
whole,676
things,1745
drop,177
about,5994
eve,606
please,2239
late,242
can,17024
snapping,7
penny,138
hurt,776
we,17758
round,433
yum,310
talked,96
heavier,13
hammer,266
mhm,4025
orange,993
forget,300
pour,298
hits,24
surprises,20
mouth,1444
yummy,464
new,1701
beautiful,663
books,697
switch,138
crayon,407
an,3415
hi,1842
because,4283
leg,296
picture,1343
off,3937
minute,1382
lobsters,19
oop,334
just,8147
now,9266
pencil,332
moo,209
might,951
but,7214
her,6358
everybody,328
hafta,331
ooh,1164
are,17847
untangle,14
wait,2204
play,5514
nest,120
emperor,1
buy,591
of,17549
back,5487
thank,3204
getting,1418
hold,1320
terrible,114
pocket,336
push,1341
till,80
mud,185
camera,546
christmas,339
wig,32
give,2762
supposed,696
got,6150
ah,1586
over,5975
big,5321
set,587
clapped,6
whoa,891
hey,1890
peacefully,3
bite,792
throw,1485
interested,68
before,1160
keep,1192
m,268
egg,1239
bathroom,108
kiss,815
us,1782
pumpkin,259
old,1057
find,2219
knee,122
found,1119
tomato,111
when,5648
had,3356
tea,711
mondays,4
pretty,2157
tee,56
hundred,225
catch,612
taste,328
going,6453
huh,7126
doll,315
pentagon,31
shall,692
husband,34
really,2818
true,279
more,4949
club,42
amazing,81
well,7223
much,1825
though,939
live,701
if,5719
hungry,1925
bear,2811
dede,29
lollipop,212
sit,2779
supermarket,77
snake,352
any,2193
begins,39
fall,737
piece,1571
dentist,60
gone,526
asked,582
rabbits,72
woof,275
hat,1288
clear,54
pry,5
light,972
harold,91
be,7804
goodness,80
ask,756
river,153
mumma,18
along,407
upstairs,315
water,2279
alex,1117
another,2805
cracker,145
bout,311
way,2997
blue,1852
babies,403
reach,235
look,11319
susan,63
alright,4329
moon,1230
mommy,4881
worn,23
santa,296
also,507
feed,254
wow,2512
horse,498
established,2
cone,240
g,199
dan,35
chocolate,737
being,510
together,1066
may,767
else,3246
arm,268
norman,87
huge,150
runny,37
walk,793
tell,4142
would,4833
first,2073
his,6219
went,2617
wonder,332
something,3311
called,1790
work,1183
close,952
ear,369
yay,697
even,1139
mythical,1
blender,18
neat,374
girl,1413
barnyard,8
time,3368
ice,997
picnic,381
grandma,421
song,651
long,1359
newspaper,41
theodore,2
could,2849
bang,464
wanted,622
floppy,262
op,81
yup,775
bark,153
say,5582
once,430
afterwards,55
marbles,42
where,7301
screws,30
warm,442
train,1083
yellow,1145
bag,683
careful,1071
turn,2448
six,605
love,1219
show,1798
horton,69
emily,100
sad,276
ta,710
wonderful,143
wear,623
they,10824
honey,3509
cha,174
kind,2260
waving,75
woke,100
read,2965
nap,460
lucy,51
either,459
towel,352
miss,450
tonic,41
least,104
cigarettes,22
irresistible,1
next,1769
call,1418
still,2133
after,1552
bath,1035
courtney,79
plate,492
wide,127
cookie,828
friends,528
has,3559
bottom,314
elephant,922
watch,1802
should,2608
around,2363
anymore,686
baby,5302
rubber,164
janine,4
dog,1888
woods,68
burger,31
ball,2914
andy,70
city,151
parade,63
pink,647
count,492
fell,879
gives,114
choke,174
maggie,52
probably,683
doing,3825
bike,216
pop,914
bandits,1
boo,562
finish,703
said,5734
these,3830
name,2204
roof,120
arrow,35
try,2228
himself,353
bit,1230
letter,448
ended,20
took,996
ow,196
august,30
box,2174
shells,52
funny,1211
nobody,305
popcorn,114
rice,353
sweets,166
as,2203
sun,699
yikes,64
plans,10
gave,624
why,5293
charlie,96
ethan,763
scary,319
fish,989
moving,208
snowing,33
nose,1133
asha,20
by,1830
voice,177
grab,102
sure,2061
swing,303
eat,4996
sharp,113
three,2274
four,1326
tooth,158
their,1675
stomach,217
into,2016
store,595
fifteenth,17
stayed,286
air,351
far,331
pepper,103
take,4372
bambi,84
lily,909
man,792
places,78
spin,140
bet,439
happened,1622
puffy,3
tree,1027
wipe,324
e,367
trapeze,11
silver,75
crow,24
wheat,213
icicle,7
hot,1039
lunch,705
saw,1323
godmother,24
pig,603
door,1302
throats,34
place,635
finger,500
help,2106
stay,1097
separated,6
groceries,41
yep,1395
bring,1248
cheese,1012
slippers,89
stopped,173
gymnastics,6
same,705
talking,709
hanging,123
swiss,172
school,1901
pillows,42
thought,1258
diamonds,25
made,1374
sock,137
finishing,13
day,1917
mama,565
dirty,767
apple,962
mr,452
machine,141
those,3749
scarf,49
meow,321
talk,1508
open,1721
never,955
sidewalk,56
while,1034
garden,282
rules,34
