word_raw,count
aunt,227
dog,1888
what,43867
because,4283
well,7223
honey,3509
have,18409
blow,598
i,43635
want,13465
on,24565
than,1030
and,45270
all,10154
you,114059
annoying,11
your,22422
same,705
room,1498
right,14360
it,53730
do,27116
adam,1375
eat,4996
he,19102
there,17463
cream,619
can,17024
fork,191
that,41067
peek,158
hello,1605
eyes,899
another,2805
gone,526
neat,374
hands,831
if,5719
putting,543
this,24681
yeah,18648
more,4949
ah,1586
cold,769
bro,664
how,8870
the,95530
old,1057
which,1553
who,5473
tie,215
as,2203
took,996
come,7853
at,9987
chicken,647
keep,1192
huh,7126
then,5800
oh,28962
play,5514
ones,721
bunny,1006
chi,3538
question,164
lunch,705
over,5975
little,9717
told,735
picture,1343
get,11455
of,17549
far,331
swiss,172
birthday,891
does,5003
like,17035
rabbit,404
a,65066
mcdonald,14
finger,500
things,1745
not,10260
ball,2914
just,8147
one,18424
to,42483
are,17847
gonna,10380
was,11708
theirs,13
rocks,194
thank,3204
think,9530
favorite,593
wanna,6227
leaf,610
uh,2403
for,12455
wearing,391
been,1084
car,2423
were,3495
nothing,534
so,9107
today,2129
hour,161
know,11998
tomorrow,652
time,3368
six,605
singing,182
help,2106
him,4577
way,2997
see,16338
in,27518
moo,209
river,153
bubble,166
thought,1258
hurts,154
okay,23111
with,12312
wanted,622
big,5321
kitten,162
did,12544
be,7804
our,1442
still,2133
gypsy,10
dirty,767
plus,43
got,6150
good,9541
aw,388
home,1744
wait,2204
we,17758
walk,793
jumps,127
she,9224
red,2186
flavors,8
scarf,49
me,14001
other,3334
careful,1071
last,1297
hey,1890
actually,564
brush,418
they,10824
is,33247
back,5487
down,7164
bedtime,64
now,9266
abe,1316
really,2818
said,5734
eye,421
very,4924
bite,792
please,2239
um,2634
looks,2206
sarah,1507
where,7301
build,533
yes,6549
else,3246
will,3052
la,164
kind,2260
auntie,332
event,8
square,268
hard,1082
dark,329
say,5582
smells,72
blocks,673
forth,97
up,12569
moon,1230
shells,52
clean,901
sir,152
tickle,502
fruit,212
napkin,136
bobby,49
ridges,34
day,1917
would,4833
tell,4142
sis,614
bring,1248
almost,825
empty,181
milk,1477
puts,101
try,2228
late,242
dinner,544
boat,484
watch,1802
bars,47
stack,80
inside,1102
two,4737
take,4372
these,3830
push,1341
hold,1320
first,2073
love,1219
put,12023
drink,1217
doing,3825
under,990
page,774
went,2617
egg,1239
juice,1079
go,15721
cat,1653
key,149
out,8981
bag,683
happens,438
getting,1418
em,542
begin,34
book,4156
head,1471
made,1374
pete,42
bear,2811
slice,493
work,1183
traffic,30
anne,72
chair,1426
quick,477
something,3311
park,323
alright,4329
look,11319
says,1595
boo,562
but,7214
thing,1728
ethan,763
mhm,4025
bath,1035
here,16461
visiting,23
many,1382
used,543
building,281
shoulders,28
cup,1108
messy,118
clothes,489
them,7184
eggs,426
mike,102
mistake,64
j,265
let,4136
break,625
dish,184
cry,245
comes,1050
later,898
interesting,191
color,1894
maybe,2577
no,18259
hot,1039
cake,856
true,279
long,1359
brown,517
dancing,252
window,475
small,903
bet,439
spin,140
gal,17
goes,2294
dangerous,63
stand,574
tight,128
slowly,69
farm,259
us,1782
nine,438
sleepy,300
elegant,5
his,6219
trip,138
terrific,79
v,159
alligator,153
lost,411
chug,224
when,5648
flat,144
has,3559
minute,1382
animals,854
hole,618
leave,1104
find,2219
run,530
may,767
gracious,48
lion,427
spoon,750
could,2849
somewhere,229
read,2965
sing,715
every,490
had,3356
crashed,69
hand,1320
funny,1211
dance,267
cammie,5
polly,97
cheese,1012
piece,1571
crayons,515
should,2608
gosh,722
screens,6
some,8394
about,5994
hoo,121
pour,298
pig,603
drawing,246
remember,2516
umbrella,148
house,2719
thursday,273
sandwich,365
barbara,53
needs,449
year,473
story,1270
mud,185
yesterday,685
stuff,942
lines,78
hi,1842
sit,2779
ernie,233
reading,349
done,1482
backpack,462
space,484
going,6453
pilot,50
lying,86
faster,137
colder,10
separate,26
boston,114
hurting,45
early,180
drives,84
moment,80
elephants,912
potty,253
touch,823
happened,1622
matthew,272
bus,762
friends,528
mouth,1444
bathroom,108
pond,61
watered,11
caterpillar,1228
excuse,364
higher,91
name,2204
staying,48
gold,101
pretty,2157
cars,555
cookies,575
wee,466
lydie,1
papa,285
third,89
water,2279
coffee,922
hear,1217
greens,12
lie,149
again,2473
apart,233
planet,76
behind,459
race,137
somebody,491
peanut,245
around,2363
salesman,1
shark,91
talking,709
coming,1113
horse,498
everywhere,191
better,1897
make,5618
h,153
sure,2061
ask,756
while,1034
shimmy,13
blueberry,53
raisin,70
baking,42
my,7563
pentagon,31
stayed,286
ow,196
fourth,52
her,6358
table,1238
syrup,66
white,832
diver,9
need,2646
persons,5
amazing,81
banana,359
whoa,891
wow,2512
walls,47
fence,180
gets,503
pulled,128
growing,132
eating,1412
carrots,189
crib,119
cut,811
great,1641
school,1901
oops,819
must,901
plan,51
sometimes,559
air,351
boy,2255
baby,5302
stupid,49
giving,295
care,337
sow,2
daddy,3549
ate,2006
call,1418
barn,184
win,101
serving,15
trailer,48
sacrament,1
owl,769
yup,775
close,952
study,65
dunno,66
toast,243
yours,568
those,3749
chickens,109
patrick,155
messing,9
hopscotch,6
aislinn,115
or,3883
suitcase,106
raining,158
mean,1455
any,2193
happy,666
hooray,154
hiding,281
someone,313
frederick,57
snow,631
goat,127
an,3415
pieces,509
christmas,339
kid,206
waking,24
outfit,24
ready,2066
before,1160
thirds,7
turn,2448
land,178
scenery,4
pot,163
too,6039
corn,381
everyone,213
through,2544
type,103
slippers,89
sticky,288
top,1202
friend,498
pepper,103
pictures,511
truck,1164
doorbell,18
clock,268
scribble,34
museum,173
whale,113
end,807
knocked,147
len,4
much,1825
bridge,281
delicate,5
zebra,116
food,1318
fix,946
start,646
sound,343
luke,10
honk,57
seen,565
morning,1249
meat,251
angle,12
throw,1485
sandra,58
candy,297
change,291
use,1442
neck,329
plate,492
fed,35
helped,75
leaps,7
certainly,91
off,3937
wet,476
called,1790
heart,176
being,510
scissors,158
outside,931
letter,448
dozen,16
cow,745
sun,699
moves,50
easy,418
string,228
bracelet,93
kitty,886
stop,1080
together,1066
already,676
why,5293
shape,195
knife,169
yogurt,302
mommy,4881
oz,7
sentence,17
dollars,123
da,167
hall,67
lose,182
grow,237
mountains,24
tried,195
sang,60
tape,937
chain,60
dying,24
silly,1097
mice,170
sweetie,1439
tonight,448
tall,402
breathe,26
three,2274
moving,208
tummy,217
mom,1147
from,2377
bird,1041
babies,403
nice,3465
pop,914
am,893
european,3
away,2391
wants,815
animal,324
dinosaurs,210
repeat,14
lisa,84
farmer,146
face,996
whip,4
rained,125
storm,31
bury,11
anna,62
oop,334
sheets,25
golf,50
yet,740
finish,703
wax,27
feeder,20
show,1798
mother,1081
lou,50
oranges,260
gang,48
nickels,8
beating,19
chasing,66
everything,780
kitchen,673
toys,1083
keeps,128
enough,919
give,2762
nose,1133
clams,4
until,740
clay,94
moose,68
honeybee,1
pear,147
tree,1027
tuna,67
climbed,97
playing,1029
phone,696
yourself,664
driving,231
scratch,156
names,178
bigger,418
pleaded,8
quack,398
flower,313
wall,372
rice,353
bluebird,10
boys,287
ketchup,97
mam,5
anymore,686
pick,1311
horn,137
crane,66
open,1721
butter,510
le,9
into,2016
elephant,922
feet,782
quickly,120
few,412
dough,205
bum,34
junior,33
by,1830
pretend,435
seven,561
doctor,362
sitting,674
hafta,331
their,1675
rosie,88
clown,299
gotta,716
beautiful,663
lobster,114
packed,124
puppy,499
sent,86
familiar,21
teethe,3
count,492
guy,517
blue,1852
sand,189
ever,672
sniffing,7
tastes,131
easter,168
taking,544
counter,66
though,939
quite,284
critters,2
listened,29
flounder,68
basket,330
light,972
pie,653
suddenly,143
mess,354
dear,315
muttering,2
lights,188
rooster,133
mrs,436
field,81
adventure,25
swing,303
always,679
timothy,7
p,275
shirt,587
fish,989
shaving,18
o,398
thanks,492
crack,149
slept,66
washed,99
sugar,472
sail,29
cool,300
colors,478
side,692
nails,51
bar,80
reins,2
claw,4
tops,36
played,266
rip,93
dry,437
police,171
apple,962
senile,1
talk,1508
girl,1413
preface,1
turtles,77
ten,510
wood,161
hanging,123
everybody,328
opened,140
left,598
pull,987
came,1532
grammy,43
lives,334
box,2174
toy,545
duck,959
drive,354
clouds,260
buds,5
canada,33
lot,981
crispy,6
wear,623
waiting,200
fun,857
ring,357
word,449
green,1742
started,512
bottom,314
dropped,251
soggy,115
leg,296
purple,556
nest,120
stickers,96
eleven,151
hopefully,18
pretending,115
nosy,4
sings,45
tracks,111
laney,20
game,559
balls,254
queen,148
whoops,1050
chips,111
looked,506
pumpkin,259
ais,26
cups,265
description,3
foot,606
ear,369
its,511
mushy,30
laura,86
walks,342
nope,491
circle,439
hyacinths,4
quarter,96
waved,204
spoons,130
f,162
picnic,381
soon,450
horns,37
graham,56
wooden,33
club,42
found,1119
lemme,385
slingshot,10
write,782
easel,7
monday,281
different,871
dad,348
doggies,77
sesame,87
hang,408
lily,909
lots,583
ireland,14
explorer,17
busy,286
move,769
bob,169
making,1032
letters,275
excited,100
most,231
hungry,1925
beep,153
sneezes,14
crackers,134
hee,412
button,376
hammer,266
job,575
cried,231
op,81
max,331
beauty,54
slow,175
granola,36
orange,993
toot,241
squirrel,105
paper,1309
garage,267
miss,450
sausage,219
gray,55
wherever,37
door,1302
gum,106
wake,269
sunglasses,43
puzzle,534
fell,879
bounce,333
fixed,162
flowers,446
monkey,445
song,651
hair,1233
only,1186
yum,310
dried,42
train,1083
guess,909
teacher,236
bank,79
round,433
four,1326
empire,5
tool,65
wiggle,117
brings,54
elmo,302
crier,2
asian,259
cracker,145
piglet,86
hurt,776
vegetables,149
fear,13
buy,591
garbage,199
new,1701
shapes,162
pepsi,20
shelf,66
fly,407
connect,26
diaper,426
christopher,101
snake,352
both,501
supper,502
oscar,137
working,233
donald,143
listen,613
october,16
supposed,696
plains,35
anybody,261
writing,179
hill,195
sleeping,420
tusks,226
looking,1179
rocking,179
sad,276
thirty,250
rachel,138
taste,328
bunk,26
comb,170
climbing,105
gimme,113
class,248
anything,1112
numbers,148
stay,1097
whose,352
gloves,49
alex,1117
cannot,99
live,701
cutting,105
sandy,75
hike,5
magnet,167
man,792
cookie,828
minnesota,17
scary,319
french,143
might,951
vegetarian,2
onto,256
snap,328
jump,637
dare,18
ya,2292
manuela,382
upside,201
smooth,112
wonderful,143
ground,245
awful,144
even,1139
hung,65
woof,275
applesauce,47
size,97
halloween,119
yep,1395
days,241
weeks,369
loose,45
africa,48
rocket,521
beaver,70
crab,96
bed,1665
ridiculous,26
journey,114
speak,95
plain,72
ta,710
forgotten,23
eve,606
road,264
broom,110
foxes,13
pay,102
spider,266
students,20
spear,23
village,41
pouring,51
melissa,80
broken,435
motor,87
toothbrush,132
excellent,176
mine,614
tender,29
especially,58
bitty,18
married,69
drums,32
popsicle,96
easily,24
harold,91
sprinkle,30
rum,27
subways,6
plant,141
opposites,18
sneakers,55
instead,278
pigs,198
plug,58
arrows,14
zebras,42
forest,111
roll,476
insisted,9
kids,567
nibbled,180
liking,11
sticks,171
tee,56
ride,651
wrong,458
n,290
valentines,12
millions,109
buying,45
longer,161
tiny,531
squirt,188
franny,39
pain,17
wallet,32
jaguar,26
pad,59
flew,487
collecting,13
cover,304
sticker,89
soda,129
jean,35
sweetheart,111
showing,73
jam,85
mad,257
mousse,14
tonsils,36
bumble,109
meet,245
mix,203
claus,52
linda,34
smaller,147
surprise,210
cricket,16
macaroni,161
running,295
tricks,58
crash,196
party,597
creature,54
paul,383
pipe,88
goldenrod,11
kill,64
high,455
tower,276
draw,1133
pineapple,40
twelve,156
chimney,406
zoo,385
heh,138
mary,122
mr,452
losing,39
father,226
next,1769
seems,94
gymboree,27
manatee,33
bombs,13
standing,223
flag,69
alexis,8
kiss,815
dip,83
hula,25
sweet,293
fabric,13
hankey,10
pound,43
bread,446
lucie,5
card,142
platypus,3
naughty,90
yellow,1145
yay,697
rub,98
loved,89
shh,301
gas,125
afternoon,167
washcloth,8
within,13
floppy,262
shall,692
muffs,4
dribble,29
cone,240
melon,16
bad,667
riverbed,1
ringing,70
skills,2
pastry,10
having,713
jokes,12
telling,233
toes,305
exciting,128
logs,50
princesses,11
ache,161
whole,676
bye,988
sweep,41
never,955
cement,27
week,487
tired,616
astronaut,25
brought,361
press,316
balloon,631
legs,346
nah,96
rings,130
spell,276
turned,293
cocoon,427
sunshine,50
hated,8
knock,275
cleaned,58
turkey,237
kisses,109
spanish,40
remembers,14
hat,1288
idea,681
makes,597
whether,83
beat,82
beetle,30
real,823
fourteen,78
hazel,13
middle,247
fights,10
guys,450
plane,219
fist,8
design,45
finished,425
hilda,112
shoe,391
stick,643
across,204
climb,260
bushes,45
half,374
arms,212
takes,210
armadillo,41
fat,451
fine,420
rhinoceros,98
act,38
cowboy,178
charles,39
music,338
feel,765
seat,278
web,17
russian,5
stool,148
tab,18
control,20
spring,84
skipped,48
barney,19
s,351
mcdonalds,13
candle,75
possible,24
telephone,300
t,354
wish,200
answered,56
ursula,303
dump,278
whoosh,114
lucky,142
blueberries,98
tv,434
upstairs,315
hospital,163
rides,116
biting,35
peaking,1
sorry,803
cucumber,27
date,28
cook,353
potato,282
words,281
sat,274
fox,173
station,131
oatmeal,205
yeh,370
shoes,643
pooh,306
cleaning,134
puppet,78
prince,137
shop,141
picked,195
chewed,16
spaghetti,159
wine,35
night,1706
evil,18
full,396
claude,22
own,377
happily,41
tooth,158
alike,39
ribbit,66
laying,42
between,213
books,697
load,70
loyal,14
swim,200
confirm,2
bravo,10
astra,39
poked,16
refrigerator,329
moments,11
jacket,120
helmet,364
belly,217
pinky,16
fuss,20
pen,246
derek,3
tail,488
woke,100
uncle,303
saying,657
yummy,464
bounces,40
asleep,197
williams,13
gives,114
hide,246
store,595
quiet,286
lovely,137
bit,1230
scrape,12
living,336
admire,1
lis,4
stops,42
bringing,92
measure,88
piggy,144
yard,156
july,56
twist,40
rocky,58
answer,165
camera,546
weights,5
puffed,49
learn,263
pitch,15
paint,317
chocolate,737
breaks,41
rain,312
shivering,2
mood,36
choking,12
sharpen,11
explored,3
firehouse,19
special,372
bouncy,54
r,171
jumping,229
bananas,129
stole,38
flash,40
bowl,559
match,198
fiddle,32
rude,19
promise,37
shame,26
star,351
notice,68
slipped,36
smasher,3
place,635
caught,240
children,272
smart,252
beads,174
rest,448
sports,13
bok,68
spicy,21
swallow,55
minutes,374
nickle,5
destroyed,9
reason,91
upon,108
cotton,30
soft,198
black,632
dress,421
couple,335
bump,430
choo,294
grover,218
puppets,77
understand,203
wonder,332
doo,406
paula,25
icicle,7
prick,6
stars,253
neither,37
sugars,12
able,225
trunks,175
meg,28
ears,480
understands,9
roared,114
carpenter,12
biscuit,65
softly,62
thomas,235
people,1256
catch,612
april,102
part,678
microphone,673
football,243
opens,73
scoot,30
plop,41
hardly,49
congratulations,5
rooms,27
scoots,3
frightening,7
given,36
threw,209
spice,11
breakfast,637
stink,16
rainbow,120
fall,737
saw,1323
snack,153
forget,300
lens,10
tears,30
blade,9
smell,232
forgot,364
squishy,87
cord,58
tambourine,10
past,321
sleeps,61
dreams,69
along,407
veggie,3
worcester,2
perhaps,116
asked,582
toughie,2
deep,122
ooh,1164
cute,466
michael,261
cross,82
nursing,57
straps,16
cinnamon,43
myself,164
broke,376
december,29
downstairs,189
baseball,115
five,1187
choke,174
chopped,16
fact,59
saturday,338
salami,234
examine,5
harp,21
degrees,13
mamma,37
franklin,187
bend,49
super,71
giant,174
seventeen,48
pears,256
eighteen,51
lollipop,212
african,301
ruff,102
trains,140
ice,997
oliver,178
vigor,22
stepmother,49
underneath,152
bicycle,128
arrive,10
insects,45
stephen,28
fast,523
solve,7
street,475
brakes,21
ferry,12
probably,683
marbles,42
dat,43
jasmine,48
adults,14
hon,120
art,47
secret,105
tasting,15
stuck,663
corner,341
lilliputian,14
service,14
important,85
sip,42
present,230
buddy,112
hopping,20
poor,403
visit,179
hundred,225
pointed,37
leaves,295
sailed,26
flirt,2
fifteen,79
rock,339
danger,26
laughing,227
hit,609
matter,522
trying,682
fill,94
ahead,863
smashing,14
mutant,5
order,53
hurry,284
ha,449
huntsman,9
spoke,13
stood,86
kathy,29
nana,219
marmo,8
cereal,306
floor,1099
donkey,225
goodness,80
tip,115
weekend,116
ankle,8
trash,146
bike,216
vice,6
caterpillars,36
huge,150
steve,75
spill,173
purr,10
rudolph,20
grass,355
kick,203
bottle,529
camping,53
l,213
kept,141
beak,40
harder,64
sprinkled,4
ariel,188
after,1552
strawberries,314
sign,124
kidding,97
toad,148
erin,23
pennies,99
sometime,59
tag,26
dogs,277
sister,331
stairs,335
poodle,25
crooked,29
g,199
kissing,103
above,175
meals,18
likes,567
d,370
hen,133
stretched,33
fire,753
gonzo,11
teeth,644
sheet,25
bottles,167
author,5
