word_raw,count
no,18259
must,901
look,11319
hugged,23
this,24681
also,507
ring,357
you,114059
i,43635
now,9266
is,33247
your,22422
grab,102
like,17035
me,14001
some,8394
coffee,922
but,7214
for,12455
sis,614
footprints,22
car,2423
grandpa,147
red,2186
through,2544
so,9107
how,8870
grade,36
those,3749
jacket,120
he,19102
a,65066
go,15721
mixer,80
these,3830
what,43867
four,1326
and,45270
do,27116
my,7563
on,24565
the,95530
know,11998
yeah,18648
gonna,10380
clock,268
in,27518
tried,195
why,5293
ball,2914
here,16461
one,18424
it,53730
oranges,260
are,17847
all,10154
to,42483
slice,493
happiest,5
scared,410
hurt,776
can,17024
oh,28962
want,13465
ma,215
group,80
have,18409
ice,997
did,12544
bring,1248
baby,5302
morning,1249
dress,421
hello,1605
be,7804
magnet,167
would,4833
almost,825
then,5800
running,295
was,11708
raise,11
baloney,30
careful,1071
racers,5
off,3937
bite,792
bark,153
that,41067
over,5975
him,4577
because,4283
please,2239
arm,268
dark,329
let,4136
kinda,329
wanna,6227
say,5582
rex,42
opinion,7
christmas,339
three,2274
we,17758
going,6453
boo,562
from,2377
were,3495
close,952
okay,23111
brockton,6
minutes,374
them,7184
bounce,333
play,5514
admit,7
seventh,17
sound,343
bun,27
her,6358
come,7853
our,1442
down,7164
valley,25
bulldozer,58
will,3052
with,12312
game,559
she,9224
cinnamon,43
there,17463
about,5994
hair,1233
cracker,145
chantilly,127
fast,523
mother,1081
small,903
juice,1079
mhm,4025
awesome,38
looks,2206
minute,1382
potty,253
thought,1258
eat,4996
think,9530
nick,19
more,4949
nice,3465
mean,1455
really,2818
sure,2061
make,5618
keep,1192
many,1382
ariel,188
whoa,891
water,2279
put,12023
recognized,4
ten,510
does,5003
apartment,29
up,12569
cent,10
till,80
bottom,314
wagon,134
years,250
who,5473
medicine,197
stuck,663
huh,7126
else,3246
sticking,125
doc,24
listen,613
mommy,4881
doing,3825
write,782
us,1782
at,9987
helicopter,89
train,1083
push,1341
squirt,188
of,17549
turned,293
they,10824
stand,574
piece,1571
alligator,153
not,10260
name,2204
if,5719
j,265
may,767
wild,148
sitting,674
hey,1890
get,11455
swing,303
home,1744
sees,77
goes,2294
snowman,129
tell,4142
into,2016
big,5321
alright,4329
than,1030
blue,1852
different,871
too,6039
read,2965
once,430
well,7223
when,5648
might,951
patrick,155
give,2762
adam,1375
pool,171
boy,2255
grandmas,21
lot,981
g,199
betty,113
ran,360
timmy,31
moray,1
everything,780
fourteen,78
fell,879
or,3883
again,2473
need,2646
two,4737
his,6219
dump,278
ride,651
dumbo,45
hungry,1925
day,1917
liked,186
king,192
giraffes,42
see,16338
hi,1842
bird,1041
boom,419
sick,245
next,1769
guys,450
saturday,338
girl,1413
sarah,1507
talk,1508
tickle,502
maybe,2577
cars,555
left,598
wears,92
take,4372
mouth,1444
first,2073
drag,59
hands,831
tonight,448
gotta,716
wearing,391
abe,1316
button,376
exploring,7
ya,2292
yelled,52
seven,561
strip,36
caterpillar,1228
kid,206
still,2133
show,1798
thank,3204
peck,45
got,6150
flew,487
ooh,1164
chi,3538
walker,16
right,14360
kind,2260
washed,99
silky,30
jay,69
taking,544
ground,245
soon,450
count,492
use,1442
though,939
took,996
supper,502
find,2219
watch,1802
nap,460
good,9541
woof,275
top,1202
very,4924
page,774
daddy,3549
pretending,115
out,8981
hug,254
head,1471
bro,664
as,2203
stars,253
finger,500
food,1318
yellow,1145
punch,99
said,5734
house,2719
any,2193
knocked,147
sweetie,1439
picnic,381
back,5487
open,1721
fish,989
move,769
panther,18
yay,697
nose,1133
special,372
hurts,154
away,2391
had,3356
stop,1080
corvette,5
clouds,260
ready,2066
moves,50
ethan,763
ones,721
path,36
an,3415
sailed,26
ate,2006
nights,22
wow,2512
looking,1179
rings,130
sofa,44
eve,606
frog,432
paul,383
store,595
policeman,71
could,2849
pajamas,141
donald,143
seen,565
espresso,9
shovel,167
door,1302
caramel,4
should,2608
great,1641
where,7301
bike,216
egg,1239
spilled,131
maam,16
met,90
often,162
thing,1728
hats,120
curls,78
place,635
hold,1320
lily,909
carpet,147
press,316
anthony,25
call,1418
pretty,2157
street,475
empty,181
near,294
sneaking,14
rabbit,404
saw,1323
never,955
until,740
yeh,370
bigger,418
oop,334
table,1238
talking,709
lived,140
book,4156
johnny,59
part,678
everywhere,191
dish,184
um,2634
jumps,127
tall,402
real,823
little,9717
shh,301
doctor,362
prince,137
something,3311
beer,29
ever,672
draw,1133
foot,606
blew,76
quiet,286
run,530
yep,1395
milk,1477
band,64
brought,361
cat,1653
option,2
caterpillars,36
news,104
balloon,631
teacher,236
remember,2516
yes,6549
help,2106
came,1532
moon,1230
last,1297
whoops,1050
green,1742
man,792
months,143
called,1790
helped,75
cats,133
sit,2779
painted,70
uh,2403
other,3334
time,3368
towel,352
quack,398
kiss,815
blowing,107
bread,446
tam,23
try,2228
just,8147
later,898
sharp,113
stethoscope,19
eaten,74
bowl,559
sides,52
elephant,922
leave,1104
after,1552
measure,88
slot,13
brother,291
built,269
peanut,245
question,164
class,248
even,1139
turtle,277
excellent,176
surprising,6
pocket,336
neck,329
looked,506
sat,274
set,587
bumpy,43
imagination,39
end,807
chimney,406
trees,434
birds,317
salami,234
keys,133
sleep,820
tramping,3
eggs,426
playing,1029
julie,26
tomorrow,652
fire,753
drum,104
singing,182
birthday,891
barn,184
hole,618
doodles,1
learn,263
wear,623
lock,57
lie,149
things,1745
hot,1039
junior,33
change,291
john,162
watermelon,243
snack,153
pretend,435
better,1897
alex,1117
giraffe,233
always,679
much,1825
having,713
bout,311
ben,65
wash,612
picture,1343
people,1256
polly,97
bath,1035
by,1830
which,1553
wedding,49
joined,13
amazing,81
helps,54
word,449
propeller,26
lil,385
has,3559
yelling,47
light,972
delivery,27
cupcake,198
side,692
brenda,35
rains,9
cold,769
eyebrows,31
hang,408
pay,102
shark,91
happening,224
cutting,105
crayon,407
sweetheart,111
went,2617
works,283
tires,32
roared,114
carlo,8
bellyache,3
delicious,412
wanted,622
harold,91
square,268
tu,3
marty,40
couple,335
kick,203
inside,1102
