word_raw,count
one,18424
okay,23111
thank,3204
good,9541
going,6453
say,5582
this,24681
should,2608
adam,1375
ride,651
today,2129
desk,101
then,5800
mhm,4025
laughter,4
them,7184
that,41067
ah,1586
now,9266
wake,269
look,11319
great,1641
could,2849
for,12455
chewing,75
what,43867
started,512
harry,35
fingers,393
your,22422
watch,1802
wow,2512
his,6219
when,5648
is,33247
pillow,304
see,16338
cars,555
wanna,6227
you,114059
want,13465
oh,28962
cake,856
seat,278
up,12569
did,12544
zoo,385
kind,2260
nap,460
place,635
really,2818
does,5003
cattle,2
over,5975
sweater,103
except,167
she,9224
piece,1571
something,3311
too,6039
room,1498
where,7301
book,4156
he,19102
finger,500
can,17024
amber,12
me,14001
put,12023
are,17847
ready,2066
it,53730
of,17549
in,27518
we,17758
cookie,828
to,42483
until,740
play,5514
a,65066
school,1901
top,1202
marsha,3
i,43635
away,2391
time,3368
need,2646
choo,294
how,8870
like,17035
talking,709
here,16461
around,2363
the,95530
gonna,10380
tied,63
under,990
daddy,3549
my,7563
noodle,76
and,45270
later,898
these,3830
had,3356
small,903
bambi,84
sandy,75
tickle,502
drain,127
so,9107
trying,682
but,7214
railing,5
there,17463
yeah,18648
friend,498
do,27116
hold,1320
with,12312
pretend,435
us,1782
huh,7126
or,3883
black,632
no,18259
pocket,336
pickled,18
build,533
go,15721
inside,1102
pin,92
diaper,426
dress,421
on,24565
furry,67
make,5618
tanya,63
jingle,20
playing,1029
fun,857
scared,410
scallops,6
just,8147
have,18409
animals,854
uncle,303
though,939
wearing,391
saucer,57
sometimes,559
color,1894
loud,237
tooth,158
named,170
ta,710
books,697
both,501
puffed,49
ball,2914
rocket,521
well,7223
welcome,411
head,1471
yellow,1145
said,5734
start,646
be,7804
were,3495
family,139
open,1721
right,14360
maybe,2577
love,1219
snow,631
mariana,147
big,5321
looks,2206
boots,313
pan,134
not,10260
night,1706
bell,166
car,2423
down,7164
bed,1665
very,4924
about,5994
sure,2061
worried,45
kitty,886
set,587
fell,879
forgot,364
got,6150
red,2186
they,10824
doing,3825
plates,129
amanda,216
making,1032
at,9987
has,3559
door,1302
mine,614
happened,1622
boy,2255
was,11708
hungry,1925
get,11455
turn,2448
him,4577
job,575
two,4737
several,31
whoosh,114
hey,1890
mrs,436
camera,546
hello,1605
everything,780
hi,1842
tommy,74
things,1745
give,2762
three,2274
secret,105
beautiful,663
if,5719
boston,114
properly,39
anymore,686
coffee,922
breakfast,637
nightmare,28
putting,543
after,1552
woo,451
little,9717
sarah,1507
from,2377
floor,1099
imitating,4
feet,782
saw,1323
feel,765
snowy,11
stepmother,49
someone,313
an,3415
remember,2516
out,8981
sewing,19
tummy,217
all,10154
sleep,820
laura,86
course,207
hanging,123
hard,1082
food,1318
close,952
drawer,98
home,1744
working,233
rest,448
else,3246
phoebe,170
whoa,891
ahead,863
rock,339
afraid,208
morning,1249
those,3749
some,8394
our,1442
r,171
sticky,288
hear,1217
malcolm,41
shiny,96
tape,937
bock,49
mouse,354
hafta,331
let,4136
bill,73
oz,7
pretty,2157
cut,811
flowers,446
stuff,942
may,767
comes,1050
tow,105
swimming,352
read,2965
take,4372
um,2634
unbutton,4
work,1183
still,2133
