word_raw,count
the,95530
piece,1571
and,45270
whoops,1050
tell,4142
it,53730
up,12569
you,114059
see,16338
he,19102
oh,28962
bent,27
first,2073
keep,1192
five,1187
say,5582
me,14001
yes,6549
her,6358
this,24681
sorry,803
a,65066
eat,4996
go,15721
treat,62
cradle,31
look,11319
never,955
in,27518
of,17549
what,43867
your,22422
shelf,66
steering,31
face,996
paper,1309
good,9541
walked,179
itself,65
at,9987
microphone,673
reached,64
uncle,303
all,10154
rocks,194
on,24565
could,2849
are,17847
color,1894
wet,476
like,17035
three,2274
to,42483
she,9224
put,12023
landed,168
there,17463
okay,23111
that,41067
flounder,68
want,13465
chocolate,737
have,18409
was,11708
department,43
around,2363
cousin,126
crayon,407
lovely,137
water,2279
daddy,3549
i,43635
ya,2292
thank,3204
kicking,41
bottle,529
whoa,891
did,12544
quick,477
writing,179
lunch,705
started,512
hearts,41
anywhere,154
eggnog,30
big,5321
gonna,10380
my,7563
lilacs,8
wrote,95
miss,450
changed,89
wish,200
pour,298
sinks,5
o,398
no,18259
is,33247
wings,128
glass,284
other,3334
down,7164
funny,1211
him,4577
bring,1248
can,17024
sea,337
for,12455
tape,937
bushes,45
ball,2914
be,7804
mhm,4025
right,14360
do,27116
play,5514
well,7223
elephants,912
back,5487
forgot,364
ready,2066
where,7301
robin,262
been,1084
these,3830
how,8870
without,283
why,5293
were,3495
went,2617
yum,310
going,6453
beginning,94
bagels,4
pumpkin,259
come,7853
egg,1239
dog,1888
read,2965
know,11998
better,1897
they,10824
birthday,891
but,7214
help,2106
story,1270
spoon,750
top,1202
more,4949
too,6039
table,1238
shape,195
watched,82
yeah,18648
will,3052
phone,696
pop,914
now,9266
strong,194
hi,1842
sticker,89
chi,3538
brussels,34
reach,235
arms,212
we,17758
rug,222
just,8147
apple,962
heavy,299
hot,1039
cube,69
clown,299
spider,266
round,433
their,1675
should,2608
tree,1027
two,4737
pudding,62
bed,1665
sure,2061
use,1442
man,792
considering,4
tires,32
cup,1108
very,4924
cat,1653
afraid,208
open,1721
kiss,815
about,5994
or,3883
hanging,123
shoulder,40
bloat,33
into,2016
thing,1728
knew,339
make,5618
tie,215
noise,518
once,430
give,2762
wood,161
over,5975
maria,65
think,9530
baby,5302
guys,450
cocoon,427
broke,376
by,1830
here,16461
second,540
not,10260
might,951
minutes,374
fish,989
remembered,54
much,1825
c,406
wore,46
loyal,14
ta,710
donna,106
moving,208
fly,407
getting,1418
bro,664
moon,1230
little,9717
apart,233
weeks,369
purple,556
them,7184
who,5473
slept,66
with,12312
sleep,820
attention,61
pretend,435
bumpy,43
lived,140
puzzle,534
oscar,137
joe,78
hope,314
long,1359
wednesday,281
hands,831
huh,7126
has,3559
placed,8
recyclables,1
people,1256
playing,1029
blow,598
though,939
understand,203
whose,352
nice,3465
night,1706
book,4156
mouse,354
hello,1605
throw,1485
way,2997
had,3356
uh,2403
else,3246
his,6219
mad,257
waved,204
flash,40
taken,93
made,1374
macaroni,161
ooh,1164
max,331
scratch,156
morning,1249
donkey,225
fourth,52
watertown,2
ate,2006
animal,324
empty,181
get,11455
head,1471
ah,1586
teeth,644
sitting,674
thought,1258
let,4136
kitty,886
camera,546
aw,388
cole,11
bout,311
loves,298
scarf,49
mickey,162
only,1186
black,632
wanna,6227
sing,715
those,3749
putting,543
set,587
words,281
sweetie,1439
some,8394
tv,434
push,1341
idea,681
hear,1217
already,676
caterpillar,1228
then,5800
orange,993
white,832
squirt,188
boo,562
through,2544
show,1798
percy,123
does,5003
train,1083
off,3937
tired,616
please,2239
sticky,288
able,225
together,1066
pick,1311
inside,1102
belle,87
while,1034
remember,2516
got,6150
almost,825
out,8981
ahead,863
love,1219
am,893
silence,24
saucers,28
same,705
always,679
because,4283
song,651
republicans,2
chair,1426
dishes,253
talk,1508
anyone,93
time,3368
glop,3
cheese,1012
accident,114
chewy,26
colin,102
welcome,411
looks,2206
shining,29
build,533
shall,692
food,1318
popsicle,96
things,1745
rip,93
alright,4329
one,18424
followed,71
later,898
hard,1082
began,135
side,692
container,63
bridge,281
mouth,1444
dunno,66
quack,398
something,3311
trucks,216
said,5734
yay,697
suppose,111
coffee,922
snow,631
taste,328
cookies,575
so,9107
starfish,61
house,2719
eating,1412
along,407
holding,267
balloon,631
mikey,53
clothes,489
yeh,370
gosh,722
mommy,4881
doing,3825
village,41
when,5648
stuck,663
spilled,131
christmas,339
card,142
nose,1133
which,1553
away,2391
thirsty,188
worry,157
easy,418
mailbox,42
another,2805
forest,111
past,321
still,2133
suburbs,1
light,972
dinner,544
hand,1320
sheep,226
wash,612
chicken,647
carpet,147
judy,137
lies,8
mug,13
paw,48
hey,1890
dot,51
ago,274
chin,109
box,2174
called,1790
even,1139
gets,503
small,903
bet,439
ears,480
fuller,2
mom,1147
mice,170
swamp,28
yet,740
grey,76
trunks,175
sunday,535
ethan,763
y,163
left,598
s,351
aunt,227
socks,261
garden,282
any,2193
rest,448
magnets,94
soccer,48
race,137
adam,1375
page,774
our,1442
goodbye,260
stand,574
cindy,65
ask,756
snip,225
door,1302
last,1297
find,2219
notice,68
tablecloth,34
bird,1041
kleenex,58
ones,721
great,1641
pants,388
pushing,137
museum,173
boots,313
diaper,426
troublesome,23
everybody,328
steelers,17
room,1498
pool,171
dogs,277
wanta,33
grandpa,147
than,1030
kind,2260
take,4372
gingham,1
drink,1217
brother,291
shoes,643
slug,20
beautiful,663
cookie,828
picture,1343
herself,91
end,807
question,164
hat,1288
stories,134
lap,261
merry,66
although,52
spatula,12
lemme,385
airplane,500
boy,2255
rubber,164
least,104
need,2646
sail,29
high,455
snake,352
indian,70
pears,256
lots,583
sad,276
must,901
waiter,5
middle,247
candles,69
bye,988
thunder,41
green,1742
cool,300
friend,498
potty,253
try,2228
day,1917
sugar,472
recorder,376
after,1552
button,376
truck,1164
supposed,696
turkey,237
live,701
sara,74
watch,1802
today,2129
mr,452
phoebe,170
meant,89
pushed,261
crackers,134
um,2634
elbow,72
wagon,134
birdie,75
beets,16
bear,2811
patrick,155
iron,78
papa,285
red,2186
streams,3
took,996
milk,1477
cuisinart,2
map,138
money,493
catch,612
would,4833
excuse,364
goes,2294
pull,987
fill,94
everywhere,191
as,2203
came,1532
minute,1382
pocket,336
waiting,200
dry,437
hats,120
drawing,246
blocks,673
field,81
far,331
cheat,25
done,1482
us,1782
meet,245
cake,856
turn,2448
auto,6
dirty,767
bounce,333
ride,651
splinter,20
supper,502
pennsylvania,26
stretched,33
six,605
safe,95
peas,129
hurt,776
marty,40
yours,568
nobody,305
circles,85
counter,66
hafta,331
dinosaur,394
babe,34
brush,418
tool,65
wanted,622
glad,195
closet,236
boston,114
strawberries,314
from,2377
wait,2204
arthur,91
amen,46
missus,114
next,1769
seedling,3
whatever,214
plums,270
principal,13
place,635
hyraxes,24
july,56
air,351
strawberry,175
quite,284
rock,339
fit,628
name,2204
moo,209
owl,769
edge,61
farm,259
leaf,610
berry,37
crash,196
mean,1455
write,782
pretty,2157
hold,1320
nuts,98
sit,2779
lily,909
backwards,157
eggs,426
hon,120
hungry,1925
lil,385
line,248
sam,261
tummy,217
clock,268
late,242
sleepy,300
if,5719
mars,30
seal,65
an,3415
pen,246
yoyo,26
fast,523
tasha,13
harold,91
square,268
ha,449
crow,24
drive,354
party,597
feel,765
tooth,158
above,175
sweet,293
instead,278
zoo,385
present,230
store,595
class,248
looked,506
job,575
pie,653
fits,184
landing,28
important,85
guessing,13
nie,5
nibbled,180
ten,510
grew,144
closer,282
perfectly,43
fix,946
trailer,48
sarah,1507
cow,745
grover,218
turns,118
woman,134
fall,737
attack,17
chickens,109
duck,959
meadows,3
buddy,112
cold,769
feet,782
own,377
stay,1097
listen,613
eyebrows,31
watermelon,243
stop,1080
really,2818
hedda,6
early,180
skip,42
colby,7
turtle,277
grinning,4
holes,260
sauce,119
taking,544
girl,1413
bathroom,108
figure,135
soup,406
many,1382
stiles,3
maine,52
lion,427
saturday,338
silly,1097
jenny,63
bacon,106
bounces,40
fingers,393
gate,88
rabbits,72
touch,823
h,153
comes,1050
plate,492
leave,1104
gone,526
reading,349
draw,1133
tomato,111
dressed,190
cut,811
may,767
giant,174
downstairs,189
few,412
stuff,942
copying,12
bit,1230
yellow,1145
tongue,181
trees,434
carry,235
pooh,306
wee,466
fun,857
buttons,162
toast,243
tails,39
spot,216
cabbage,31
anything,1112
oops,819
monkey,445
sound,343
friends,528
toad,148
year,473
missing,216
sweater,103
careful,1071
unfortunately,6
mister,276
everytime,21
hee,412
plates,129
exercises,22
yard,156
wants,815
cromer,131
control,20
building,281
yep,1395
napkins,42
trying,682
toys,1083
stars,253
pizza,170
rhode,43
choo,294
millions,109
mccarty,2
happened,1622
tractor,178
told,735
river,153
chrissie,15
car,2423
blue,1852
school,1901
clip,188
kitchen,673
tenth,13
outside,931
floppy,262
looking,1179
envelope,30
yup,775
trevor,182
boom,419
horse,498
sometimes,559
