word_raw,count
so,9107
kiss,815
be,7804
ahead,863
oh,28962
the,95530
eat,4996
ma,215
caterpillar,1228
more,4949
some,8394
wife,59
it,53730
said,5734
think,9530
you,114059
to,42483
all,10154
anything,1112
colors,478
this,24681
whoa,891
couple,335
doughnuts,42
want,13465
box,2174
one,18424
when,5648
electric,17
comes,1050
somewhere,229
is,33247
air,351
would,4833
water,2279
for,12455
see,16338
hello,1605
up,12569
made,1374
idea,681
they,10824
light,972
just,8147
make,5618
lot,981
me,14001
i,43635
here,16461
very,4924
leave,1104
thank,3204
about,5994
come,7853
kitty,886
there,17463
ball,2914
of,17549
got,6150
and,45270
bless,198
do,27116
get,11455
was,11708
dreaming,40
know,11998
purple,556
much,1825
neat,374
course,207
a,65066
big,5321
okay,23111
wear,623
sliding,44
in,27518
off,3937
no,18259
really,2818
spoon,750
seven,561
say,5582
song,651
cream,619
finish,703
legs,346
your,22422
kiwi,6
playing,1029
well,7223
woo,451
that,41067
like,17035
grilled,15
now,9266
at,9987
having,713
then,5800
mr,452
wanna,6227
pointed,37
start,646
long,1359
getting,1418
she,9224
cold,769
has,3559
doggie,623
head,1471
bed,1665
tock,41
again,2473
coloring,116
yay,697
he,19102
cause,276
how,8870
earth,115
take,4372
shoes,643
yet,740
still,2133
balls,254
on,24565
hair,1233
gotta,716
not,10260
dump,278
bowling,30
does,5003
stroller,56
hey,1890
call,1418
over,5975
where,7301
maybe,2577
been,1084
castle,129
fall,737
secret,105
can,17024
other,3334
did,12544
gone,526
author,5
peek,158
taking,544
what,43867
back,5487
hafta,331
under,990
baby,5302
tell,4142
beans,268
right,14360
minute,1382
hands,831
mountains,24
vacation,90
dog,1888
another,2805
play,5514
many,1382
ha,449
remind,33
able,225
babies,403
july,56
going,6453
next,1769
supposed,696
if,5719
chi,3538
came,1532
through,2544
seen,565
closet,236
kent,146
bunny,1006
we,17758
shouted,80
before,1160
ding,196
these,3830
bonnie,37
friend,498
page,774
an,3415
her,6358
pickle,243
talk,1508
little,9717
gonna,10380
whoop,259
his,6219
wow,2512
robin,262
bump,430
were,3495
colorado,22
or,3883
everything,780
good,9541
check,249
program,23
than,1030
until,740
by,1830
while,1034
apple,962
crayon,407
clouds,260
go,15721
but,7214
house,2719
four,1326
are,17847
himself,353
bows,13
home,1744
need,2646
down,7164
kind,2260
cheese,1012
look,11319
grown,56
feed,254
have,18409
into,2016
picnic,381
violets,4
hedge,17
cowed,2
had,3356
elephants,912
each,359
straight,239
yep,1395
tooth,158
found,1119
daddy,3549
yes,6549
starch,2
pail,62
excellent,176
looking,1179
oops,819
macaroni,161
chair,1426
with,12312
charms,4
pebbles,36
give,2762
hurt,776
being,510
jumping,229
mad,257
geese,74
put,12023
car,2423
alright,4329
school,1901
started,512
kitten,162
naughty,90
lunch,705
find,2219
wait,2204
thump,58
separate,26
touch,823
tonight,448
told,735
planned,7
sisters,50
word,449
read,2965
suitcase,106
gallons,36
feet,782
hat,1288
try,2228
cup,1108
whole,676
own,377
those,3749
leg,296
ear,369
buddha,10
often,162
kittens,113
drink,1217
help,2106
its,511
almost,825
work,1183
feels,117
raining,158
fuzz,56
who,5473
stuff,942
ann,206
ten,510
ready,2066
says,1595
sweetie,1439
happened,1622
toothbrush,132
yeah,18648
jam,85
red,2186
cartoons,34
use,1442
hi,1842
bird,1041
pocket,336
heard,391
policeman,71
mhm,4025
sarah,1507
face,996
him,4577
guess,909
delicious,412
yup,775
morning,1249
dress,421
should,2608
movie,290
inside,1102
june,372
probably,683
farmer,146
dolls,133
new,1701
mother,1081
after,1552
hot,1039
two,4737
shape,195
fell,879
real,823
never,955
roof,120
different,871
huh,7126
rosie,88
day,1917
went,2617
brakes,21
out,8981
us,1782
against,170
creature,54
stay,1097
spell,276
oscar,137
from,2377
turn,2448
kitchen,673
green,1742
em,542
better,1897
careful,1071
whom,36
meow,321
carol,55
salad,273
money,493
ribbons,19
leap,15
sally,98
rough,100
stop,1080
tall,402
dough,205
door,1302
climb,260
hungry,1925
any,2193
stir,129
horse,498
swimming,352
ate,2006
giraffes,42
recorder,376
appointment,25
truck,1164
putting,543
ta,710
cat,1653
dancing,252
wall,372
scrub,69
stumps,2
bang,464
thing,1728
goes,2294
eh,130
piece,1571
color,1894
uneven,2
abe,1316
lost,411
dizzy,60
my,7563
mouth,1444
spot,216
drinking,231
adam,1375
singing,182
silly,1097
millions,109
yeh,370
tail,488
kept,141
away,2391
fit,628
wax,27
book,4156
fraser,200
laying,42
tea,711
cows,161
them,7184
dry,437
wee,466
remember,2516
beautiful,663
paula,25
uh,2403
things,1745
papa,285
naked,74
might,951
catch,612
around,2363
crow,24
bye,988
tomorrow,652
dirty,767
eleven,151
pooh,306
tired,616
full,396
list,106
nope,491
mave,2
halloween,119
ask,756
last,1297
let,4136
pops,30
cookies,575
harvard,29
will,3052
pictures,511
pears,256
yawning,46
move,769
clip,188
sure,2061
tape,937
muff,2
amount,38
together,1066
god,392
clap,181
circus,182
above,175
listen,613
replied,20
steak,94
question,164
used,543
picture,1343
kidding,97
african,301
top,1202
bit,1230
bumble,109
ribbon,71
rise,21
quack,398
sleepy,300
gang,48
coffee,922
only,1186
pretty,2157
locked,50
emily,100
throw,1485
cheat,25
eating,1412
police,171
else,3246
vacuuming,2
november,21
skateboard,13
hope,314
clothes,489
rug,222
collection,23
sleep,820
bowl,559
pardon,35
walk,793
doll,315
ooh,1164
myself,164
raft,10
football,243
breakfast,637
food,1318
gave,624
panda,89
tree,1027
switch,138
hilda,112
tipped,16
limp,1
watch,1802
forgot,364
keep,1192
yourself,664
mommy,4881
salt,171
bread,446
sit,2779
string,228
share,166
part,678
john,162
helmet,364
later,898
count,492
end,807
zoo,385
their,1675
susan,63
fingernail,23
rolled,73
stump,16
cow,745
shoulder,40
microphone,673
cooked,58
trend,1
happy,666
people,1256
hold,1320
tricks,58
please,2239
delivery,27
spuds,4
yuck,135
thirsty,188
strawberries,314
sneaked,5
engine,272
woman,134
honey,3509
biller,3
love,1219
thumb,98
fusses,1
could,2849
dinner,544
deborah,64
such,353
prayers,33
blue,1852
hand,1320
stuck,663
wants,815
boy,2255
game,559
ana,88
score,18
which,1553
elliot,54
suppose,111
second,540
flowers,446
nice,3465
painting,117
toot,241
donkey,225
garden,282
pine,33
sticky,288
eye,421
runs,222
texas,101
something,3311
thought,1258
kinds,215
tubes,6
corinna,14
tastes,131
makes,597
b,405
limping,3
percy,123
whoops,1050
watching,215
york,139
ice,997
kid,206
ya,2292
sitting,674
hundred,225
footprints,22
england,14
diamond,55
clown,299
moon,1230
wash,612
name,2204
bucket,162
balloon,631
um,2634
though,939
funny,1211
tunnels,6
fudge,36
bar,80
floor,1099
keeping,37
ethan,763
run,530
seth,137
everybody,328
throwing,149
streamers,5
must,901
phone,696
oop,334
bats,30
first,2073
bottle,529
pie,653
snip,225
front,605
rocking,179
cock,63
noodle,76
salisbury,9
tablespoon,4
ocean,125
passengers,112
ark,10
either,459
even,1139
pancake,98
bricks,56
egg,1239
pieces,509
bank,79
waved,204
lily,909
line,248
boo,562
footprint,5
noise,518
visiting,23
tearing,15
stretch,44
mean,1455
both,501
birthday,891
street,475
paper,1309
too,6039
chris,62
mummy,174
hide,246
besides,97
ago,274
cereal,306
laughter,4
doing,3825
yogurt,302
switched,9
ground,245
dip,83
penny,138
quick,477
friends,528
close,952
owl,769
roast,59
popcorn,114
j,265
milk,1477
way,2997
chewing,75
quickly,120
pages,137
believe,272
felt,281
betty,113
f,162
peel,83
teeth,644
supper,502
finger,500
always,679
fingers,393
monkey,445
manuela,382
ride,651
pumpkin,259
dinosaur,394
belt,93
angry,130
laughed,86
lobster,114
twins,30
teapot,35
twinkle,88
works,283
shoe,391
africa,48
blah,112
side,692
bring,1248
amanda,216
chocolate,737
old,1057
eggs,426
shall,692
year,473
looks,2206
holding,267
alabama,13
upstairs,315
rings,130
camping,53
grass,355
anywhere,154
fat,451
racing,45
doubt,25
set,587
danny,62
phoebe,170
instrument,34
change,291
cinnamon,43
none,97
flamingo,17
slugged,2
da,167
copy,25
needs,449
giant,174
leaf,610
sis,614
soft,198
shop,141
three,2274
special,372
english,18
why,5293
mike,102
envelope,30
black,632
moving,208
because,4283
sun,699
garage,267
knocking,37
buster,22
witch,99
cowboy,178
canoe,10
chips,111
chart,15
lemme,385
shovel,167
salami,234
liza,40
beast,49
camera,546
calf,163
measles,8
sick,245
plates,129
mistake,64
smaller,147
tickles,58
scare,70
bothered,39
principal,13
boat,484
beat,82
bite,792
redo,1
disk,8
gotcha,40
open,1721
hard,1082
duck,959
bites,112
steal,33
hook,160
meat,251
stomach,217
anyway,348
france,51
done,1482
enough,919
stepping,41
nursery,58
oliver,178
smell,232
mask,65
bet,439
backs,38
lying,86
melt,36
keys,133
cling,8
trains,140
wipe,324
called,1790
potato,282
true,279
bridge,281
store,595
pink,647
certain,43
elmo,302
squeezes,4
snow,631
cake,856
hose,63
counting,54
lets,57
sack,48
machine,141
milkman,13
toast,243
brat,6
skinny,61
chantilly,127
backpack,462
ronnie,35
urgent,16
wearing,391
wiggle,117
aboard,24
kick,203
boys,287
learn,263
toy,545
born,150
books,697
stars,253
butter,510
every,490
yellow,1145
brother,291
party,597
as,2203
looked,506
ah,1586
fun,857
far,331
giddy,51
young,114
time,3368
crust,25
cookie,828
living,336
ring,357
disney,32
sent,86
scribbling,3
sock,137
six,605
helping,107
la,164
chatty,55
david,161
interested,68
today,2129
making,1032
carry,235
soon,450
pull,987
letter,448
took,996
blueberry,53
names,178
toes,305
imagination,39
tusks,226
glasses,231
th,42
men,196
frog,432
brown,517
sec,33
whose,352
trying,682
selling,29
number,457
scooter,63
pleased,15
ernie,233
daisy,197
seem,95
snake,352
hurts,154
kennan,4
mess,354
puzzle,534
knows,169
jeez,56
puppet,78
eddy,26
yack,19
left,598
spout,26
instead,278
girl,1413
autumn,12
grapes,170
tony,44
wheels,299
figured,50
tightly,10
eyes,899
pony,69
began,135
dressed,190
refrigerator,329
saw,1323
snowflake,19
nana,219
stubborn,8
lovely,137
tight,128
hugs,26
donald,143
beginning,94
arrows,14
pin,92
seashells,8
picked,195
yummy,464
whats,56
daytime,17
lion,427
kate,67
nose,1133
continued,6
working,233
giraffe,233
trojan,1
cross,82
soggy,115
seal,65
boring,133
toothpaste,60
gigi,119
blow,598
cherry,291
story,1270
birth,73
bear,2811
lead,7
e,367
woof,275
mustard,34
train,1083
faster,137
cartwheel,5
someone,313
dreams,69
terrific,79
driving,231
hamburger,111
ears,480
pat,136
yard,156
sorry,803
shooting,36
splinter,20
forever,46
pair,183
type,103
cheer,24
thumping,7
boom,419
ones,721
lasts,2
meet,245
juice,1079
alex,1117
wrench,52
shopping,152
princess,145
hampshire,32
wrote,95
cushions,5
dark,329
short,154
rooster,133
draw,1133
orange,993
ay,17
cottage,68
likes,567
poke,55
c,406
andy,70
pup,23
lick,87
related,17
crying,288
weighed,34
lookit,116
class,248
motorbike,3
knew,339
dancer,17
turtle,277
switches,4
bothering,40
museum,173
ruff,102
balloons,148
hammer,266
follow,61
hee,412
magnet,167
bus,762
figures,11
junk,52
vase,33
fix,946
king,192
connecticut,15
fly,407
dudley,31
cord,58
cromer,131
free,71
slingshot,10
wonder,332
snowman,129
bleep,85
candy,297
small,903
wednesday,281
vinnie,8
cupcake,198
hoo,121
adults,14
rhode,43
arms,212
twenty,318
stair,5
lulu,66
teacher,236
library,195
directions,22
figure,135
placed,8
elephant,922
leaves,295
pillow,304
great,1641
eighty,22
frogs,79
captain,61
lives,334
step,182
round,433
holds,43
lollipop,212
behind,459
closer,282
celeste,13
sheet,25
russian,5
dish,184
jessica,100
beds,130
batteries,119
christmas,339
land,178
sandwich,365
outside,931
rachel,138
tractor,178
fire,753
am,893
sneeze,56
stayed,286
thermos,7
north,76
write,782
asleep,197
live,701
also,507
pyramid,2
dumped,25
offering,6
fallen,24
mine,614
city,151
gun,126
rid,93
whiz,8
landed,168
butterfly,464
india,35
kids,567
brought,361
excuse,364
hear,1217
our,1442
eve,606
main,17
yesterday,685
toys,1083
favorite,593
feel,765
wine,35
becky,82
jeep,44
built,269
nothing,534
guy,517
press,316
beams,5
pigs,198
mama,565
care,337
branches,58
letters,275
woods,68
drive,354
tune,16
father,226
size,97
across,204
dolly,86
asked,582
annie,93
month,60
grandma,421
choo,294
entertainment,4
inhabitants,3
seeing,59
jail,13
gathering,7
advance,12
understand,203
played,266
airplane,500
cars,555
gordon,72
chalk,67
erica,21
bubbles,481
road,264
wrapped,31
tanker,24
puppy,499
worried,45
belly,217
chest,97
hit,609
rolling,180
fast,523
fine,420
grandpa,147
fish,989
bob,169
afraid,208
moo,209
mrs,436
kinda,329
plays,80
rides,116
suburban,1
necklace,103
somebody,491
yours,568
place,635
turkey,237
grain,32
costume,63
donna,106
seesaw,53
bears,225
umbrella,148
night,1706
return,33
fox,173
animals,854
pickers,2
past,321
seventh,17
turns,118
norman,87
trip,138
hurry,284
raisins,160
cutter,37
warm,442
snail,78
comfortable,75
anymore,686
cracker,145
spanking,49
scrubbers,1
weeks,369
stitches,14
sunroom,3
bead,19
usually,283
moor,1
pass,73
washing,143
crib,119
poor,403
coming,1113
hats,120
puts,101
cook,353
saturday,338
dear,315
clever,25
reading,349
container,63
tracks,111
baths,78
nap,460
pen,246
pay,102
medicine,197
grape,114
dollars,123
rows,15
herself,91
pounds,94
promised,22
scared,410
turned,293
extra,102
clean,901
pepper,103
rubbish,11
ariel,188
sandman,4
pretzels,21
drew,84
traffic,30
window,475
zip,95
mood,36
palette,1
aw,388
tom,79
button,376
stuffed,59
knife,169
pretending,115
show,1798
exercising,9
pick,1311
park,323
w,171
growing,132
tenth,13
denise,12
gas,125
ran,360
chip,88
almonds,19
hippos,62
married,69
french,143
bottom,314
tricycle,44
sam,261
walking,364
corner,341
rocket,521
interesting,191
rabbits,72
dewey,10
sh,46
boop,124
serious,30
bee,204
lil,385
white,832
prairie,22
mind,221
months,143
rich,26
bong,30
hefty,2
reason,91
passed,35
judge,8
most,231
schmutz,17
paying,34
gather,18
affair,5
uniform,18
roll,476
indoors,10
trunk,159
already,676
ducklings,32
sword,57
bambi,84
particular,23
floppy,262
paddington,130
watermelon,243
shh,301
plums,270
terrance,1
lots,583
mom,1147
man,792
caught,240
kangaroo,200
santa,296
speaker,16
massaging,5
oil,95
cubes,35
awful,144
forests,61
sleeping,420
blowing,107
pulled,128
sweet,293
meant,89
blocks,673
chicken,647
glue,129
rice,353
dance,267
breathe,26
trick,127
carrot,155
courage,33
flying,247
five,1187
sleeve,53
sister,331
stick,643
gosh,722
flower,313
push,1341
fabulous,14
mailbox,42
cape,41
labell,5
tiny,531
kush,11
containers,8
wan,64
huge,150
foot,606
telling,233
quiet,286
space,484
fixed,162
drop,177
standing,223
strength,10
saying,657
cranky,110
flew,487
track,284
bug,309
wood,161
goldie,18
soup,406
zebra,116
words,281
mustache,67
twist,40
tray,116
wake,269
flat,144
eighth,14
cover,304
faithful,20
shell,119
washed,99
pressure,13
jealous,23
ticklish,19
plunged,7
sound,343
shower,152
cousin,126
shake,459
aquarium,44
charlie,96
poster,29
cave,43
loud,237
block,383
beside,90
table,1238
matthew,272
snack,153
honk,57
grab,102
thomas,235
glad,195
mouse,354
teddy,350
reindeer,52
proud,51
milkshake,23
missing,216
bologna,16
bathroom,108
pop,914
bicycle,128
nervous,40
pigeons,20
espresso,9
robber,10
hurried,32
broken,435
harvested,4
received,3
finished,425
plate,492
safe,95
necks,15
sweater,103
week,487
peppers,58
harold,91
keeps,128
rounded,35
calling,231
newborn,14
delivering,11
elena,3
rake,96
pretend,435
build,533
bleachers,2
jane,80
monkeys,67
u,135
q,64
footsteps,11
bounce,333
doctor,362
bone,117
ourselves,29
popeye,19
cut,811
jamie,123
regret,6
female,66
pile,88
trouble,162
bigger,418
mamas,5
expensive,23
shut,340
match,198
digger,35
cardinal,12
carries,46
bowls,42
science,12
burn,56
alone,245
slide,293
hippopotamus,88
spin,140
room,1498
flour,126
sheets,25
pumpkins,31
maze,15
puzzles,93
jar,106
pipe,88
blum,4
breaks,41
louder,65
judy,137
break,625
present,230
same,705
echoed,3
west,28
snapping,7
guacamole,44
dinky,13
invite,45
peaceful,35
kissing,103
sat,274
forget,300
doctors,30
amy,41
forwards,9
eyebrow,12
bad,667
answering,22
plane,219
everyday,95
happen,355
dora,85
suddenly,143
rain,312
tommy,74
pig,603
aladdin,15
amigo,4
poop,61
tube,36
trees,434
diaper,426
biting,35
herd,37
send,88
opened,140
carrying,117
spider,266
whale,113
escalator,24
jump,637
teething,11
christa,53
hanging,123
nun,8
eagles,3
upside,201
job,575
cocoon,427
few,412
choke,174
unzip,13
foolish,16
ant,96
glass,284
smart,252
graduate,8
placing,3
sticks,171
gives,114
crumbs,52
certainly,91
blast,12
mariana,147
deserve,33
curly,45
doo,406
tangled,94
sales,17
tackles,1
ends,32
cases,7
fact,59
cindy,65
