word_raw,count
the,95530
would,4833
hop,181
bring,1248
i,43635
gaudy,8
drink,1217
stand,574
flew,487
go,15721
but,7214
heard,391
huh,7126
to,42483
all,10154
no,18259
happy,666
right,14360
seat,278
think,9530
it,53730
way,2997
not,10260
a,65066
yours,568
socks,261
danger,26
come,7853
mother,1081
is,33247
on,24565
da,167
alex,1117
about,5994
are,17847
rocking,179
oh,28962
say,5582
want,13465
make,5618
now,9266
you,114059
anymore,686
back,5487
costumes,25
star,351
shh,301
really,2818
for,12455
else,3246
what,43867
was,11708
so,9107
ya,2292
have,18409
live,701
mouth,1444
put,12023
l,213
birthday,891
gone,526
celia,6
wish,200
when,5648
farm,259
leave,1104
eat,4996
same,705
smart,252
wanna,6227
dark,329
claus,52
wet,476
going,6453
did,12544
monkey,445
down,7164
straight,239
who,5473
jill,118
will,3052
pocketbook,59
one,18424
best,381
they,10824
truck,1164
d,370
floor,1099
animals,854
giving,295
find,2219
he,19102
week,487
name,2204
out,8981
butterfly,464
house,2719
that,41067
by,1830
italian,29
faster,137
told,735
these,3830
get,11455
yuck,135
if,5719
we,17758
up,12569
orange,993
got,6150
then,5800
rabbit,404
looks,2206
fire,753
this,24681
in,27518
table,1238
draw,1133
me,14001
off,3937
neat,374
she,9224
school,1901
cat,1653
see,16338
tuesday,245
radio,95
sleepy,300
cook,353
yeah,18648
into,2016
either,459
do,27116
my,7563
nemo,56
some,8394
take,4372
books,697
making,1032
with,12312
of,17549
very,4924
leaving,72
raking,26
everything,780
well,7223
as,2203
sure,2061
great,1641
here,16461
pick,1311
shoes,643
quack,398
should,2608
at,9987
mh,2
ever,672
can,17024
okay,23111
after,1552
helps,54
maybe,2577
cracks,8
must,901
pen,246
frog,432
mommy,4881
duck,959
there,17463
water,2279
alright,4329
circle,439
moon,1230
look,11319
an,3415
whole,676
used,543
other,3334
engine,272
his,6219
chi,3538
song,651
them,7184
chops,29
owl,769
tell,4142
crashed,69
tiger,249
help,2106
goes,2294
from,2377
night,1706
