word_raw,count
she,9224
do,27116
can,17024
in,27518
you,114059
oh,28962
night,1706
very,4924
lego,101
we,17758
a,65066
is,33247
and,45270
that,41067
saturn,22
be,7804
hand,1320
water,2279
there,17463
car,2423
honey,3509
yes,6549
like,17035
to,42483
the,95530
up,12569
one,18424
baby,5302
teddy,350
flipping,9
tell,4142
shop,141
moon,1230
see,16338
ramp,58
belongs,129
smell,232
big,5321
yeah,18648
excuse,364
ready,2066
i,43635
or,3883
let,4136
nuts,98
okay,23111
are,17847
no,18259
natural,23
ate,2006
at,9987
clock,268
face,996
of,17549
magic,210
read,2965
how,8870
was,11708
more,4949
please,2239
did,12544
what,43867
got,6150
because,4283
think,9530
anyway,348
white,832
aboard,24
us,1782
just,8147
brown,517
sarah,1507
cup,1108
some,8394
wearing,391
something,3311
great,1641
tiny,531
it,53730
come,7853
road,264
not,10260
then,5800
look,11319
inez,17
know,11998
quarter,96
those,3749
scales,26
for,12455
wheel,191
floating,35
made,1374
james,50
bracelet,93
person,315
hi,1842
stomach,217
tape,937
begin,34
hey,1890
get,11455
this,24681
two,4737
on,24565
our,1442
quick,477
meet,245
around,2363
want,13465
go,15721
girl,1413
any,2193
out,8981
still,2133
fix,946
back,5487
ordered,16
they,10824
e,367
he,19102
find,2219
daddy,3549
horn,137
shake,459
swinging,56
sorry,803
chi,3538
too,6039
next,1769
huh,7126
dirty,767
birthday,891
number,457
where,7301
whining,22
with,12312
use,1442
stegosaurus,38
boy,2255
stormy,4
hiding,281
today,2129
down,7164
doing,3825
nana,219
why,5293
little,9717
here,16461
which,1553
looks,2206
time,3368
dear,315
bowl,559
picture,1343
buick,2
anything,1112
ago,274
gonna,10380
went,2617
were,3495
shapes,162
all,10154
sky,336
nut,91
closet,236
yellow,1145
everything,780
them,7184
friday,340
full,396
put,12023
hurry,284
bread,446
give,2762
favorite,593
ground,245
about,5994
corner,341
store,595
ball,2914
must,901
lunch,705
world,174
have,18409
but,7214
alive,61
clouds,260
going,6453
jolly,16
um,2634
doggy,146
undershirts,4
garage,267
mommy,4881
hit,609
jumping,229
whoops,1050
thinking,261
monday,281
snap,328
scrub,69
try,2228
house,2719
really,2818
dark,329
said,5734
turn,2448
shape,195
cherry,291
now,9266
splashes,4
sit,2779
old,1057
doodle,60
eric,89
breakfast,637
good,9541
teeny,55
clothes,489
goat,127
into,2016
witch,99
missed,214
first,2073
cone,240
remember,2516
three,2274
polly,97
funny,1211
african,301
though,939
well,7223
new,1701
off,3937
mind,221
planet,76
comes,1050
ooh,1164
bit,1230
make,5618
bird,1041
your,22422
wow,2512
drink,1217
silly,1097
ya,2292
top,1202
sure,2061
door,1302
tea,711
hungry,1925
will,3052
draw,1133
alex,1117
snip,225
dress,421
getting,1418
room,1498
naughty,90
tomorrow,652
eight,476
maybe,2577
neck,329
reason,91
microwave,62
elmo,302
bye,988
happened,1622
day,1917
shoes,643
does,5003
orange,993
whether,83
again,2473
cute,466
toy,545
him,4577
start,646
swam,42
seth,137
talked,96
towers,24
who,5473
blue,1852
tower,276
story,1270
forgotten,23
knife,169
front,605
happening,224
means,344
insects,45
wore,46
fell,879
everywhere,191
either,459
butterfly,464
book,4156
coming,1113
relative,62
over,5975
manager,22
triangle,211
could,2849
wednesday,281
tree,1027
jeff,29
cheeks,36
myself,164
boat,484
everyday,95
explore,16
words,281
hair,1233
pool,171
rug,222
right,14360
has,3559
open,1721
minute,1382
noise,518
asleep,197
card,142
pens,22
turns,118
an,3415
plates,129
else,3246
pink,647
alright,4329
reach,235
flowers,446
angle,12
always,679
catch,612
daniel,73
take,4372
watch,1802
tire,110
juice,1079
me,14001
eat,4996
once,430
kittens,113
salt,171
brush,418
things,1745
quarts,45
their,1675
bologna,16
hilda,112
thought,1258
grandma,421
talk,1508
toot,241
other,3334
play,5514
feet,782
stop,1080
morning,1249
miss,450
done,1482
wind,256
fridge,39
mhm,4025
afternoon,167
table,1238
listen,613
when,5648
ears,480
oop,334
after,1552
frosting,38
mouth,1444
fish,989
soggy,115
hole,618
school,1901
admit,7
jello,51
away,2391
wants,815
so,9107
tastes,131
second,540
mines,6
shit,32
stay,1097
ow,196
avocado,54
long,1359
supper,502
infections,1
forest,111
lost,411
bite,792
if,5719
ice,997
thing,1728
add,69
september,38
her,6358
wanna,6227
my,7563
meat,251
man,792
spider,266
having,713
call,1418
bed,1665
stairs,335
case,107
tail,488
same,705
pounding,4
estate,1
flashing,22
bottle,529
roy,35
lot,981
dad,348
another,2805
helmet,364
animals,854
hard,1082
pick,1311
his,6219
beside,90
entitled,1
crayons,515
extra,102
alone,245
would,4833
cereal,306
ursula,303
judy,137
mark,104
finish,703
understanding,4
using,153
letters,275
these,3830
punch,99
red,2186
squirrel,105
picnic,381
along,407
eats,141
taught,95
finger,500
w,171
floor,1099
fire,753
end,807
someday,29
should,2608
beautiful,663
teeth,644
break,625
keep,1192
sort,195
ding,196
towel,352
salad,273
pop,914
caught,240
carl,44
called,1790
kitty,886
thank,3204
gentle,167
nice,3465
chick,92
