word_raw,count
know,11998
can,17024
chair,1426
the,95530
no,18259
what,43867
in,27518
i,43635
asha,20
you,114059
hey,1890
or,3883
put,12023
hi,1842
person,315
wallet,32
sing,715
soup,406
boo,562
name,2204
now,9266
that,41067
we,17758
red,2186
wait,2204
do,27116
my,7563
they,10824
last,1297
rude,19
fall,737
and,45270
to,42483
today,2129
day,1917
your,22422
new,1701
little,9717
boy,2255
sang,60
a,65066
dressing,59
wrong,458
down,7164
yeah,18648
rooster,133
alright,4329
sure,2061
horse,498
gonna,10380
yep,1395
four,1326
okay,23111
oy,84
it,53730
nathan,52
is,33247
held,60
he,19102
play,5514
went,2617
him,4577
oh,28962
where,7301
help,2106
right,14360
birds,317
getting,1418
gift,44
with,12312
this,24681
stocking,14
river,153
mommy,4881
are,17847
sweetie,1439
hold,1320
think,9530
thirsty,188
maria,65
there,17463
shall,692
have,18409
cutting,105
toys,1083
her,6358
funny,1211
sideways,27
more,4949
said,5734
go,15721
want,13465
blueberries,98
big,5321
on,24565
like,17035
policeman,71
thomas,235
sugar,472
will,3052
of,17549
meet,245
thursday,273
water,2279
injured,2
why,5293
hampshire,32
grasshopper,40
really,2818
everybody,328
doing,3825
em,542
brushing,64
get,11455
mix,203
who,5473
present,230
when,5648
blanket,296
anyway,348
those,3749
b,405
did,12544
them,7184
born,150
were,3495
yes,6549
through,2544
spiker,1
at,9987
complaining,11
one,18424
past,321
good,9541
time,3368
butter,510
fell,879
mattress,29
button,376
got,6150
if,5719
half,374
obviously,18
cat,1653
say,5582
likes,567
hair,1233
beautiful,663
wear,623
letter,448
for,12455
look,11319
much,1825
broke,376
sniffing,7
wanna,6227
herself,91
bet,439
step,182
anne,72
bucket,162
had,3356
milk,1477
hit,609
ya,2292
here,16461
food,1318
just,8147
things,1745
parents,66
juice,1079
peek,158
but,7214
way,2997
pretty,2157
gun,126
nice,3465
going,6453
true,279
me,14001
cake,856
bit,1230
sheep,226
used,543
girl,1413
later,898
read,2965
gone,526
naked,74
bathing,57
top,1202
must,901
holes,260
made,1374
cows,161
around,2363
try,2228
brush,418
which,1553
making,1032
another,2805
shoes,643
toes,305
how,8870
all,10154
motorcycle,132
early,180
lamb,131
call,1418
touch,823
see,16338
gosh,722
fire,753
sunday,535
human,61
eat,4996
gets,503
about,5994
extra,102
leaf,610
birthday,891
pants,388
home,1744
sitting,674
very,4924
over,5975
as,2203
was,11708
year,473
doggie,623
egg,1239
woo,451
mouth,1444
away,2391
excited,100
sticky,288
turn,2448
blasts,3
so,9107
back,5487
yawning,46
backs,38
coming,1113
afraid,208
beside,90
first,2073
happens,438
merchant,3
she,9224
telephones,38
hoping,16
bite,792
blue,1852
piggy,144
too,6039
different,871
fuzzy,114
microphone,673
may,767
full,396
any,2193
room,1498
some,8394
seed,61
difference,71
thump,58
huh,7126
letters,275
drink,1217
cold,769
after,1552
gave,624
gotten,60
from,2377
feel,765
summer,219
well,7223
locked,50
something,3311
hello,1605
hot,1039
two,4737
oops,819
start,646
bathtub,41
other,3334
seventeen,48
build,533
piece,1571
chicken,647
friend,498
daddy,3549
guess,909
dog,1888
towel,352
swim,200
cried,231
dough,205
minnie,47
wheel,191
hunters,14
honk,57
nose,1133
long,1359
allowance,7
coffee,922
bunny,1006
because,4283
wanted,622
bear,2811
yellow,1145
pull,987
set,587
porridge,63
gotta,716
be,7804
eyes,899
sixteen,49
light,972
everything,780
forgot,364
cowboy,178
let,4136
least,104
putting,543
nibbled,180
bed,1665
tired,616
helps,54
zel,3
only,1186
candle,75
would,4833
mama,565
out,8981
an,3415
count,492
make,5618
fun,857
point,117
tell,4142
give,2762
small,903
song,651
has,3559
realize,39
game,559
bubbles,481
their,1675
barbell,3
maybe,2577
find,2219
heat,45
tripod,81
hat,1288
lost,411
house,2719
cow,745
silly,1097
towels,55
ice,997
salad,273
peter,184
yup,775
does,5003
hammer,266
off,3937
angry,130
chi,3538
thank,3204
gives,114
tv,434
came,1532
wendy,16
else,3246
sees,77
under,990
oranges,260
deep,122
anymore,686
baby,5302
says,1595
tall,402
garden,282
kind,2260
should,2608
couple,335
poor,403
elephants,912
ahead,863
kid,206
butterflies,109
rocket,521
orange,993
pieces,509
up,12569
hear,1217
dinner,544
shrinking,10
balloon,631
matter,522
could,2849
cocoon,427
tickle,502
shave,43
monday,281
hooray,154
pink,647
um,2634
boat,484
pick,1311
sauce,119
feet,782
gorge,7
talk,1508
peach,55
training,32
please,2239
hungry,1925
ninety,36
squashed,14
spots,70
keep,1192
medicine,197
sleeping,420
until,740
dropped,251
hearing,17
come,7853
having,713
favorite,593
urges,1
ta,710
wyoming,19
push,1341
bus,762
shirt,587
eggs,426
couch,196
refrigerator,329
six,605
mother,1081
book,4156
crawl,51
whining,22
crush,24
drawing,246
dinosaur,394
ball,2914
desk,101
tommy,74
rosie,88
clean,901
catch,612
intent,1
saying,657
asked,582
balls,254
doctor,362
punch,99
sand,189
drill,22
outside,931
scratch,156
use,1442
mean,1455
near,294
lives,334
mosquito,23
abe,1316
ju,10
bozo,60
hole,618
duck,959
creeping,5
finished,425
whiskers,42
indian,70
sea,337
plain,72
remember,2516
makes,597
spell,276
us,1782
forget,300
ooh,1164
great,1641
took,996
love,1219
meat,251
arms,212
colors,478
describe,4
adam,1375
car,2423
crocodile,99
daffodil,1
choke,174
heart,176
alex,1117
its,511
pitching,4
astronaut,25
exactly,182
chance,32
animals,854
shade,32
somewhere,229
mhm,4025
fish,989
five,1187
circle,439
tomorrow,652
watermelon,243
thought,1258
box,2174
both,501
magnet,167
paint,317
looks,2206
picture,1343
mickey,162
looked,506
rice,353
captain,61
somebody,491
his,6219
honey,3509
piano,76
toy,545
stuff,942
ho,116
whom,36
disappointed,9
loop,41
mr,452
moon,1230
end,807
barrel,33
mom,1147
smoke,96
together,1066
king,192
rake,96
cape,41
ourselves,29
white,832
siren,17
while,1034
left,598
trying,682
learn,263
story,1270
lap,261
before,1160
seat,278
turned,293
yesterday,685
dishes,253
clown,299
oven,126
building,281
snacks,43
hush,28
table,1238
then,5800
dessert,171
shopping,152
bugs,220
even,1139
hippo,161
slice,493
crib,119
lot,981
sets,8
waldo,2
cube,69
scissors,158
sis,614
corn,381
higher,91
aw,388
aislinn,115
bad,667
lucy,51
goes,2294
haddock,4
listen,613
cause,276
pour,298
part,678
bubble,166
rabbit,404
wherever,37
not,10260
take,4372
hope,314
our,1442
beginning,94
strange,98
needs,449
sad,276
peck,45
europa,4
papa,285
hurt,776
tissue,80
careful,1071
babysit,21
ask,756
stop,1080
old,1057
laughing,227
fix,946
better,1897
record,204
enough,919
able,225
iron,78
heh,138
yogurt,302
saw,1323
wants,815
chrissie,15
lighthouse,9
fly,407
dance,267
yay,697
gobble,75
crazy,134
puppy,499
stool,148
these,3830
next,1769
add,69
color,1894
between,213
work,1183
mall,71
whatever,214
peacock,16
ride,651
need,2646
trash,146
hay,56
tiny,531
measure,88
mittens,53
cheese,1012
train,1083
easier,114
potatoes,199
black,632
maam,16
running,295
eye,421
arm,268
italian,29
cream,619
pancake,98
bread,446
bruno,14
minute,1382
lemme,385
gorilla,45
cranky,110
broccoli,126
topham,20
bee,204
found,1119
three,2274
okey,44
stand,574
bring,1248
called,1790
soft,198
swinging,56
christmas,339
close,952
morning,1249
bran,11
toothbrush,132
noisy,75
started,512
gentle,167
pickles,46
stones,85
closet,236
many,1382
truck,1164
footage,1
sally,98
might,951
lots,583
playing,1029
dad,348
mind,221
shining,29
lookit,116
goat,127
thing,1728
lisa,84
object,4
barn,184
tape,937
quack,398
limes,2
supper,502
tiptoe,41
show,1798
warm,442
sandwich,365
still,2133
change,291
sink,193
almost,825
smaller,147
delicious,412
being,510
press,316
pond,61
ellen,23
candy,297
yard,156
seven,561
talked,96
patiently,5
night,1706
number,457
ones,721
fighting,64
pop,914
dogs,277
amanda,216
spoon,750
eraser,35
circuit,2
hard,1082
mine,614
once,430
o,398
gracious,48
eating,1412
wiggly,9
minutes,374
friday,340
cantaloupe,21
class,248
march,37
door,1302
koala,112
calendar,25
probably,683
dress,421
hill,195
shower,152
mammal,16
whoosh,114
bounce,333
supposed,696
minnesota,17
friends,528
never,955
burger,31
mummy,174
neck,329
beds,130
write,782
nobody,305
michael,261
reach,235
floor,1099
onto,256
wooden,33
am,893
servant,11
puke,7
man,792
zoo,385
again,2473
jerry,42
children,272
swish,123
dye,9
race,137
fires,16
loom,1
pistol,8
chimes,6
chocolate,737
landed,168
bark,153
bulldozer,58
snakes,56
pillows,42
weak,9
cup,1108
window,475
become,39
told,735
reading,349
fat,451
thinks,112
ready,2066
bake,78
bob,169
falling,275
auntie,332
cars,555
diaper,426
funniest,19
yet,740
mister,276
walk,793
coat,156
kitty,886
uh,2403
face,996
ow,196
branches,58
