word_raw,count
know,11998
make,5618
like,17035
i,43635
put,12023
eat,4996
to,42483
care,337
he,19102
talk,1508
oh,28962
the,95530
spin,140
a,65066
it,53730
one,18424
couple,335
of,17549
eagle,23
easy,418
noel,5
woman,134
go,15721
and,45270
been,1084
thing,1728
wow,2512
church,138
will,3052
are,17847
stood,86
what,43867
yeh,370
be,7804
plan,51
living,336
that,41067
in,27518
chocolate,737
good,9541
honey,3509
tail,488
nowhere,21
who,5473
made,1374
his,6219
abe,1316
finish,703
patrick,155
their,1675
you,114059
so,9107
did,12544
tornado,5
above,175
see,16338
yeah,18648
here,16461
keeps,128
this,24681
odd,21
pick,1311
pointing,37
she,9224
bag,683
tape,937
if,5719
morning,1249
day,1917
dum,31
right,14360
mommy,4881
smooth,112
now,9266
think,9530
for,12455
call,1418
stan,37
outside,931
soup,406
whoa,891
said,5734
say,5582
daddy,3549
have,18409
chi,3538
your,22422
were,3495
feet,782
bow,134
floor,1099
plop,41
down,7164
is,33247
hang,408
bird,1041
rainbow,120
color,1894
want,13465
tusks,226
why,5293
truck,1164
story,1270
okay,23111
empty,181
on,24565
sure,2061
city,151
where,7301
over,5975
whole,676
any,2193
hurting,45
sprinkles,20
mama,565
bear,2811
bunny,1006
out,8981
with,12312
hurray,33
not,10260
no,18259
weird,78
few,412
cousin,126
can,17024
those,3749
working,233
lion,427
book,4156
um,2634
paddington,130
nose,1133
onto,256
her,6358
sink,193
there,17463
but,7214
draw,1133
take,4372
oatmeal,205
ooh,1164
goes,2294
off,3937
climbing,105
these,3830
yummy,464
animal,324
rat,31
about,5994
woo,451
yes,6549
richard,70
finger,500
best,381
some,8394
another,2805
how,8870
really,2818
marx,8
casey,11
when,5648
well,7223
two,4737
play,5514
pig,603
french,143
would,4833
whale,113
bath,1035
seen,565
up,12569
close,952
still,2133
me,14001
all,10154
poking,14
drink,1217
quickly,120
sorry,803
water,2279
brought,361
going,6453
five,1187
egg,1239
airport,53
pretty,2157
long,1359
kind,2260
lot,981
an,3415
s,351
baths,78
sis,614
catch,612
health,7
agreed,17
either,459
walk,793
sore,69
run,530
under,990
thumb,98
do,27116
used,543
stairs,335
gigi,119
help,2106
told,735
meow,321
sunday,535
school,1901
cried,231
yogurt,302
back,5487
crusty,4
fun,857
give,2762
gonna,10380
trevor,182
people,1256
octopus,61
pigs,198
fold,120
towel,352
after,1552
found,1119
hair,1233
puppy,499
start,646
crayons,515
hoo,121
even,1139
kittens,113
washing,143
leave,1104
which,1553
may,767
turn,2448
push,1341
hear,1217
kitchen,673
bedroom,58
riding,221
cooking,164
let,4136
stick,643
february,16
beginning,94
fort,14
pour,298
wanna,6227
police,171
definitely,82
making,1032
clown,299
at,9987
south,42
write,782
four,1326
mark,104
try,2228
yup,775
us,1782
by,1830
suit,113
birds,317
bean,104
very,4924
chew,254
else,3246
little,9717
my,7563
curve,15
alright,4329
we,17758
baby,5302
duck,959
has,3559
hello,1605
around,2363
only,1186
huh,7126
number,457
they,10824
forced,6
later,898
went,2617
ruff,102
bit,1230
from,2377
o,398
butterfly,464
untied,20
asked,582
gal,17
v,159
great,1641
point,117
kick,203
nearby,26
then,5800
anymore,686
get,11455
or,3883
monks,9
tastes,131
blue,1852
starfish,61
window,475
yours,568
oranges,260
shower,152
buttons,162
ending,11
scared,410
them,7184
volley,3
was,11708
car,2423
popeye,19
parents,66
yum,310
half,374
coming,1113
jar,106
sugar,472
