word_raw,count
baby,5302
on,24565
can,17024
you,114059
this,24681
did,12544
the,95530
well,7223
chi,3538
tiny,531
shapes,162
lion,427
it,53730
need,2646
make,5618
little,9717
a,65066
your,22422
birthday,891
thinking,261
and,45270
face,996
n,290
dried,42
take,4372
were,3495
like,17035
plunger,3
set,587
is,33247
he,19102
time,3368
no,18259
at,9987
we,17758
get,11455
in,27518
him,4577
think,9530
too,6039
do,27116
up,12569
out,8981
have,18409
three,2274
was,11708
gonna,10380
burp,57
pockets,61
triangle,211
cows,161
what,43867
help,2106
yummy,464
yesterday,685
knock,275
willy,24
bed,1665
magnet,167
with,12312
about,5994
oh,28962
that,41067
yes,6549
she,9224
stop,1080
to,42483
mhm,4025
watch,1802
cat,1653
box,2174
look,11319
nice,3465
chocolate,737
hard,1082
adult,10
how,8870
through,2544
please,2239
two,4737
be,7804
first,2073
grab,102
click,86
read,2965
if,5719
one,18424
not,10260
mom,1147
ouch,152
these,3830
ring,357
died,48
twenty,318
firehouse,19
could,2849
go,15721
are,17847
shape,195
doggie,623
works,283
come,7853
hat,1288
floor,1099
puzzle,534
higher,91
funny,1211
me,14001
king,192
into,2016
see,16338
yeah,18648
want,13465
lay,301
hung,65
corner,341
walking,364
okay,23111
pork,50
heard,391
throw,1485
let,4136
home,1744
coffee,922
cocoon,427
potty,253
ya,2292
honey,3509
ah,1586
lucky,142
hammer,266
idea,681
leave,1104
backpack,462
so,9107
babes,20
other,3334
said,5734
very,4924
thanks,492
sailed,26
dress,421
say,5582
they,10824
reduced,1
else,3246
back,5487
right,14360
franklin,187
michael,261
long,1359
helium,11
alright,4329
sighed,13
hey,1890
got,6150
many,1382
now,9266
shame,26
probably,683
hit,609
close,952
i,43635
hospital,163
all,10154
huh,7126
closed,236
opens,73
our,1442
fingers,393
good,9541
where,7301
push,1341
of,17549
give,2762
cousins,73
dad,348
climbing,105
but,7214
eight,476
alone,245
know,11998
annie,93
tell,4142
looks,2206
last,1297
pig,603
shower,152
there,17463
sick,245
grape,114
tummy,217
hole,618
busy,286
answered,56
pigs,198
hands,831
bath,1035
bushes,45
find,2219
bounce,333
bear,2811
yucky,177
roof,120
still,2133
will,3052
perfectly,43
throwing,149
fever,19
doing,3825
or,3883
bro,664
cups,265
eat,4996
because,4283
truck,1164
muth,2
talking,709
another,2805
furry,67
meal,72
seeds,148
second,540
kevin,29
orange,993
color,1894
shall,692
for,12455
kalamazoo,2
name,2204
flour,126
much,1825
wanna,6227
went,2617
party,597
crayons,515
knew,339
mean,1455
food,1318
just,8147
open,1721
something,3311
eve,606
peel,83
then,5800
has,3559
ham,81
came,1532
purple,556
made,1374
talk,1508
us,1782
way,2997
uncle,303
sitting,674
j,265
bunny,1006
boy,2255
papa,285
free,71
biggest,71
kitty,886
chair,1426
backwards,157
ground,245
parrot,78
slippery,39
cook,353
pajamas,141
told,735
patrick,155
dime,57
squash,64
four,1326
some,8394
buckwheat,1
comb,170
down,7164
story,1270
fair,103
balloon,631
engine,272
drank,79
hen,133
giving,295
her,6358
monkey,445
recorder,376
really,2818
boom,419
different,871
stroller,56
here,16461
show,1798
soup,406
hungry,1925
hoo,121
spell,276
olives,56
though,939
finger,500
uh,2403
remember,2516
only,1186
usually,283
robbie,8
while,1034
whatever,214
rub,98
cause,276
girls,195
cover,304
seen,565
even,1139
put,12023
joy,23
ladder,98
daddy,3549
teeth,644
ants,80
age,58
ooh,1164
blanket,296
before,1160
junior,33
them,7184
mommy,4881
dark,329
called,1790
dee,73
around,2363
texas,101
purse,77
pretended,17
calf,163
week,487
pick,1311
man,792
bruno,14
matter,522
happy,666
my,7563
song,651
wear,623
coming,1113
feet,782
wise,27
sometimes,559
wants,815
heh,138
sure,2061
wednesday,281
weeny,8
cream,619
pickle,243
started,512
wee,466
kind,2260
his,6219
smell,232
took,996
steak,94
anything,1112
over,5975
morty,10
wore,46
kiss,815
taped,17
calm,48
sun,699
fun,857
hee,412
