word_raw,count
give,2762
the,95530
do,27116
looks,2206
my,7563
to,42483
on,24565
here,16461
squishy,87
cars,555
are,17847
you,114059
okay,23111
back,5487
just,8147
what,43867
was,11708
a,65066
laughing,227
when,5648
nice,3465
in,27518
oh,28962
jump,637
block,383
there,17463
tail,488
huh,7126
ah,1586
over,5975
i,43635
see,16338
play,5514
lookit,116
because,4283
at,9987
bye,988
all,10154
this,24681
told,735
mhm,4025
then,5800
refrigerator,329
way,2997
downstairs,189
want,13465
gonna,10380
ball,2914
carmen,8
how,8870
taught,95
but,7214
spoons,130
get,11455
say,5582
them,7184
hooray,154
it,53730
up,12569
me,14001
lighting,6
down,7164
first,2073
dance,267
look,11319
mine,614
yellow,1145
kinda,329
for,12455
something,3311
thinks,112
so,9107
candy,297
that,41067
goes,2294
wait,2204
yeah,18648
he,19102
not,10260
and,45270
hungry,1925
real,823
ran,360
did,12544
swirl,15
floor,1099
mommy,4881
no,18259
moon,1230
your,22422
color,1894
fur,76
name,2204
about,5994
us,1782
scooter,63
grass,355
school,1901
happy,666
clock,268
lesson,37
miss,450
is,33247
already,676
flavor,60
leopard,31
delicious,412
flip,95
where,7301
camera,546
going,6453
song,651
story,1270
any,2193
need,2646
had,3356
put,12023
him,4577
have,18409
stories,134
into,2016
people,1256
ta,710
from,2377
zoo,385
ears,480
who,5473
went,2617
or,3883
whoa,891
slice,493
they,10824
be,7804
chair,1426
microphone,673
red,2186
we,17758
woo,451
by,1830
baby,5302
piece,1571
go,15721
donate,1
can,17024
three,2274
right,14360
lobster,114
while,1034
come,7853
weather,48
five,1187
said,5734
like,17035
bout,311
pants,388
with,12312
of,17549
shouted,80
happens,438
keeps,128
perfect,93
hitting,65
store,595
read,2965
thanks,492
bobo,53
front,605
yes,6549
cats,133
cou,36
through,2544
alex,1117
mix,203
light,972
thank,3204
hi,1842
ursula,303
stage,32
she,9224
rice,353
love,1219
those,3749
remember,2516
squares,38
hurts,154
night,1706
why,5293
too,6039
work,1183
called,1790
mom,1147
little,9717
know,11998
chi,3538
alright,4329
will,3052
aunt,227
mirror,224
hand,1320
mean,1455
looking,1179
cut,811
fix,946
his,6219
upstairs,315
set,587
cat,1653
make,5618
sounds,346
really,2818
maybe,2577
one,18424
cutting,105
hot,1039
think,9530
were,3495
tripod,81
often,162
done,1482
thumb,98
cheese,1012
closer,282
train,1083
bunny,1006
legs,346
quick,477
please,2239
pillow,304
onto,256
makes,597
frogs,79
would,4833
big,5321
therapy,5
coal,44
weekend,116
time,3368
outside,931
penny,138
mood,36
daddy,3549
baseball,115
experienced,1
well,7223
around,2363
office,130
fairy,90
desk,101
crayons,515
started,512
hundred,225
making,1032
peep,85
once,430
milk,1477
which,1553
completely,37
wanna,6227
does,5003
eat,4996
fish,989
happened,1622
sis,614
nemo,56
recess,8
bite,792
pushing,137
ever,672
record,204
dig,146
doing,3825
most,231
improvement,3
off,3937
build,533
windy,48
lord,37
ate,2006
things,1745
friends,528
garage,267
jeff,29
scare,70
nose,1133
strawberries,314
girl,1413
close,952
load,70
pretty,2157
write,782
car,2423
tie,215
her,6358
nope,491
ooh,1164
beluga,22
took,996
sweetie,1439
its,511
still,2133
having,713
black,632
owl,769
kisses,109
higher,91
hurt,776
bounce,333
rest,448
books,697
cucumber,27
very,4924
honey,3509
taste,328
elephant,922
ours,42
um,2634
comes,1050
polly,97
home,1744
only,1186
bless,198
street,475
g,199
house,2719
vacation,90
falls,137
after,1552
out,8981
spell,276
jumping,229
kid,206
away,2391
bro,664
tell,4142
smaller,147
paints,52
again,2473
near,294
coat,156
such,353
bed,1665
flag,69
buy,591
blah,112
being,510
teeth,644
hear,1217
foil,10
picture,1343
should,2608
jude,8
easiest,9
fair,103
end,807
forget,300
next,1769
move,769
sit,2779
has,3559
made,1374
usually,283
broken,435
nana,219
bear,2811
birthday,891
