word_raw,count
see,16338
a,65066
four,1326
build,533
dolphins,9
the,95530
take,4372
thursday,273
who,5473
okay,23111
here,16461
peanut,245
do,27116
kept,141
soap,140
you,114059
of,17549
twirling,11
and,45270
big,5321
put,12023
it,53730
bed,1665
them,7184
laughing,227
tell,4142
say,5582
summer,219
wow,2512
guess,909
were,3495
strong,194
fill,94
delicious,412
as,2203
oh,28962
together,1066
greasy,16
feet,782
right,14360
blocks,673
shop,141
sink,193
find,2219
or,3883
about,5994
elephants,912
everything,780
ate,2006
well,7223
just,8147
how,8870
spank,42
elephant,922
one,18424
that,41067
are,17847
in,27518
was,11708
no,18259
funny,1211
know,11998
did,12544
me,14001
like,17035
eggs,426
there,17463
better,1897
thought,1258
what,43867
without,283
day,1917
us,1782
juice,1079
away,2391
yeah,18648
doggie,623
not,10260
even,1139
my,7563
sit,2779
goes,2294
her,6358
those,3749
want,13465
feed,254
fun,857
is,33247
hear,1217
time,3368
pick,1311
get,11455
but,7214
i,43635
thanksgiving,49
good,9541
gonna,10380
coloring,116
lesson,37
inside,1102
jane,80
floor,1099
yellow,1145
another,2805
from,2377
beach,421
never,955
mustache,67
on,24565
cream,619
bye,988
she,9224
spoon,750
am,893
before,1160
tonight,448
through,2544
has,3559
we,17758
huh,7126
to,42483
ready,2066
airplane,500
last,1297
brush,418
your,22422
make,5618
yours,568
pillow,304
look,11319
end,807
yes,6549
remember,2516
book,4156
when,5648
have,18409
boxes,77
part,678
give,2762
else,3246
abe,1316
attention,61
him,4577
heavy,299
getting,1418
something,3311
blow,598
into,2016
tree,1027
plane,219
welcome,411
cracker,145
too,6039
off,3937
can,17024
all,10154
bad,667
chair,1426
some,8394
wear,623
eat,4996
for,12455
than,1030
horse,498
ache,161
more,4949
this,24681
says,1595
girl,1413
yummy,464
maybe,2577
help,2106
an,3415
jump,637
pinch,59
finger,500
which,1553
alright,4329
drinking,231
spaghetti,159
sheep,226
be,7804
so,9107
turtles,77
house,2719
at,9987
they,10824
little,9717
daddy,3549
bang,464
betty,113
these,3830
job,575
then,5800
buffers,6
he,19102
dry,437
send,88
careful,1071
eve,606
gentle,167
rip,93
chickens,109
calling,231
snack,153
small,903
their,1675
telephone,300
carrying,117
magic,210
blueberry,53
thing,1728
chop,83
lights,188
bus,762
might,951
fish,989
think,9530
two,4737
exactly,182
with,12312
home,1744
mixed,84
yogurt,302
today,2129
come,7853
wanna,6227
smell,232
names,178
ever,672
grandma,421
up,12569
play,5514
brown,517
owl,769
june,372
keep,1192
out,8981
nothing,534
wave,76
way,2997
calf,163
train,1083
race,137
ice,997
microphone,673
enough,919
pieces,509
straw,77
mentioned,15
tower,276
duck,959
cocoon,427
few,412
hi,1842
show,1798
umbrella,148
waste,34
cookie,828
coffee,922
robin,262
means,344
ball,2914
boy,2255
afraid,208
crayon,407
times,200
let,4136
where,7301
saw,1323
learn,263
doing,3825
stepmother,49
auburn,5
should,2608
soft,198
honey,3509
though,939
kate,67
wash,612
really,2818
ride,651
kicked,26
understand,203
state,174
cow,745
winnie,33
tall,402
by,1830
peach,55
timer,18
anyway,348
recycle,10
light,972
describe,4
three,2274
frog,432
ya,2292
pigs,198
kiss,815
other,3334
such,353
teacher,236
mashed,47
jelly,160
mean,1455
hold,1320
lunch,705
back,5487
peel,83
trees,434
dad,348
tunnel,183
bulldozer,58
lady,419
books,697
got,6150
adam,1375
worked,70
snake,352
read,2965
please,2239
great,1641
wooly,13
hard,1082
baby,5302
park,323
bring,1248
taste,328
lollipop,212
ann,206
wire,85
oop,334
towel,352
try,2228
squishy,87
sounds,346
outside,931
asked,582
v,159
himself,353
hair,1233
em,542
plaque,2
eating,1412
box,2174
indian,70
lot,981
orange,993
lily,909
named,170
sea,337
smells,72
tea,711
mhm,4025
why,5293
pull,987
would,4833
chi,3538
night,1706
