word_raw,count
he,19102
like,17035
still,2133
what,43867
want,13465
friends,528
it,53730
in,27518
you,114059
pride,50
cuddled,6
would,4833
i,43635
do,27116
kind,2260
are,17847
was,11708
sad,276
cool,300
these,3830
way,2997
grass,355
but,7214
caterpillar,1228
leaf,610
if,5719
minute,1382
this,24681
see,16338
soon,450
not,10260
a,65066
of,17549
put,12023
come,7853
every,490
went,2617
or,3883
did,12544
now,9266
police,171
snowflakes,29
have,18409
am,893
okay,23111
little,9717
one,18424
go,15721
your,22422
and,45270
shirts,47
down,7164
with,12312
her,6358
them,7184
boom,419
night,1706
guys,450
where,7301
sis,614
mhm,4025
foot,606
presenting,5
sandwich,365
there,17463
alphabet,84
the,95530
ate,2006
park,323
for,12455
time,3368
beautiful,663
got,6150
make,5618
is,33247
else,3246
baby,5302
left,598
dinner,544
daddy,3549
get,11455
wide,127
play,5514
we,17758
to,42483
teddy,350
warm,442
at,9987
be,7804
who,5473
blip,2
roamed,5
green,1742
wants,815
keep,1192
fine,420
she,9224
let,4136
sarah,1507
on,24565
as,2203
oh,28962
when,5648
should,2608
shit,32
no,18259
sometimes,559
yes,6549
music,338
so,9107
up,12569
gonna,10380
smoked,19
doo,406
hide,246
except,167
dry,437
because,4283
lips,63
bird,1041
their,1675
how,8870
right,14360
snake,352
know,11998
heard,391
exciting,128
into,2016
can,17024
that,41067
ooh,1164
think,9530
sitting,674
broke,376
finger,500
chimney,406
eye,421
were,3495
spin,140
hey,1890
lil,385
under,990
nibbled,180
beetle,30
huh,7126
dinosaur,394
my,7563
anywhere,154
annie,93
blocks,673
beds,130
his,6219
does,5003
those,3749
why,5293
stayed,286
they,10824
too,6039
write,782
being,510
bye,988
balls,254
open,1721
anybody,261
well,7223
read,2965
here,16461
hi,1842
said,5734
tape,937
yeah,18648
walls,47
coffee,922
tangled,94
look,11319
powerful,9
both,501
ears,480
roger,13
head,1471
whiner,3
many,1382
saturday,338
chair,1426
color,1894
him,4577
chi,3538
tell,4142
will,3052
much,1825
katy,12
springs,4
back,5487
from,2377
tiger,249
more,4949
coming,1113
long,1359
next,1769
unless,82
climb,260
alex,1117
test,68
called,1790
tall,402
good,9541
number,457
swim,200
say,5582
looked,506
pick,1311
medium,29
hair,1233
cone,240
paul,383
neck,329
far,331
sip,42
natural,23
some,8394
cutting,105
easier,114
nothing,534
makes,597
brussels,34
steering,31
done,1482
close,952
sort,195
hug,254
three,2274
heads,56
yellow,1145
piece,1571
something,3311
our,1442
dear,315
truck,1164
ball,2914
counter,66
top,1202
while,1034
leap,15
hole,618
p,275
rabbit,404
fixer,9
surprised,120
real,823
movie,290
count,492
which,1553
legs,346
god,392
me,14001
better,1897
dropped,251
movies,68
stay,1097
cucumbers,30
tub,66
sun,699
walk,793
basket,330
battery,118
matthew,272
pumpkins,31
ha,449
name,2204
out,8981
had,3356
scooby,2
sleep,820
frame,11
tired,616
saying,657
live,701
hard,1082
ah,1586
bath,1035
ahead,863
board,156
doing,3825
rules,34
again,2473
than,1030
mud,185
very,4924
lily,909
wow,2512
show,1798
hat,1288
tonight,448
apple,962
saw,1323
tock,41
sink,193
dough,205
