word_raw,count
woo,451
no,18259
pretty,2157
to,42483
guess,909
take,4372
this,24681
up,12569
that,41067
you,114059
sleeping,420
airplane,500
try,2228
honey,3509
tangerine,10
put,12023
minutes,374
there,17463
i,43635
ball,2914
always,679
what,43867
joyce,19
um,2634
everything,780
can,17024
be,7804
making,1032
so,9107
a,65066
get,11455
did,12544
keep,1192
them,7184
your,22422
is,33247
make,5618
back,5487
then,5800
motorcycle,132
okay,23111
color,1894
going,6453
her,6358
balance,48
cuts,34
door,1302
else,3246
out,8981
engine,272
pee,102
daddy,3549
do,27116
she,9224
though,939
sooner,17
off,3937
three,2274
in,27518
game,559
bring,1248
michelle,27
were,3495
nathan,52
hungry,1925
pear,147
piece,1571
waiting,200
me,14001
it,53730
not,10260
the,95530
why,5293
yeah,18648
and,45270
just,8147
on,24565
yesterday,685
bill,73
who,5473
nice,3465
today,2129
oh,28962
sun,699
tell,4142
nemo,56
gently,100
want,13465
here,16461
pond,61
lunch,705
go,15721
he,19102
but,7214
discover,11
alright,4329
anything,1112
kitty,886
all,10154
sweets,166
know,11998
his,6219
ask,756
very,4924
auntie,332
mom,1147
sure,2061
striped,35
anymore,686
have,18409
they,10824
fair,103
people,1256
say,5582
says,1595
two,4737
bed,1665
eat,4996
think,9530
soup,406
tiny,531
tuna,67
these,3830
watch,1802
dirty,767
warm,442
if,5719
help,2106
day,1917
close,952
gonna,10380
wake,269
secret,105
of,17549
how,8870
tired,616
helped,75
played,266
right,14360
really,2818
read,2965
shall,692
over,5975
mad,257
we,17758
about,5994
sweetie,1439
was,11708
like,17035
oops,819
cha,174
when,5648
huh,7126
nurse,165
older,102
strong,194
different,871
too,6039
bear,2811
tickle,502
where,7301
mall,71
fall,737
more,4949
look,11319
need,2646
duck,959
polite,17
rip,93
some,8394
worried,45
other,3334
come,7853
at,9987
see,16338
went,2617
wipes,14
cream,619
judy,137
first,2073
one,18424
blue,1852
snap,328
things,1745
lawnmower,9
mirror,224
down,7164
sorry,803
buy,591
play,5514
snail,78
now,9266
sarah,1507
are,17847
time,3368
advertisements,3
fix,946
clean,901
modern,11
never,955
until,740
would,4833
little,9717
will,3052
shut,340
had,3356
paul,383
hair,1233
papers,72
through,2544
changes,18
hey,1890
humm,32
animals,854
sandwich,365
t,354
live,701
swimming,352
himself,353
looks,2206
likes,567
wish,200
let,4136
tail,488
ya,2292
got,6150
sit,2779
mouth,1444
sense,56
feed,254
box,2174
rocket,521
snowball,17
something,3311
unpleasant,2
ooh,1164
cal,19
win,101
cookie,828
hole,618
x,132
butter,510
cheese,1012
becky,82
brown,517
phoebe,170
only,1186
nose,1133
baby,5302
book,4156
mhm,4025
by,1830
thomas,235
good,9541
geraldine,7
toe,153
him,4577
bus,762
whoops,1050
circus,182
hear,1217
ann,206
away,2391
doing,3825
happened,1622
dancing,252
moby,24
left,598
hafta,331
well,7223
house,2719
ding,196
night,1706
bombs,13
or,3883
an,3415
cocoon,427
bigger,418
being,510
mommy,4881
dawn,8
great,1641
hugs,26
number,457
careful,1071
goodbye,260
wet,476
late,242
super,71
carrots,189
with,12312
goes,2294
somewhere,229
asian,259
could,2849
fire,753
grover,218
water,2279
started,512
enough,919
dog,1888
real,823
makes,597
floppy,262
big,5321
silver,75
blanket,296
shouted,80
raced,17
training,32
instead,278
lily,909
elastic,30
morning,1249
mix,203
thank,3204
long,1359
dressed,190
above,175
blueberries,98
stayed,286
better,1897
donkey,225
rooster,133
its,511
tape,937
made,1374
yourself,664
wanna,6227
peach,55
bottles,167
oy,84
piles,41
mother,1081
chi,3538
puke,7
small,903
taste,328
w,171
ears,480
yes,6549
walk,793
even,1139
peanut,245
money,493
for,12455
laundry,76
bob,169
grey,76
please,2239
foot,606
bits,24
pulling,142
either,459
trees,434
as,2203
alligator,153
middle,247
skinny,61
proud,51
rock,339
trevor,182
bro,664
dollie,70
toy,545
my,7563
has,3559
said,5734
pushes,45
year,473
kiss,815
eating,1412
picture,1343
outside,931
flies,91
another,2805
pickle,243
fish,989
ta,710
around,2363
store,595
flying,247
ready,2066
way,2997
those,3749
finger,500
homerun,3
lemonade,53
slipper,63
hurt,776
barn,184
cute,466
magic,210
supper,502
texas,101
cutter,37
head,1471
cluster,1
shoes,643
home,1744
four,1326
street,475
rap,8
gimme,113
been,1084
mirrors,6
set,587
button,376
because,4283
along,407
strings,32
person,315
beautiful,663
fit,628
candle,75
any,2193
badger,14
ma,215
lying,86
crashed,69
monkey,445
fun,857
boom,419
maybe,2577
cry,245
exactly,182
their,1675
broke,376
colors,478
couple,335
boston,114
jackets,15
again,2473
deep,122
noise,518
upstairs,315
should,2608
end,807
pony,69
saucer,57
school,1901
pretended,17
than,1030
wheels,299
fill,94
blows,38
jump,637
square,268
nicer,17
wide,127
crowd,16
chairs,146
letter,448
into,2016
development,3
red,2186
plate,492
already,676
laying,42
almost,825
test,68
giant,174
puppy,499
snake,352
fifty,165
wash,612
abe,1316
five,1187
call,1418
boy,2255
bout,311
windows,99
elbows,42
raccoon,68
