word_raw,count
soap,140
bet,439
one,18424
that,41067
to,42483
twenty,318
try,2228
the,95530
rained,125
you,114059
well,7223
about,5994
coming,1113
sandwich,365
on,24565
because,4283
then,5800
yet,740
or,3883
likes,567
gun,126
as,2203
she,9224
carries,46
do,27116
have,18409
has,3559
in,27518
way,2997
no,18259
bye,988
this,24681
we,17758
here,16461
ready,2066
uh,2403
a,65066
i,43635
said,5734
without,283
dumpling,5
wear,623
piece,1571
beautiful,663
hallways,1
who,5473
what,43867
being,510
but,7214
me,14001
take,4372
oh,28962
his,6219
tomato,111
glockenspiel,6
bear,2811
gonna,10380
auntie,332
of,17549
going,6453
held,60
kiss,815
not,10260
its,511
tape,937
at,9987
by,1830
them,7184
can,17024
must,901
book,4156
yeah,18648
were,3495
okay,23111
watch,1802
ouch,152
beach,421
truck,1164
two,4737
he,19102
four,1326
they,10824
sweet,293
and,45270
front,605
some,8394
spill,173
fit,628
her,6358
was,11708
pears,256
find,2219
ate,2006
could,2849
wait,2204
lights,188
through,2544
turned,293
lay,301
push,1341
thirsty,188
needs,449
oops,819
cups,265
back,5487
big,5321
know,11998
ha,449
honey,3509
string,228
paper,1309
baby,5302
your,22422
twinkle,88
little,9717
are,17847
bunny,1006
why,5293
around,2363
often,162
letter,448
velociraptor,8
set,587
drank,79
put,12023
took,996
mommy,4881
for,12455
come,7853
go,15721
animals,854
night,1706
still,2133
paw,48
driving,231
orange,993
cats,133
after,1552
bottom,314
made,1374
too,6039
ran,360
food,1318
day,1917
each,359
it,53730
higher,91
says,1595
door,1302
hip,39
huh,7126
only,1186
see,16338
flavor,60
stick,643
is,33247
look,11319
sticks,171
up,12569
cream,619
farmers,10
eat,4996
drink,1217
these,3830
walking,364
hear,1217
great,1641
think,9530
good,9541
chased,60
bridge,281
abe,1316
dishes,253
turn,2448
boo,562
there,17463
prince,137
when,5648
chair,1426
ana,88
kind,2260
whoa,891
waterfall,15
name,2204
which,1553
from,2377
prisoner,2
play,5514
leg,296
clean,901
pascal,49
yes,6549
with,12312
out,8981
salad,273
boots,313
debra,6
now,9266
all,10154
my,7563
gotten,60
pop,914
ask,756
delicious,412
freezer,44
pooh,306
close,952
hon,120
price,20
leaf,610
open,1721
thing,1728
hole,618
busy,286
ball,2914
instead,278
mammals,35
salt,171
main,17
doggy,146
chi,3538
first,2073
men,196
face,996
down,7164
couch,196
nice,3465
best,381
pigs,198
gosh,722
polly,97
bacon,106
muffins,36
elephants,912
read,2965
purple,556
say,5582
mhm,4025
sounds,346
even,1139
their,1675
yellow,1145
alright,4329
sky,336
really,2818
already,676
shot,76
morning,1249
like,17035
jack,238
hi,1842
blocks,673
whoops,1050
before,1160
couple,335
finally,98
crying,288
letters,275
taking,544
dig,146
reading,349
necklace,103
shadow,71
want,13465
so,9107
blow,598
get,11455
school,1901
milk,1477
different,871
cuckoo,54
strong,194
tasks,2
running,295
wash,612
full,396
store,595
if,5719
wow,2512
amanda,216
time,3368
making,1032
heavy,299
outside,931
did,12544
hat,1288
three,2274
be,7804
sitting,674
walk,793
georgie,37
him,4577
part,678
mad,257
visit,179
tell,4142
daddy,3549
should,2608
library,195
home,1744
right,14360
boop,124
office,130
got,6150
unplug,10
stripe,13
eve,606
chinese,43
snack,153
story,1270
room,1498
sing,715
comfy,32
toy,545
egg,1239
sleep,820
lambs,15
crayon,407
sharing,45
doing,3825
empty,181
just,8147
round,433
mix,203
opened,140
those,3749
called,1790
girls,195
water,2279
let,4136
success,8
show,1798
left,598
bounce,333
word,449
girl,1413
pulled,128
brave,68
fifteenth,17
pumpkin,259
color,1894
finished,425
mean,1455
fly,407
people,1256
clap,181
bring,1248
pools,3
wheels,299
strawberry,175
butterfly,464
children,272
leave,1104
problems,43
shirt,587
comes,1050
wither,4
clown,299
new,1701
telling,233
duck,959
went,2617
mowing,29
stared,23
grass,355
behind,459
pine,33
green,1742
church,138
us,1782
wanna,6227
second,540
park,323
how,8870
pretty,2157
gentle,167
cheese,1012
giraffe,233
ago,274
sweetie,1439
cupcake,198
make,5618
nose,1133
ten,510
river,153
mariana,147
brother,291
growled,6
eyes,899
dry,437
largest,42
dear,315
fall,737
puffed,49
sugar,472
cozy,44
den,5
marie,51
other,3334
cone,240
square,268
cows,161
such,353
lily,909
would,4833
came,1532
getting,1418
arrest,8
suppers,3
away,2391
much,1825
seeds,148
picture,1343
crumbs,52
chairs,146
give,2762
cat,1653
windows,99
more,4949
cracked,38
stars,253
pull,987
hang,408
head,1471
um,2634
everywhere,191
standing,223
dunno,66
raining,158
build,533
rice,353
bob,169
dirty,767
manuela,382
messed,28
over,5975
box,2174
mrs,436
bag,683
finish,703
had,3356
cover,304
neither,37
smile,99
orangutan,11
ear,369
last,1297
lost,411
living,336
candy,297
under,990
bug,309
thirty,250
will,3052
clips,18
twelve,156
santa,296
tugboat,20
foods,51
elephant,922
fridge,39
knees,70
talking,709
where,7301
scarecrow,19
turtle,277
brown,517
train,1083
stuff,942
