word_raw,count
to,42483
long,1359
hook,160
let,4136
in,27518
if,5719
playing,1029
i,43635
can,17024
you,114059
your,22422
it,53730
do,27116
this,24681
look,11319
with,12312
we,17758
at,9987
like,17035
tell,4142
gonna,10380
how,8870
okay,23111
pretty,2157
doing,3825
water,2279
tall,402
picture,1343
going,6453
wanna,6227
a,65066
out,8981
for,12455
love,1219
then,5800
the,95530
more,4949
mom,1147
her,6358
over,5975
get,11455
park,323
old,1057
ball,2914
thing,1728
coffee,922
good,9541
waking,24
still,2133
did,12544
have,18409
slow,175
here,16461
was,11708
boat,484
just,8147
lemme,385
she,9224
gotta,716
seven,561
cuckoo,54
stewardess,9
think,9530
on,24565
me,14001
him,4577
cream,619
what,43867
these,3830
make,5618
hi,1842
sticking,125
hurt,776
an,3415
about,5994
us,1782
standing,223
ruby,147
got,6150
see,16338
had,3356
he,19102
ice,997
know,11998
there,17463
fall,737
my,7563
canary,11
kind,2260
huh,7126
yeah,18648
trained,40
are,17847
sit,2779
please,2239
could,2849
elephant,922
baby,5302
picked,195
tv,434
train,1083
skinny,61
feel,765
go,15721
set,587
maybe,2577
until,740
car,2423
courage,33
getting,1418
adam,1375
uh,2403
later,898
bet,439
right,14360
but,7214
coming,1113
though,939
that,41067
come,7853
no,18259
is,33247
wow,2512
and,45270
used,543
teaching,28
very,4924
they,10824
check,249
hot,1039
oh,28962
shower,152
beginning,94
be,7804
imagining,3
looking,1179
up,12569
naughty,90
went,2617
tuesday,245
not,10260
answering,22
day,1917
back,5487
paper,1309
eating,1412
night,1706
time,3368
put,12023
dark,329
somewhere,229
all,10154
today,2129
so,9107
yes,6549
plastic,118
been,1084
making,1032
would,4833
wear,623
thought,1258
bread,446
grand,48
happy,666
where,7301
brain,18
bug,309
will,3052
stable,15
well,7223
ya,2292
fly,407
honey,3509
said,5734
boots,313
little,9717
too,6039
trying,682
dirt,211
name,2204
wind,256
summertime,8
apple,962
or,3883
balls,254
them,7184
ow,196
bag,683
red,2186
bear,2811
hear,1217
aunt,227
slept,66
neck,329
pooh,306
start,646
bro,664
teeny,55
outdoors,41
by,1830
mother,1081
remember,2516
which,1553
might,951
hold,1320
green,1742
bowls,42
owl,769
first,2073
ears,480
landed,168
strange,98
else,3246
drinking,231
john,162
city,151
nice,3465
alex,1117
wait,2204
foot,606
now,9266
rain,312
because,4283
take,4372
of,17549
broom,110
lay,301
when,5648
leaf,610
called,1790
sure,2061
gimme,113
alright,4329
yellow,1145
dirty,767
says,1595
enthusiasm,3
bottle,529
eat,4996
pennies,99
play,5514
recent,5
give,2762
were,3495
silly,1097
prince,137
sheep,226
stay,1097
piece,1571
five,1187
even,1139
attached,48
outside,931
man,792
down,7164
book,4156
ready,2066
why,5293
who,5473
somebody,491
oven,126
someone,313
dollhouse,16
times,200
one,18424
unpack,8
ah,1586
reached,64
abe,1316
fraser,200
jacket,120
pierre,14
morty,10
sam,261
ot,14
s,351
hair,1233
party,597
things,1745
everything,780
push,1341
rabbit,404
stick,643
alphabet,84
breakfast,637
talk,1508
mommy,4881
does,5003
mouth,1444
backpack,462
off,3937
caw,2
read,2965
towel,352
hippo,161
dinner,544
auntie,332
great,1641
story,1270
pour,298
sing,715
kept,141
hafta,331
summer,219
box,2174
anything,1112
want,13465
as,2203
milk,1477
before,1160
steps,90
chi,3538
some,8394
hyena,23
from,2377
mhm,4025
turn,2448
faucet,24
tried,195
horse,498
people,1256
self,24
taking,544
learn,263
kitchen,673
peek,158
only,1186
north,76
illustrations,3
guy,517
matthew,272
few,412
bunny,1006
place,635
stuff,942
daddy,3549
bed,1665
asian,259
looks,2206
noise,518
scared,410
gets,503
noodle,76
holes,260
bath,1035
du,19
those,3749
wherever,37
pick,1311
girl,1413
song,651
microphone,673
elephants,912
plenty,89
next,1769
top,1202
father,226
cutter,37
loop,41
sliding,44
made,1374
almost,825
kitten,162
diaper,426
bird,1041
miss,450
swinging,56
eyebrows,31
reason,91
barn,184
shock,6
school,1901
mix,203
kinda,329
big,5321
sewing,19
roller,59
another,2805
whoa,891
tickle,502
something,3311
slice,493
d,370
clown,299
onion,34
chair,1426
couple,335
should,2608
camera,546
jump,637
their,1675
amazed,12
anytime,19
leave,1104
colors,478
through,2544
rocket,521
build,533
forgot,364
world,174
protect,29
cookie,828
found,1119
say,5582
ariel,188
soldiers,14
friend,498
ruin,33
tot,3
captain,61
balloon,631
pickle,243
press,316
took,996
peanuts,38
real,823
living,336
flew,487
together,1066
football,243
choice,66
lullabies,4
banana,359
children,272
butterfly,464
far,331
meeting,40
three,2274
wan,64
spell,276
third,89
christmas,339
has,3559
wallet,32
life,105
thank,3204
around,2363
kids,567
teacher,236
try,2228
bridge,281
catch,612
n,290
gone,526
eight,476
bring,1248
jill,118
tonsils,36
throw,1485
large,96
gosh,722
fear,13
exercises,22
bam,59
keep,1192
diapers,69
bitty,18
knows,169
better,1897
goldenrod,11
h,153
chicken,647
use,1442
game,559
minute,1382
clock,268
came,1532
own,377
talked,96
different,871
corn,381
danny,62
nap,460
workers,19
pool,171
drawer,98
boy,2255
orange,993
cartoon,19
shall,692
buddy,112
forest,111
other,3334
roast,59
cat,1653
understand,203
anybody,261
slipping,7
cups,265
visit,179
squeak,170
really,2818
money,493
crossed,17
happens,438
played,266
flower,313
room,1498
lobster,114
draw,1133
than,1030
every,490
yucky,177
crayons,515
madame,29
high,455
la,164
spaghetti,159
goodbye,260
toby,55
truck,1164
jane,80
yep,1395
everyday,95
god,392
heart,176
goldilocks,44
need,2646
way,2997
watch,1802
soda,129
last,1297
sunny,115
cold,769
while,1034
lot,981
dog,1888
behind,459
talking,709
connect,26
surprise,210
um,2634
super,71
week,487
already,676
oliver,178
zero,78
much,1825
charlie,96
short,154
afraid,208
floor,1099
new,1701
tape,937
bock,49
ripped,66
places,78
bar,80
friday,340
wash,612
wagon,134
hand,1320
secret,105
l,213
yup,775
bye,988
ours,42
grass,355
his,6219
roof,120
hello,1605
sweetie,1439
threw,209
cute,466
match,198
seem,95
break,625
rings,130
tooth,158
call,1418
bit,1230
felt,281
glad,195
fix,946
lives,334
hey,1890
lights,188
penny,138
alarm,19
pen,246
color,1894
squash,64
dropped,251
lots,583
eve,606
whoops,1050
horses,152
sis,614
hard,1082
ceiling,60
cookies,575
procession,2
puppy,499
shopping,152
clean,901
friends,528
awful,144
run,530
eats,141
boo,562
sleep,820
such,353
gave,624
closed,236
chandeliers,2
shed,31
noises,66
comes,1050
block,383
yourself,664
planning,19
salad,273
desk,101
mama,565
fishes,37
putting,543
showed,96
again,2473
brush,418
grow,237
wanted,622
demand,1
any,2193
moose,68
close,952
tock,41
tree,1027
pull,987
himself,353
ones,721
told,735
chips,111
cake,856
goes,2294
choke,174
crossing,30
into,2016
bang,464
broke,376
mariana,147
turkey,237
roll,476
seat,278
shake,459
fluffy,27
mean,1455
ask,756
days,241
two,4737
find,2219
ride,651
icing,36
co,28
whats,56
help,2106
watched,82
mushrooms,39
screws,30
human,61
motors,4
stuck,663
c,406
blow,598
malcolm,41
singing,182
guys,450
mess,354
drink,1217
away,2391
live,701
shouted,80
save,153
reach,235
blocks,673
telephone,300
plus,43
circles,85
dough,205
bee,204
bout,311
also,507
rattle,54
beautiful,663
touch,823
oops,819
bigger,418
believe,272
hiding,281
polar,81
write,782
hungry,1925
wide,127
fit,628
turtle,277
ding,196
french,143
trunks,175
pencils,57
boys,287
careful,1071
announced,15
papa,285
home,1744
cry,245
guess,909
singer,13
wheat,213
fruit,212
quite,284
returned,26
flood,9
canada,33
lily,909
cindy,65
hands,831
vanilla,59
listening,109
wrong,458
polly,97
ahead,863
house,2719
six,605
state,174
emily,100
bloody,4
anymore,686
working,233
cocoa,52
street,475
hole,618
licking,24
anxious,6
aw,388
flowers,446
pocket,336
african,301
arms,212
corner,341
tallulah,31
cakes,75
alaska,21
recently,35
tea,711
peter,184
writing,179
airport,53
mind,221
kill,64
cut,811
lion,427
picking,114
course,207
pie,653
kangaroo,200
zebras,42
noisy,75
yours,568
round,433
flowing,7
sticks,171
max,331
chee,12
books,697
flat,144
able,225
ate,2006
minutes,374
farm,259
sitting,674
queen,148
cloud,55
opening,57
busy,286
probably,683
pretend,435
ant,96
both,501
nine,438
puts,101
sound,343
magic,210
ooh,1164
creatures,68
ping,15
girls,195
open,1721
lady,419
eighty,22
teaspoon,14
business,47
blue,1852
morning,1249
asleep,197
kiss,815
drawing,246
heaving,2
california,50
funny,1211
puddle,158
tastes,131
head,1471
pig,603
buy,591
beard,62
fell,879
end,807
begins,39
brown,517
mats,6
juice,1079
bracelet,93
welcome,411
others,55
underneath,152
ounces,6
lunch,705
pushed,261
running,295
work,1183
coat,156
having,713
yeh,370
picnic,381
plate,492
sunday,535
fresh,160
puppets,77
sleepy,300
trees,434
watering,54
wolf,167
shut,340
record,204
small,903
warm,442
worry,157
seen,565
basement,33
upstairs,315
spoon,750
being,510
move,769
trick,127
door,1302
