loss,phon_loss,phon_cosine_similarity,phon_euclidean_distance,phon_feature_accuracy,phon_phoneme_wise_accuracy,phon_word_accuracy,closest_phoneme_l1_accuracy,closest_phoneme_l2_accuracy,closest_phoneme_cosine_accuracy
0.28471794724464417,0.28471794724464417,0.35252299904823303,1.6311026811599731,0.9172126650810242,0.0,0.0,0.0022522523067891598,0.0022522523067891598,0.5720720887184143
0.28993451595306396,0.28993451595306396,0.36257678270339966,1.6374214887619019,0.9154704809188843,0.0,0.0,0.0030959751456975937,0.0030959751456975937,0.4829721450805664
0.2840700149536133,0.2840700149536133,0.31360337138175964,1.6496820449829102,0.9151007533073425,0.0,0.0,0.0,0.0,0.49162012338638306
0.2676381468772888,0.2676381468772888,0.2923097312450409,1.6133968830108643,0.9195494651794434,0.0,0.0,0.0029498524963855743,0.0029498524963855743,0.5398229956626892
0.27848020195961,0.27848020195961,0.34898436069488525,1.6327801942825317,0.9164395928382874,0.0,0.0,0.01089918240904808,0.01089918240904808,0.6130790114402771
0.2786405384540558,0.2786405384540558,0.37629905343055725,1.643728494644165,0.9147727489471436,0.0,0.0,0.011904762126505375,0.011904762126505375,0.6785714030265808
0.2664959132671356,0.2664959132671356,0.34978803992271423,1.6054673194885254,0.9201832413673401,0.0,0.0,0.0,0.0,0.6233421564102173
0.2680489420890808,0.2680489420890808,0.367957204580307,1.6023308038711548,0.9201251864433289,0.0,0.0,0.0,0.0,0.66576087474823
0.2703382968902588,0.2703382968902588,0.3756626844406128,1.6093562841415405,0.9191033244132996,0.0,0.0,0.002923976629972458,0.002923976629972458,0.6842105388641357
0.2776584029197693,0.2776584029197693,0.3876170516014099,1.6125562191009521,0.9184629917144775,0.0,0.0,0.0,0.0,0.6829897165298462
0.28054550290107727,0.28054550290107727,0.3313720226287842,1.656254529953003,0.9147356152534485,0.0,0.0,0.0,0.0,0.5367646813392639
0.27408385276794434,0.27408385276794434,0.395603746175766,1.6194038391113281,0.9175878167152405,0.0,0.0,0.0,0.0,0.7047146558761597
0.26966744661331177,0.26966744661331177,0.3719445765018463,1.607642412185669,0.919594943523407,0.0,0.0,0.0,0.0,0.6483790278434753
0.26180967688560486,0.26180967688560486,0.349467396736145,1.596138596534729,0.9208133816719055,0.0,0.0,0.0026315790601074696,0.0026315790601074696,0.6263157725334167
0.2730810344219208,0.2730810344219208,0.3662755787372589,1.6248764991760254,0.9175400137901306,0.0,0.0,0.0,0.0,0.6380696892738342
0.2656729221343994,0.2656729221343994,0.3503152132034302,1.6266512870788574,0.9174421429634094,0.0,0.0,0.0,0.0,0.6036745309829712
0.2623540461063385,0.2623540461063385,0.34871917963027954,1.6290380954742432,0.9170829057693481,0.0,0.0,0.0,0.0,0.6236263513565063
0.2725929915904999,0.2725929915904999,0.3487963080406189,1.6427491903305054,0.9150673151016235,0.0,0.0,0.0027777778450399637,0.0027777778450399637,0.6138888597488403
0.2868098318576813,0.2868098318576813,0.32583993673324585,1.6771470308303833,0.9114973545074463,0.0,0.0,0.0,0.0,0.5647059082984924
0.29151642322540283,0.29151642322540283,0.30783796310424805,1.7135711908340454,0.9077579379081726,0.0,0.0,0.0,0.0,0.5278592109680176
0.27643629908561707,0.27643629908561707,0.25787100195884705,1.6908836364746094,0.9111859202384949,0.0,0.0,0.0,0.0,0.40740740299224854
0.2694101631641388,0.2694101631641388,0.25660276412963867,1.6783784627914429,0.9123111367225647,0.0,0.0,0.0,0.0,0.46321526169776917
0.278150349855423,0.278150349855423,0.26652249693870544,1.7098896503448486,0.908869743347168,0.0,0.0,0.0,0.0,0.4428223967552185
0.25980961322784424,0.25980961322784424,0.25142818689346313,1.6505926847457886,0.9157223105430603,0.0,0.0,0.0,0.0,0.4542936384677887
0.2610684037208557,0.2610684037208557,0.28071582317352295,1.6490510702133179,0.9151515364646912,0.0,0.0,0.0,0.0,0.5135802626609802
0.26662561297416687,0.26662561297416687,0.2592630088329315,1.6758558750152588,0.9126559495925903,0.0,0.0,0.010695187374949455,0.010695187374949455,0.4518716633319855
0.27689018845558167,0.27689018845558167,0.2898392975330353,1.7052110433578491,0.9096441268920898,0.0,0.0,0.006085192784667015,0.006085192784667015,0.4279918968677521
0.26057201623916626,0.26057201623916626,0.2561606168746948,1.6551976203918457,0.9150197505950928,0.0,0.0,0.012077294290065765,0.012077294290065765,0.4275362193584442
0.28274500370025635,0.28274500370025635,0.2442287653684616,1.7208811044692993,0.9070867300033569,0.0,0.0,0.018518518656492233,0.018518518656492233,0.43915343284606934
0.2928485870361328,0.2928485870361328,0.2828476130962372,1.7307978868484497,0.9053133130073547,0.0,0.0,0.06233062222599983,0.06233062222599983,0.49864497780799866
0.2874431312084198,0.2874431312084198,0.2619628608226776,1.7227897644042969,0.9062106013298035,0.0,0.0,0.05544554442167282,0.05544554442167282,0.47722771763801575
0.2800711393356323,0.2800711393356323,0.24219262599945068,1.6996725797653198,0.9088510274887085,0.0,0.0,0.08179419487714767,0.08179419487714767,0.4670184552669525
0.2958604693412781,0.2958604693412781,0.2733766734600067,1.7400538921356201,0.9039108753204346,0.0,0.0,0.0683760717511177,0.0683760717511177,0.47863247990608215
0.28311917185783386,0.28311917185783386,0.2716744840145111,1.7158156633377075,0.9070960283279419,0.0,0.0,0.043887145817279816,0.043887145817279816,0.4952978193759918
0.2662486732006073,0.2662486732006073,0.26670601963996887,1.6653966903686523,0.913019061088562,0.0,0.0,0.03703703731298447,0.03703703731298447,0.5264550447463989
0.26825883984565735,0.26825883984565735,0.2242499440908432,1.7032158374786377,0.9099525809288025,0.0,0.0,0.016587678343057632,0.016587678343057632,0.3744075894355774
0.26002174615859985,0.26002174615859985,0.2579132318496704,1.6750949621200562,0.9126426577568054,0.0,0.0,0.01246882788836956,0.01246882788836956,0.48129674792289734
0.27424344420433044,0.27424344420433044,0.2409568428993225,1.7187321186065674,0.9073355793952942,0.0,0.0,0.015243902802467346,0.015243902802467346,0.4481707215309143
0.26705849170684814,0.26705849170684814,0.23674185574054718,1.7023189067840576,0.9100009202957153,0.0,0.0,0.0030030030757188797,0.0030030030757188797,0.4114114046096802
0.2473074346780777,0.2473074346780777,0.2806735038757324,1.625324010848999,0.9185032248497009,0.0,0.0,0.007575757801532745,0.007575757801532745,0.5126262903213501
0.25032708048820496,0.25032708048820496,0.24679309129714966,1.6563483476638794,0.9149877429008484,0.0,0.0,0.0054054055362939835,0.0054054055362939835,0.4567567706108093
0.261927992105484,0.261927992105484,0.27277663350105286,1.6708649396896362,0.9127209782600403,0.0,0.0,0.0078125,0.0078125,0.5
0.26253536343574524,0.26253536343574524,0.2719072103500366,1.676343321800232,0.9123829007148743,0.0,0.0,0.002785515272989869,0.002785515272989869,0.48746517300605774
0.24965153634548187,0.24965153634548187,0.21083518862724304,1.6640386581420898,0.9140923619270325,0.0,0.0,0.021844660863280296,0.021844660863280296,0.4223301112651825
0.25921323895454407,0.25921323895454407,0.1740541011095047,1.7015396356582642,0.9099741578102112,0.0,0.0,0.029147982597351074,0.029147982597351074,0.3363228738307953
0.25283268094062805,0.25283268094062805,0.18646839261054993,1.6914161443710327,0.910598874092102,0.0,0.0,0.04739336669445038,0.04739336669445038,0.40758293867111206
0.25745007395744324,0.25745007395744324,0.16019472479820251,1.7049250602722168,0.9088760018348694,0.0,0.0,0.044917259365320206,0.044917259365320206,0.37352246046066284
0.25459423661231995,0.25459423661231995,0.1386369913816452,1.6698517799377441,0.9118586182594299,0.0,0.0,0.09836065769195557,0.09836065769195557,0.44262295961380005
0.26098164916038513,0.26098164916038513,0.12271547317504883,1.660175085067749,0.9119834899902344,0.0,0.0,0.1090909093618393,0.1090909093618393,0.5159090757369995
0.2554439306259155,0.2554439306259155,0.06270895153284073,1.6289992332458496,0.9146149158477783,0.0,0.0,0.171875,0.171875,0.53125
0.2549879252910614,0.2549879252910614,0.0714983269572258,1.6414581537246704,0.9127066135406494,0.0,0.0,0.17045454680919647,0.17045454680919647,0.5880681872367859
0.2654299736022949,0.2654299736022949,0.06236279010772705,1.6795705556869507,0.9083538055419922,0.0,0.0,0.16486486792564392,0.16486486792564392,0.5189189314842224
0.25973063707351685,0.25973063707351685,0.05068960040807724,1.6439627408981323,0.9124885201454163,0.0,0.0,0.17272727191448212,0.17272727191448212,0.5
0.2565602660179138,0.2565602660179138,0.05857007950544357,1.644788146018982,0.9117568731307983,0.0,0.0,0.1671554297208786,0.1671554297208786,0.5425220131874084
0.2650148868560791,0.2650148868560791,0.04195699095726013,1.6830500364303589,0.907687246799469,0.0,0.0,0.1634877324104309,0.1634877324104309,0.5068119764328003
0.26840895414352417,0.26840895414352417,0.06107800453901291,1.7044824361801147,0.9067496061325073,0.0,0.0,0.13245032727718353,0.13245032727718353,0.41501104831695557
0.24521592259407043,0.24521592259407043,0.08054808527231216,1.614803671836853,0.916325032711029,0.0,0.0,0.15649867057800293,0.15649867057800293,0.5649867653846741
0.2580350637435913,0.2580350637435913,0.1364714801311493,1.6487083435058594,0.9133070111274719,0.0,0.0,0.12391304224729538,0.12391304224729538,0.47826087474823
0.27211737632751465,0.27211737632751465,0.1895844042301178,1.6854817867279053,0.9094659686088562,0.0,0.0,0.12128712981939316,0.12128712981939316,0.5247524976730347
0.26661238074302673,0.26661238074302673,0.21447741985321045,1.6470309495925903,0.9142309427261353,0.0,0.0,0.0835443064570427,0.0835443064570427,0.5898734331130981
0.2686891257762909,0.2686891257762909,0.2163093239068985,1.6722484827041626,0.9119042158126831,0.0,0.0,0.06366048008203506,0.06366048008203506,0.511936366558075
0.26903942227363586,0.26903942227363586,0.22856378555297852,1.6931490898132324,0.9102166891098022,0.0,0.0,0.030959751456975937,0.030959751456975937,0.45820432901382446
0.24997003376483917,0.24997003376483917,0.28085562586784363,1.6123758554458618,0.9195048809051514,0.0,0.0,0.01690140925347805,0.01690140925347805,0.5323943495750427
0.2709027826786041,0.2709027826786041,0.25994211435317993,1.717754602432251,0.908172607421875,0.0,0.0,0.0,0.0,0.38787877559661865
0.26537859439849854,0.26537859439849854,0.34568262100219727,1.6496241092681885,0.9146914482116699,0.0,0.0,0.0033003301359713078,0.0033003301359713078,0.46204620599746704
0.25652748346328735,0.25652748346328735,0.38094598054885864,1.6390995979309082,0.9154704809188843,0.0,0.0,0.0,0.0,0.7368420958518982
0.30706811845302584,0.30706811845302584,0.27383739507716637,1.7422574188398279,0.9016433806523033,0.0,0.0,0.024487378180998824,0.024487378180998824,0.5208157510861107,0.23870773108109183,3156.9097983837128
0.2583913207054138,0.2583913207054138,0.32966509461402893,1.649061679840088,0.9152272939682007,0.0,0.0,0.0,0.0,0.5724999904632568
0.26582780480384827,0.26582780480384827,0.3659260869026184,1.6429637670516968,0.9152487516403198,0.0,0.0,0.002673796843737364,0.002673796843737364,0.6497326493263245
0.2607080936431885,0.2607080936431885,0.3841979205608368,1.6312689781188965,0.9167950749397278,0.0,0.0,0.002421307610347867,0.002421307610347867,0.6731234788894653
0.27314963936805725,0.27314963936805725,0.34340140223503113,1.6771926879882812,0.9123485088348389,0.0,0.0,0.0024999999441206455,0.0024999999441206455,0.5224999785423279
0.26271775364875793,0.26271775364875793,0.3104861378669739,1.6649688482284546,0.9134092926979065,0.0,0.0,0.0024570024106651545,0.0024570024106651545,0.5429975390434265
0.2507970333099365,0.2507970333099365,0.3866472840309143,1.6168967485427856,0.9181123971939087,0.0,0.0,0.0,0.0,0.694656491279602
0.24950306117534637,0.24950306117534637,0.36286792159080505,1.6266354322433472,0.9175174236297607,0.0,0.0,0.0,0.0,0.606951892375946
0.24578939378261566,0.24578939378261566,0.38083332777023315,1.6191688776016235,0.9178940057754517,0.0,0.0,0.0,0.0,0.6759776473045349
0.2422453761100769,0.2422453761100769,0.35442280769348145,1.6104439496994019,0.9192746877670288,0.0,0.0,0.0,0.0,0.6065573692321777
0.246415376663208,0.246415376663208,0.3777145445346832,1.6107393503189087,0.9186075925827026,0.0,0.0,0.0,0.0,0.6831955909729004
0.24891960620880127,0.24891960620880127,0.35508233308792114,1.6302490234375,0.9167770743370056,0.0,0.0,0.0,0.0,0.6326530575752258
0.2703801095485687,0.2703801095485687,0.36919882893562317,1.6872929334640503,0.9105709791183472,0.0,0.0,0.0,0.0,0.5501285195350647
0.2320491522550583,0.2320491522550583,0.4003481864929199,1.5681127309799194,0.9239183068275452,0.0,0.0,0.0,0.0,0.6791443824768066
0.24529001116752625,0.24529001116752625,0.32941973209381104,1.6329594850540161,0.9169220328330994,0.0,0.0,0.0,0.0,0.5421348214149475
0.2557150721549988,0.2557150721549988,0.31440839171409607,1.6602421998977661,0.914166271686554,0.0,0.0,0.004926108289510012,0.004926108289510012,0.5147783160209656
0.25969451665878296,0.25969451665878296,0.2656020224094391,1.6944833993911743,0.910765528678894,0.0,0.0,0.005263158120214939,0.005263158120214939,0.44736841320991516
0.27092283964157104,0.27092283964157104,0.24598146975040436,1.7112959623336792,0.9089162349700928,0.0,0.0,0.0028818442951887846,0.0028818442951887846,0.4149855971336365
0.25228622555732727,0.25228622555732727,0.2498347908258438,1.6603926420211792,0.9147518873214722,0.0,0.0,0.002747252816334367,0.002747252816334367,0.4258241653442383
0.24456751346588135,0.24456751346588135,0.29368266463279724,1.6437389850616455,0.9159533977508545,0.0,0.0,0.005089058540761471,0.005089058540761471,0.5114504098892212
0.24845939874649048,0.24845939874649048,0.26647433638572693,1.6423165798187256,0.9153274297714233,0.0,0.0,0.03166227042675018,0.03166227042675018,0.5435356497764587
0.24880516529083252,0.24880516529083252,0.2915533483028412,1.634157419204712,0.9166666865348816,0.0,0.0,0.017985612154006958,0.017985612154006958,0.5215827226638794
0.2540418803691864,0.2540418803691864,0.1806621551513672,1.6708097457885742,0.9116494655609131,0.0,0.0,0.11081793904304504,0.11081793904304504,0.5065963268280029
0.27080389857292175,0.27080389857292175,0.18091963231563568,1.6923869848251343,0.9086419939994812,0.0,0.0,0.1358024626970291,0.1358024626970291,0.5012345910072327
0.2532033920288086,0.2532033920288086,0.15738137066364288,1.631394386291504,0.9148739576339722,0.0,0.0,0.15776081383228302,0.15776081383228302,0.5216284990310669
0.2435147911310196,0.2435147911310196,0.1704855114221573,1.6542507410049438,0.9122167229652405,0.0,0.0,0.17765043675899506,0.17765043675899506,0.5472779273986816
0.23770566284656525,0.23770566284656525,0.19080425798892975,1.619377851486206,0.9162768721580505,0.0,0.0,0.1342281848192215,0.1342281848192215,0.5816555023193359
0.23433664441108704,0.23433664441108704,0.19211803376674652,1.6222667694091797,0.9165558218955994,0.0,0.0,0.13658536970615387,0.13658536970615387,0.5414634346961975
0.23605602979660034,0.23605602979660034,0.2668837010860443,1.6004376411437988,0.9183971881866455,0.0,0.0,0.12944161891937256,0.12944161891937256,0.6624365448951721
0.2554296851158142,0.2554296851158142,0.3195483386516571,1.6437751054763794,0.9142323136329651,0.0,0.0,0.10796914994716644,0.10796914994716644,0.6272493600845337
0.24281443655490875,0.24281443655490875,0.3328554928302765,1.6199365854263306,0.917800784111023,0.0,0.0,0.05089820176362991,0.05089820176362991,0.5928143858909607
0.2611945569515228,0.2611945569515228,0.3218848705291748,1.6678398847579956,0.9123074412345886,0.0,0.0,0.022346368059515953,0.022346368059515953,0.6089385747909546
0.26688843965530396,0.26688843965530396,0.36494794487953186,1.6674293279647827,0.9124749898910522,0.0,0.0,0.005076142027974129,0.005076142027974129,0.6192893385887146
0.25736531615257263,0.25736531615257263,0.3022262454032898,1.6743298768997192,0.9126231670379639,0.0,0.0,0.004089979454874992,0.004089979454874992,0.5276073813438416
0.26960018277168274,0.26960018277168274,0.2717127799987793,1.7377903461456299,0.9057239294052124,0.0,0.0,0.0,0.0,0.44708994030952454
0.25328996777534485,0.25328996777534485,0.2936056852340698,1.690349817276001,0.9109123945236206,0.0,0.0,0.0,0.0,0.5081967115402222
0.2616182267665863,0.2616182267665863,0.26925837993621826,1.712087869644165,0.9088601469993591,0.0,0.0,0.0,0.0,0.4568527936935425
0.26727426052093506,0.26727426052093506,0.27577146887779236,1.7250909805297852,0.9070758819580078,0.0,0.0,0.0,0.0,0.46547314524650574
0.2771771550178528,0.2771771550178528,0.28114238381385803,1.7577203512191772,0.9037216901779175,0.0,0.0,0.0,0.0,0.41747573018074036
0.25401571393013,0.25401571393013,0.3232303261756897,1.6753116846084595,0.9124848246574402,0.0,0.0,0.005333333276212215,0.005333333276212215,0.5120000243186951
0.24296407401561737,0.24296407401561737,0.35330379009246826,1.6131819486618042,0.918117344379425,0.0,0.0,0.03989361599087715,0.03989361599087715,0.5558510422706604
0.2442423552274704,0.2442423552274704,0.3694974482059479,1.5828551054000854,0.9203047156333923,0.0,0.0,0.09604519605636597,0.09604519605636597,0.7655367255210876
0.2718579173088074,0.2718579173088074,0.3269972801208496,1.6615632772445679,0.911960244178772,0.0,0.0,0.10161662846803665,0.10161662846803665,0.6235565543174744
0.25823044776916504,0.25823044776916504,0.31274381279945374,1.6306259632110596,0.9152159690856934,0.0,0.0,0.10904255509376526,0.10904255509376526,0.6170212626457214
0.25619301199913025,0.25619301199913025,0.23913970589637756,1.6447937488555908,0.9144300222396851,0.0,0.0,0.12857143580913544,0.12857143580913544,0.5595238208770752
0.25397083163261414,0.25397083163261414,0.2206352800130844,1.648552656173706,0.9138339757919312,0.0,0.0,0.1304347813129425,0.1304347813129425,0.5536231994628906
0.24919399619102478,0.24919399619102478,0.22487398982048035,1.6121035814285278,0.9175230860710144,0.0028985508251935244,0.0,0.1246376782655716,0.1246376782655716,0.5275362133979797
0.25778892636299133,0.25778892636299133,0.23596157133579254,1.6302595138549805,0.9147940278053284,0.008426966145634651,0.0,0.14606741070747375,0.14606741070747375,0.5702247023582458
0.24527545273303986,0.24527545273303986,0.23020946979522705,1.593766212463379,0.9193283915519714,0.0054054055362939835,0.0,0.1459459513425827,0.1459459513425827,0.5432432293891907
0.24957503378391266,0.24957503378391266,0.23622901737689972,1.6200839281082153,0.9167788028717041,0.002114164875820279,0.0,0.10993657261133194,0.10993657261133194,0.6257928013801575
0.254099041223526,0.254099041223526,0.2590692639350891,1.6229628324508667,0.9161206483840942,0.0045045046135783195,0.0,0.12162162363529205,0.12162162363529205,0.5720720887184143
0.24691487848758698,0.24691487848758698,0.34192734956741333,1.5396533012390137,0.9230697154998779,0.015479875728487968,0.0,0.19504643976688385,0.19504643976688385,0.5882353186607361
0.24014607071876526,0.24014607071876526,0.29657280445098877,1.5623703002929688,0.9217877388000488,0.008379888720810413,0.0,0.14525139331817627,0.14525139331817627,0.6173184514045715
0.2141101211309433,0.2141101211309433,0.2754916846752167,1.5389549732208252,0.9255385994911194,0.0,0.0,0.14454276859760284,0.14454276859760284,0.6253687143325806
0.2340317815542221,0.2340317815542221,0.33379289507865906,1.578244686126709,0.9210634827613831,0.0,0.0,0.13079018890857697,0.13079018890857697,0.6839237213134766
0.23201681673526764,0.23201681673526764,0.3673669695854187,1.5953781604766846,0.9191017150878906,0.0,0.0,0.1041666641831398,0.1041666641831398,0.7232142686843872
0.2196069359779358,0.2196069359779358,0.35549426078796387,1.5425002574920654,0.9256490468978882,0.0,0.0,0.08222811669111252,0.08222811669111252,0.6896551847457886
0.22115673124790192,0.22115673124790192,0.3715641498565674,1.5444471836090088,0.9252305626869202,0.0,0.0,0.10597825795412064,0.10597825795412064,0.7228260636329651
0.2302151769399643,0.2302151769399643,0.38773271441459656,1.5569751262664795,0.9237993955612183,0.0,0.0,0.08479531854391098,0.08479531854391098,0.7426900863647461
0.23429955542087555,0.23429955542087555,0.3896821439266205,1.5834765434265137,0.9211965203285217,0.0,0.0,0.05154639109969139,0.05154639109969139,0.7139175534248352
0.24331940710544586,0.24331940710544586,0.34504231810569763,1.6134700775146484,0.9186720252037048,0.0,0.0,0.07352941483259201,0.07352941483259201,0.5882353186607361
0.23207801580429077,0.23207801580429077,0.3998928666114807,1.594585657119751,0.9204451441764832,0.0,0.0,0.019851116463541985,0.019851116463541985,0.7096773982048035
0.22923047840595245,0.22923047840595245,0.38861003518104553,1.5636579990386963,0.9237512350082397,0.0,0.0,0.03740648552775383,0.03740648552775383,0.6783042550086975
0.21817049384117126,0.21817049384117126,0.36779192090034485,1.5521320104599,0.9248803853988647,0.0026315790601074696,0.0,0.055263157933950424,0.055263157933950424,0.6315789222717285
